,date,open,high,low,close,volume,pattern1,new_pat1
0,2012-01-02,28998,29895,28639,29907,7902437,P01,
1,2012-01-03,30436,33939,29539,31164,25007322,P05,P05
2,2012-01-04,31153,33042,30076,30625,12882537,M05,M04
3,2012-01-05,30888,32049,30255,30985,10756746,K00,K00
4,2012-01-06,31246,31784,29621,30087,7089299,M05,M00
5,2012-01-09,31249,33761,31154,32961,22945359,P05,P03
6,2012-01-10,32235,32509,31338,31793,11279481,M05,M00
7,2012-01-11,32329,32952,30535,30895,8991399,M05,M00
8,2012-01-12,30709,31247,29812,30266,6059267,M05,M00
9,2012-01-13,30530,31068,30076,30266,3656836,M05,M00
10,2012-01-16,29815,30259,29266,29458,3384016,M05,M00
11,2012-01-17,29821,30180,29093,29188,3863565,M05,M00
12,2012-01-18,29271,29546,27477,27931,6275069,M05,M00
13,2012-01-19,28188,28642,26933,27302,3997160,M05,M00
14,2012-01-20,27563,27648,24419,26225,6248153,M05,M01
15,2012-01-25,26221,28733,26136,27931,7621377,P05,P03
16,2012-01-26,28374,28648,27836,27931,3237692,M05,M00
17,2012-01-27,27930,28014,26673,26853,3683333,M05,M00
18,2012-01-30,26314,29091,25860,27752,7893893,P05,P03
19,2012-01-31,28188,28367,26848,26943,4338992,M05,M00
20,2012-02-01,26668,27565,26573,27123,3044641,P05,P00
21,2012-02-02,27391,27571,26674,27033,3884915,M05,M00
22,2012-02-03,26853,27296,26314,26494,2852754,M05,M00
23,2012-02-06,26493,26577,25321,25416,3512819,M05,M00
24,2012-02-07,25416,25859,25057,25596,3009940,P05,P00
25,2012-02-08,25674,26391,24777,25686,6738364,K00,K00
26,2012-02-09,25673,25948,25135,25327,3677478,M05,M00
27,2012-02-10,25500,26217,24961,25776,4411030,P05,P01
28,2012-02-13,25950,26393,25675,26045,3528019,K00,K00
29,2012-02-14,26213,26213,25495,25506,3589704,M01,M00
30,2012-02-15,25409,25494,24871,25147,3283473,M05,M00
31,2012-02-16,25145,25504,24691,24788,2524151,M05,M00
32,2012-02-17,24782,25236,24328,24518,3238577,M05,M00
33,2012-02-20,20920,23348,20920,21914,36853220,P03,P04
34,2012-02-21,22354,22534,19209,20477,13793601,M05,M01
35,2012-02-22,20650,21188,19384,20207,8656428,M05,M05
36,2012-02-23,20206,20385,18855,18950,4990432,M05,M00
37,2012-02-24,18769,19128,17111,18591,7849743,M05,M02
38,2012-02-27,18669,18669,17867,17962,3770408,M01,M00
39,2012-02-28,17746,20480,17418,19669,14329693,P15,P13
40,2012-02-29,19386,20019,18669,18681,4907375,M05,M03
41,2012-03-02,18848,19207,17951,18681,2923596,M05,M01
42,2012-03-05,18672,18767,17923,17944,3573153,M05,M00
43,2012-03-06,17849,18408,16561,16920,5622500,M05,M05
44,2012-03-07,16769,19386,15798,18681,15462462,P15,P11
45,2012-03-08,18310,20653,18131,19040,11518279,P05,P04
46,2012-03-09,18768,19486,18230,18232,5545187,M05,M03
47,2012-03-12,18130,18130,17486,17657,4288652,M01,M00
48,2012-03-13,17465,18130,17233,17657,3930898,P05,P03
49,2012-03-14,17871,18135,17333,17333,4472272,M03,M00
50,2012-03-15,17328,17697,16230,16399,5454614,M05,M03
51,2012-03-16,16175,16861,16101,16346,3943745,P05,P03
52,2012-03-19,16431,16863,16336,16399,3376317,M05,M03
53,2012-03-20,16484,16674,16030,16094,3477822,M05,M00
54,2012-03-21,16074,16158,15441,15483,4230759,M05,M00
55,2012-03-22,15318,15340,14273,14370,4490155,M05,M00
56,2012-03-23,12298,12298,12214,12214,2759785,M00,M00
57,2012-03-26,11311,13105,11311,13023,3522685,P13,P10
58,2012-03-27,13233,14953,13233,13921,2804424,P03,P04
59,2012-03-28,13196,14093,13196,13472,936816,P04,P03
60,2012-03-29,13575,13596,12572,13058,824757,M05,M01
61,2012-03-30,13130,14006,13130,13849,687427,P03,P00
62,2012-04-02,14339,14445,14107,14118,969335,M05,M00
63,2012-04-03,13982,13982,13571,13687,585210,M01,M00
64,2012-04-04,13935,13935,13112,13112,587184,M00,M00
65,2012-04-05,13105,13105,12673,12843,617773,M01,M00
66,2012-04-06,13052,13179,12831,12843,291460,M05,M00
67,2012-04-09,12657,14451,12657,12933,691069,P04,P04
68,2012-04-10,12694,12948,12621,12663,703234,M05,M00
69,2012-04-12,12805,12890,12573,12573,491590,M03,M00
70,2012-04-13,12620,13032,12620,13023,540969,P03,P00
71,2012-04-16,12831,12926,12567,12789,493882,M05,M00
72,2012-04-17,12785,12859,12627,12627,349672,M03,M00
73,2012-04-18,12927,12927,12621,12663,522493,M01,M00
74,2012-04-19,12746,12778,12725,12789,402741,K01,K01
75,2012-04-20,12681,12734,12681,12681,446072,K02,K02
76,2012-04-23,12654,12654,12369,12466,660353,M01,M00
77,2012-04-24,12292,12292,11670,11765,861712,M01,M00
78,2012-04-25,11760,11760,10915,11065,1079495,M01,M00
79,2012-04-26,11131,11574,11089,11101,698456,M05,M03
80,2012-04-27,11441,11441,10955,10957,445539,M01,M00
81,2012-04-30,10895,10895,10325,10346,925144,M01,M00
82,2012-05-02,10194,10194,8790,9700,2533826,M01,M02
83,2012-05-03,9689,11061,9689,10957,1367039,P13,P10
84,2012-05-04,11059,11059,10426,10544,523592,M01,M00
85,2012-05-07,10428,10523,8992,10113,339283,M05,M02
86,2012-05-08,10162,10289,10162,10185,294113,K02,K02
87,2012-05-09,9957,10137,9926,10149,219054,P01,P00
88,2012-05-10,10146,10685,10146,10634,336464,P03,P00
89,2012-05-11,10772,11236,10772,10867,564703,P04,P03
90,2012-05-14,11289,11289,10772,10867,373821,M01,M00
91,2012-05-15,10840,10840,10355,10777,384310,M02,M01
92,2012-05-16,10732,10732,10426,10544,244286,M01,M00
93,2012-05-17,10536,10536,10346,10346,299374,M00,M00
94,2012-05-18,10237,10237,9572,9574,838990,M01,M00
95,2012-05-21,9210,9832,9210,9843,405853,P00,P00
96,2012-05-22,10957,11316,10418,11316,1107849,P01,P01
97,2012-05-23,12834,13003,12834,13005,1056711,P00,P00
98,2012-05-24,13804,14933,12316,14944,3368285,P01,P02
99,2012-05-25,17149,17160,17149,17172,1922612,K01,K02
100,2012-05-29,19667,19667,19667,19669,1516067,K01,K02
101,2012-05-30,22447,22531,20473,22542,5996957,K01,K01
102,2012-05-31,21727,24956,21727,24967,4217072,P10,P10
103,2012-06-01,0,0,0,24967,0,P10,P10
104,2012-06-04,27752,28649,27752,28290,3937073,P03,P00
105,2012-06-05,26402,28830,24069,24069,4540643,M03,M04
106,2012-06-07,26132,26312,22987,24878,2795365,M05,M02
107,2012-06-08,24418,25853,23880,25686,1731597,P05,P01
108,2012-06-11,25136,26033,24598,24967,1096420,M05,M03
109,2012-06-12,25056,25320,24148,24159,1028072,M05,M00
110,2012-06-13,24067,24067,21460,23351,1700833,M02,M02
111,2012-06-14,22715,26853,22715,26853,1293604,P10,P10
112,2012-06-15,29624,29624,27387,27841,2985970,M01,M00
113,2012-06-18,27833,30356,27833,30356,1941476,P00,P00
114,2012-06-19,29817,30978,29627,29817,1556836,K02,K02
115,2012-06-20,30354,31072,29816,29997,1389218,M05,M03
116,2012-06-21,29626,29626,26935,29278,1928389,M02,M02
117,2012-06-22,30613,30887,29262,29907,1355553,M05,M01
118,2012-06-25,29900,29900,28190,28739,1143131,M01,M00
119,2012-06-26,29366,33050,29366,33050,1636043,P10,P10
120,2012-06-27,37988,37988,37988,37990,235965,K01,K02
121,2012-06-28,43646,43646,43646,43648,182656,K01,K02
122,2012-06-29,49206,50114,49206,50114,3325417,P00,P00
123,2012-07-02,57567,57567,57567,57569,1978202,K01,K02
124,2012-07-03,66190,66190,66190,66190,630670,K00,K02
125,2012-07-04,76068,76068,62864,70052,8525487,M01,M02
126,2012-07-05,0,0,0,70052,0,P10,P10
127,2012-07-06,73637,79927,71842,72298,4536017,M05,M04
128,2012-07-09,68243,71662,61509,61520,3535700,M05,M03
129,2012-07-10,60169,70670,53878,70681,5903831,P11,P12
130,2012-07-11,68240,75068,64652,64664,3497354,M05,M04
131,2012-07-12,65013,66627,61424,66640,2015586,P02,P01
132,2012-07-13,66631,66631,62863,64574,1334520,M01,M01
133,2012-07-16,62942,68240,62942,64664,1460234,P04,P04
134,2012-07-17,65553,65553,63664,63676,1250975,M01,M00
135,2012-07-18,64477,64477,61153,63496,1415013,M02,M01
136,2012-07-19,72741,73005,72741,73016,1020684,K01,K02
137,2012-07-20,72921,73638,68066,68256,2478606,M05,M00
138,2012-07-23,64652,67163,64472,64664,1309316,K02,K02
139,2012-07-24,64568,66447,63397,65562,1033314,P05,P00
140,2012-07-25,66812,75350,65471,70052,2099335,P05,P05
141,2012-07-26,70052,72385,70052,71310,1003236,P03,P00
