,date,open,high,low,close,volume,pattern1
0,2015-12-14,8000,8500,6190,6600,1825650,M15
1,2015-12-15,6950,7430,6320,6620,792086,M05
2,2015-12-16,6710,7280,6610,7060,516076,P05
3,2015-12-17,7490,7870,6870,6900,458977,M05
4,2015-12-18,6940,7000,6610,6650,173562,M05
5,2015-12-21,6600,6640,6100,6210,174263,M05
6,2015-12-22,6210,6340,5910,5910,94291,M03
7,2015-12-23,5950,6030,5560,5600,118261,M05
8,2015-12-24,5600,6050,5580,5650,91420,P05
9,2015-12-28,5630,5920,5630,5720,55446,P04
10,2015-12-29,5720,5870,5500,5720,38872,K00
11,2015-12-30,5880,6060,5710,5900,79888,K00
12,2016-01-04,5990,6450,5990,6150,94941,P03
13,2016-01-05,6100,7890,6100,6940,914593,P14
14,2016-01-06,8180,9020,8040,9020,421034,P11
15,2016-01-07,10750,11700,9680,11700,3797180,P01
16,2016-01-08,11200,12700,10050,10300,1800068,M05
17,2016-01-11,10150,11000,9180,9380,1065778,M05
18,2016-01-12,9380,12000,9300,10250,3963024,P05
19,2016-01-13,10150,10200,9250,9590,930726,M05
20,2016-01-14,9470,10350,9330,9730,893495,P05
21,2016-01-15,11300,11600,9760,10000,1379223,M15
22,2016-01-18,10000,11200,9920,10450,1197005,P05
23,2016-01-19,11300,11600,10450,11200,1296552,M05
24,2016-01-20,10850,11000,10050,10650,454395,M05
25,2016-01-21,10500,10750,9800,9800,322925,M03
26,2016-01-22,9780,9940,9160,9280,347626,M05
27,2016-01-25,9470,9940,9160,9880,523255,P05
28,2016-01-26,9650,9770,9320,9400,217937,M05
29,2016-01-27,9500,9840,9250,9260,169094,M05
30,2016-01-28,9160,9360,8640,8850,178832,M05
31,2016-01-29,9300,9790,8830,8830,508596,M03
32,2016-02-01,8990,9110,8750,8750,90898,M03
33,2016-02-02,8750,9190,8240,8250,146152,M05
34,2016-02-03,8250,8520,8070,8390,97231,P05
35,2016-02-04,8280,8500,8270,8360,48298,P05
36,2016-02-05,8360,8620,8360,8400,46591,K02
37,2016-02-11,8020,8200,7550,7550,55196,M03
38,2016-02-12,7460,7640,6820,7100,110506,M05
39,2016-02-15,7310,7310,6860,6950,55956,M01
40,2016-02-16,7000,8700,6990,7840,363114,P15
41,2016-02-17,7680,7900,7530,7670,62475,M05
42,2016-02-18,7860,8540,7730,7950,80430,P05
43,2016-02-19,8000,8240,7590,7900,29147,M05
44,2016-02-22,7900,7990,7610,7650,25698,M05
45,2016-02-23,7650,7840,7600,7600,30994,M04
46,2016-02-24,7450,7800,7380,7530,16867,P05
47,2016-02-25,7870,7870,7400,7510,18365,M01
48,2016-02-26,7520,7600,7410,7490,17940,M05
49,2016-02-29,7480,7530,7050,7220,27145,M05
50,2016-03-02,7230,7390,7200,7320,17941,P05
51,2016-03-03,7500,7500,7250,7410,20828,M01
52,2016-03-04,7410,7520,7310,7510,20118,P05
53,2016-03-07,7610,7860,7450,7800,41688,P05
54,2016-03-08,7760,9660,7760,8490,825216,P03
55,2016-03-09,8650,8770,8170,8340,200842,M05
56,2016-03-10,8290,8580,7910,7910,185990,M03
57,2016-03-11,7840,7910,7650,7660,71080,M05
58,2016-03-14,7750,7940,7510,7940,76565,P01
59,2016-03-15,7900,7940,7710,7710,45037,M03
60,2016-03-16,7790,8550,7330,7500,275824,M05
61,2016-03-17,7490,7580,7090,7190,730389,M05
62,2016-03-18,7200,7340,7100,7150,109576,M05
63,2016-03-21,7190,7700,7090,7160,93313,M05
64,2016-03-22,7170,7220,6970,7050,84575,M05
65,2016-03-23,7010,7100,6880,6920,78122,M05
66,2016-03-24,6920,7080,6880,7050,80331,P05
67,2016-03-25,7020,7100,6980,7040,49430,K00
68,2016-03-28,7030,7030,6820,6820,58665,M00
69,2016-03-29,6700,6860,6620,6700,50204,K00
70,2016-03-30,6700,7530,6600,6760,341651,P05
71,2016-03-31,6760,7040,6720,7020,71187,P05
72,2016-04-01,7020,7100,6930,6980,50261,M05
73,2016-04-04,7020,7050,6850,6850,67782,M03
74,2016-04-05,6850,7530,6730,7300,912494,P05
75,2016-04-06,7390,9000,7200,8420,2222022,P15
76,2016-04-07,8520,8530,7830,8030,618892,M05
77,2016-04-08,7980,8150,7900,8070,449696,P05
78,2016-04-11,8000,8050,7610,7610,332726,M03
79,2016-04-12,7680,7810,7480,7710,170588,K00
80,2016-04-14,7720,8250,7660,7710,338974,M05
81,2016-04-15,7750,7860,7630,7730,103252,M05
82,2016-04-18,7790,7810,7320,7340,194612,M05
83,2016-04-19,7500,8480,7410,7990,918770,P05
84,2016-04-20,8020,8030,7790,7890,158738,M05
85,2016-04-21,8040,8760,7990,8290,743535,P05
86,2016-04-22,8290,8450,8110,8270,159097,M05
87,2016-04-25,8260,8800,8200,8660,331429,P05
88,2016-04-26,8730,9120,8480,8500,288276,M05
89,2016-04-27,8660,8700,8330,8330,137504,M03
90,2016-04-28,8410,8470,8080,8220,106235,M05
91,2016-04-29,8220,8340,7970,8300,100394,P05
92,2016-05-02,8260,8330,8050,8050,56589,M03
93,2016-05-03,8100,8390,8070,8120,95147,K02
94,2016-05-04,8100,8100,7730,7750,86652,M01
95,2016-05-09,7780,7780,7420,7420,67158,M00
96,2016-05-10,7350,7660,7340,7530,86108,P05
97,2016-05-11,7670,7780,7520,7570,46250,M05
98,2016-05-12,7510,7660,7440,7570,33716,P05
99,2016-05-13,7690,7900,7470,7470,48062,M03
100,2016-05-16,7560,7560,7340,7400,31552,M01
101,2016-05-17,7300,7330,7080,7080,57696,M03
102,2016-05-18,7010,7250,6900,6900,64544,M04
103,2016-05-19,6790,6950,6600,6930,107008,P05
104,2016-05-20,7020,7150,6840,7010,39331,M05
105,2016-05-23,6970,7260,6680,7230,40458,P05
106,2016-05-24,7300,7300,7020,7090,36932,M01
107,2016-05-25,7100,7160,6800,6890,86979,M05
108,2016-05-26,6800,6940,6640,6650,87749,M05
109,2016-05-27,6670,6880,6650,6860,47415,P05
110,2016-05-30,6750,6830,6680,6740,45343,M05
111,2016-05-31,6750,7160,6710,7030,102761,P05
112,2016-06-01,7170,7170,6970,7120,44128,M02
113,2016-06-02,7180,7380,7030,7270,75216,P05
114,2016-06-03,7300,7630,7210,7600,108141,P05
115,2016-06-07,7700,8040,7700,7790,173363,P04
116,2016-06-08,7840,7950,7700,7950,58080,P01
117,2016-06-09,7900,8000,7810,7920,79224,K00
118,2016-06-10,7920,7950,7770,7830,67312,M05
119,2016-06-13,7700,7780,7610,7640,46386,M05
120,2016-06-14,7750,7750,7350,7350,43450,M00
121,2016-06-15,7350,8250,7270,7800,99264,P05
122,2016-06-16,7880,7880,7450,7770,70004,M02
123,2016-06-17,7840,8870,7760,8200,470902,P05
124,2016-06-20,8200,8410,8070,8250,63070,P05
125,2016-06-21,8410,8410,8100,8200,52752,M01
126,2016-06-22,8150,8300,8000,8020,29955,M05
127,2016-06-23,7810,7980,7730,7910,39836,P05
128,2016-06-24,7970,7990,6940,7160,141816,M15
129,2016-06-27,6910,7340,6910,7230,45235,P03
130,2016-06-28,7190,7440,7090,7290,30244,P05
131,2016-06-29,7350,7680,7340,7610,24349,P05
132,2016-06-30,7610,7670,7530,7550,28950,M05
133,2016-07-01,7550,7710,7480,7710,91984,P01
134,2016-07-04,8140,8950,7690,7730,963435,M05
135,2016-07-05,7730,8300,7660,8210,178987,P05
136,2016-07-06,8210,8410,8110,8350,153110,P05
137,2016-07-07,8510,8680,8330,8410,382242,M05
138,2016-07-08,8430,8620,8290,8440,210172,K00
139,2016-07-11,8440,8580,8280,8450,192027,K00
140,2016-07-12,8450,8550,7770,8100,299090,M05
141,2016-07-13,7880,8190,7880,8110,85598,P03
142,2016-07-14,8240,8240,7660,7750,159379,M01
143,2016-07-15,7700,8020,7600,7850,76361,P05
144,2016-07-18,7950,8100,7830,8100,47385,P01
145,2016-07-19,8500,8500,8080,8090,146721,M01
146,2016-07-20,7970,8140,7900,8130,63142,P05
147,2016-07-21,8130,8210,7910,7980,46632,M05
148,2016-07-22,8030,8050,7500,7840,64333,M05
149,2016-07-25,7870,7900,7710,7800,27355,M05
150,2016-07-26,7710,8100,7690,7950,45376,P05
151,2016-07-27,8050,8100,7830,7940,59606,M05
152,2016-07-28,7940,8030,7820,7860,34808,M05
153,2016-07-29,7870,8060,7850,7990,60184,P05
154,2016-08-01,7990,8170,7710,7860,84681,M05
155,2016-08-02,7840,7880,7700,7780,29781,M05
156,2016-08-03,7760,7780,7650,7650,28456,M03
157,2016-08-04,7640,7940,7640,7840,33909,P03
158,2016-08-05,7840,7940,7610,7700,41058,M05
159,2016-08-08,7700,7790,7550,7600,41221,M05
160,2016-08-09,7600,7680,7310,7390,63217,M05
161,2016-08-10,7440,7540,7320,7500,40887,P05
162,2016-08-11,7500,7500,7230,7310,75416,M01
163,2016-08-12,7310,7420,7250,7350,28276,P05
164,2016-08-16,7370,7370,7150,7150,33654,M00
165,2016-08-17,7210,7220,7000,7100,41489,M05
166,2016-08-18,7010,7250,7010,7080,19181,P04
167,2016-08-19,7100,7190,7020,7070,16204,M05
168,2016-08-22,6970,7230,6970,7060,18753,P03
169,2016-08-23,7070,7210,6980,7050,39747,M05
170,2016-08-24,7050,7090,6940,6980,37412,M05
171,2016-08-25,7000,7040,6800,6800,42950,M03
172,2016-08-26,6810,6900,6770,6830,18445,K00
173,2016-08-29,6830,6830,6590,6630,38543,M01
174,2016-08-30,6740,6740,6440,6460,45864,M01
175,2016-08-31,6490,6650,6450,6560,15425,P05
176,2016-09-01,6590,6760,6520,6730,33898,P05
177,2016-09-02,6720,6720,6610,6680,11656,M01
178,2016-09-05,6700,6720,6530,6550,41500,M05
179,2016-09-06,6500,6600,6470,6600,23194,P01
180,2016-09-07,6550,6710,6480,6490,19330,M05
181,2016-09-08,6490,6580,6110,6190,69031,M05
182,2016-09-09,6110,6280,6050,6070,30315,M05
183,2016-09-12,6000,6000,5730,5760,56733,M01
184,2016-09-13,5800,5930,5790,5880,15998,P05
185,2016-09-19,5900,6450,5900,6240,43334,P03
186,2016-09-20,6300,6550,6230,6380,48488,P05
187,2016-09-21,6350,6500,6350,6380,12925,K02
188,2016-09-22,6480,6480,6270,6380,6798,M01
189,2016-09-23,6300,6460,6300,6400,18548,P03
190,2016-09-26,6310,6470,6160,6230,28704,M05
191,2016-09-27,6340,6340,6090,6130,14598,M01
192,2016-09-28,6240,6250,6000,6120,31484,M05
193,2016-09-29,6110,6340,6050,6190,21590,P05
194,2016-09-30,6290,6290,6050,6130,20861,M01
195,2016-10-04,6220,6720,6130,6680,105846,P05
196,2016-10-05,6610,6790,6500,6690,41209,P05
197,2016-10-06,6670,6800,6500,6680,27061,K00
198,2016-10-07,6760,6760,6400,6490,23318,M01
199,2016-10-10,6600,6600,6310,6360,15450,M01
200,2016-10-11,6470,6470,6270,6300,21220,M01
201,2016-10-12,6410,6430,6310,6430,19982,K01
202,2016-10-13,6430,6600,6340,6400,21182,M05
203,2016-10-14,6350,6430,6200,6380,47295,K01
204,2016-10-17,6380,6380,6100,6330,33582,M02
205,2016-10-18,6300,6320,6200,6320,61905,K01
206,2016-10-19,6190,6450,6120,6160,33155,M05
207,2016-10-20,6180,6300,6050,6150,35477,M05
208,2016-10-21,6160,6160,5980,5980,26422,M00
209,2016-10-24,6000,6230,5940,6220,32050,P05
210,2016-10-25,6200,6280,6170,6240,7829,P05
211,2016-10-26,6240,6310,6070,6140,16791,M05
212,2016-10-27,6120,6420,6080,6420,69324,P01
213,2016-10-28,6690,6920,6370,6370,202303,M03
214,2016-10-31,6630,6640,5970,5980,76167,M05
215,2016-11-01,5980,6010,5800,5930,31482,M05
216,2016-11-02,5930,5930,5440,5450,85423,M01
217,2016-11-03,5450,5500,5070,5200,68035,M05
218,2016-11-04,5250,5280,5140,5150,19283,M05
219,2016-11-07,5180,5350,5150,5330,22149,P05
220,2016-11-08,5350,5380,5310,5370,6442,K01
221,2016-11-09,5370,5430,4900,5180,73943,M05
222,2016-11-10,5180,5470,5180,5390,24280,P03
223,2016-11-11,5350,5390,5270,5360,9638,K00
224,2016-11-14,5320,5530,5320,5530,6220,P00
225,2016-11-15,5590,5590,5350,5500,10011,M01
226,2016-11-16,5470,5560,5460,5470,21707,K02
227,2016-11-17,5470,5630,5420,5610,30755,P05
228,2016-11-18,5630,5650,5460,5470,19706,M05
229,2016-11-21,5420,5530,5350,5480,15130,P05
230,2016-11-22,5400,5540,5370,5370,6912,M04
231,2016-11-23,5360,5430,5020,5070,28803,M05
232,2016-11-24,5100,5160,4940,4945,16806,M05
233,2016-11-25,4960,5020,4850,5020,8897,P01
234,2016-11-28,4945,5090,4945,5030,9457,P03
235,2016-11-29,4970,5100,4970,5090,5371,P03
236,2016-11-30,5100,5240,5100,5180,3318,P03
237,2016-12-01,5180,5250,5050,5150,10208,M05
238,2016-12-02,5190,5240,4950,5010,18790,M05
