,date,open,high,low,close,volume,pattern1,new_pat1
0,2012-01-02,12008,12178,11861,12010,24247,K00,
1,2012-01-03,12253,12350,11982,12231,39971,M05,M01
2,2012-01-04,12350,12374,12008,12157,30689,M05,M00
3,2012-01-05,12056,12178,11959,12157,10170,P05,P00
4,2012-01-06,12227,12227,11959,12034,5912,M01,M00
5,2012-01-09,11908,12301,11835,12108,38940,P05,P00
6,2012-01-10,12178,12253,11959,12108,22593,M05,M00
7,2012-01-11,11982,12203,11811,11814,8604,M05,M00
8,2012-01-12,11835,11835,11541,11545,10301,M01,M00
9,2012-01-13,11516,11908,11345,11397,18277,M05,M03
10,2012-01-16,11322,11492,11100,11227,21667,M05,M00
11,2012-01-17,11125,11418,11076,11152,34110,K02,K02
12,2012-01-18,11149,11322,11051,11274,15513,P05,P00
13,2012-01-19,11174,11322,10880,10932,39931,M05,M00
14,2012-01-20,10928,11345,10658,11324,58598,P05,P01
15,2012-01-25,11418,11713,10806,10932,27887,M05,M03
16,2012-01-26,10855,11222,10635,11152,27527,P05,P01
17,2012-01-27,11125,11369,11051,11349,21613,P05,P00
18,2012-01-30,11345,11345,11027,11274,8720,M02,M01
19,2012-01-31,11076,11248,11027,11177,18693,P05,P00
20,2012-02-01,10904,11125,10904,10932,37957,K02,K02
21,2012-02-02,11002,11125,10781,10785,42554,M05,M00
22,2012-02-03,10781,10781,10242,10344,58077,M01,M00
23,2012-02-06,10365,10365,10022,10172,31726,M01,M00
24,2012-02-07,10292,10340,10169,10172,39281,M05,M00
25,2012-02-08,10194,10292,9997,10148,26150,M05,M00
26,2012-02-09,9948,10169,9924,10122,41726,P05,P00
27,2012-02-10,10022,10562,10022,10344,49385,P03,P03
28,2012-02-13,10390,10413,10218,10294,28826,M05,M00
29,2012-02-14,10218,10390,9973,10246,46908,K00,K00
30,2012-02-15,10292,10781,10218,10710,48666,P05,P00
31,2012-02-16,10635,11149,10635,11030,43357,P03,P00
32,2012-02-17,10953,11125,10806,10858,40867,M05,M00
33,2012-02-20,10781,10953,10536,10563,27189,M05,M00
34,2012-02-21,10511,10635,10390,10613,10853,P05,P00
35,2012-02-22,10610,10708,10438,10466,24876,M05,M00
36,2012-02-23,10317,10488,10242,10392,21192,P05,P00
37,2012-02-24,10292,10390,10046,10172,56856,M05,M00
38,2012-02-27,10046,10511,10022,10442,43658,P05,P00
39,2012-02-28,10438,10658,10169,10417,32506,M05,M05
40,2012-02-29,10586,10586,10120,10246,55350,M01,M00
41,2012-03-02,10194,10438,10169,10392,26305,P05,P00
42,2012-03-05,10267,10413,10267,10344,5370,P03,P00
43,2012-03-06,10390,10390,10169,10270,7957,M01,M00
44,2012-03-07,10317,10317,10144,10172,8147,M01,M00
45,2012-03-08,10267,10413,10120,10392,12649,P05,P00
46,2012-03-09,10511,10732,10267,10613,23912,P05,P01
47,2012-03-12,10708,11027,10685,10907,37681,P05,P00
48,2012-03-13,11002,11100,10830,11030,26977,K00,K01
49,2012-03-14,10928,11149,10928,11127,22097,P03,P00
50,2012-03-15,11125,11492,11076,11274,39448,P05,P00
51,2012-03-16,11125,11272,11002,11103,21140,M05,M00
52,2012-03-19,11076,11272,11027,11251,26413,P05,P00
53,2012-03-20,11100,11418,10928,11005,16805,M05,M03
54,2012-03-21,11027,11222,10635,10956,14383,M05,M01
55,2012-03-22,10806,11125,10732,10932,16552,P05,P00
56,2012-03-23,11027,11027,10317,10710,19571,M01,M01
57,2012-03-26,10830,10830,10511,10710,11263,M01,M00
58,2012-03-27,10880,10880,10610,10710,27981,M01,M00
59,2012-03-28,10708,10928,10685,10932,11119,P01,P00
60,2012-03-29,10880,10928,10685,10932,23816,K01,K01
61,2012-03-30,10880,11149,10488,10932,45945,K00,K01
62,2012-04-02,10830,10855,10511,10613,34036,M05,M00
63,2012-04-03,10536,10732,10511,10588,23817,K00,K02
64,2012-04-04,10586,10586,10120,10294,25833,M01,M00
65,2012-04-05,10511,10562,10120,10541,15016,K01,K01
66,2012-04-06,10488,10855,10488,10833,45010,P03,P00
67,2012-04-09,10880,10880,10413,10687,24542,M01,M01
68,2012-04-10,10685,10880,10340,10392,41165,M05,M00
69,2012-04-12,10413,10488,9850,10392,48080,M05,M01
70,2012-04-13,10413,10511,10169,10490,32816,P05,P01
