,date,open,high,low,close,volume,pattern1,new_pat1
0,2012-01-02,36000,36350,35400,35700,45469,M05,
1,2012-01-03,35850,38000,35850,38000,172711,P00,P00
2,2012-01-04,38100,38200,36900,37600,80439,M05,M00
3,2012-01-05,37600,38150,37200,37500,65267,M05,M00
4,2012-01-06,37100,37650,36050,36600,87444,M05,M00
5,2012-01-09,36300,36300,35400,35450,99310,M01,M00
6,2012-01-10,35750,36350,35350,35350,164695,M03,M00
7,2012-01-11,35450,36300,35450,35900,110435,P03,P00
8,2012-01-12,35500,36850,35500,36750,112339,P03,P00
9,2012-01-13,36750,37600,36750,37600,76830,P00,P00
10,2012-01-16,37450,38100,36300,38100,116702,P01,P01
11,2012-01-17,38150,39300,38100,38500,174750,P05,P03
12,2012-01-18,38500,39300,37700,38600,108542,K00,K00
13,2012-01-19,39300,40000,39300,39750,167371,P03,P00
14,2012-01-20,39500,41150,39300,41150,318655,P01,P00
15,2012-01-25,41150,41400,40250,40250,136220,M03,M00
16,2012-01-26,40350,41350,39400,39550,166242,M05,M03
17,2012-01-27,39400,41100,39350,40900,275965,P05,P00
18,2012-01-30,40400,41100,40200,40900,179747,P05,P00
19,2012-01-31,40900,41100,40400,40800,161264,M05,M00
20,2012-02-01,40700,41150,40050,40500,180437,M05,M00
21,2012-02-02,41000,42050,41000,41500,149607,P03,P00
22,2012-02-03,41500,42850,41450,42800,244971,P05,P00
23,2012-02-06,43000,43550,42700,43500,163635,P05,P00
24,2012-02-07,42950,43500,41650,41650,160616,M03,M00
25,2012-02-08,41250,43800,41250,43450,118969,P03,P00
26,2012-02-09,43300,43300,41850,42800,177620,M01,M01
27,2012-02-10,42400,43200,41500,42650,148689,P05,P01
28,2012-02-13,42200,44100,42200,43400,185601,P03,P00
29,2012-02-14,43000,43600,42250,43000,152871,K00,K00
30,2012-02-15,42800,44200,42800,44100,128586,P03,P00
31,2012-02-16,43400,44200,43100,43550,108634,K00,K02
32,2012-02-17,43800,44200,43600,43800,227598,K00,K02
33,2012-02-20,44450,44500,43200,43400,77453,M05,M00
34,2012-02-21,42850,43750,42400,42500,119845,M05,M03
