,date,open,high,low,close,volume,pattern1
0,2012-01-02,4328,4377,4237,4365,113541,P05
1,2012-01-03,4364,4436,4328,4365,112032,K00
2,2012-01-04,4337,4463,4328,4383,137292,P05
3,2012-01-05,4445,4778,4404,4717,431901,P05
4,2012-01-06,4724,5320,4688,4987,1028949,P05
5,2012-01-09,5022,5546,5022,5069,827259,P04
6,2012-01-10,5167,5248,4887,5141,265690,M05
7,2012-01-11,5229,5356,5085,5123,265557,M05
8,2012-01-12,5085,5185,4905,4933,199763,M05
9,2012-01-13,4941,5094,4860,4987,139530,P05
10,2012-01-16,4959,5076,4887,5078,116845,P01
11,2012-01-17,5031,5293,5031,5267,223197,P03
12,2012-01-18,5302,5374,5139,5204,143670,M05
13,2012-01-19,5212,5266,5031,5060,188223,M05
14,2012-01-20,5067,5094,4950,5069,114194,K01
15,2012-01-25,4986,5130,4986,5096,102228,P03
16,2012-01-26,5076,5320,5076,5249,166155,P03
17,2012-01-27,5320,5987,5256,5934,901555,P15
18,2012-01-30,5861,6032,5482,5565,550722,M05
19,2012-01-31,5519,5752,5465,5600,200007,P05
20,2012-02-01,5590,5951,5546,5953,257155,P01
21,2012-02-02,6051,6132,5897,5953,330533,M05
22,2012-02-03,5960,6375,5744,6377,324522,P01
23,2012-02-06,6402,6763,6041,6566,583666,P05
24,2012-02-07,6493,6664,6358,6485,360681,M05
25,2012-02-08,6385,6583,6385,6485,167246,P03
26,2012-02-09,6493,6699,6439,6493,187855,K02
27,2012-02-10,6574,6610,6186,6213,358106,M05
28,2012-02-13,6277,6419,6149,6368,176605,P05
29,2012-02-14,6331,6537,6331,6385,136810,P04
30,2012-02-15,6439,6736,6439,6738,298988,P00
31,2012-02-16,6718,7403,6628,7215,513416,P05
32,2012-02-17,7204,7430,7042,7278,214309,P05
33,2012-02-20,7845,7962,6186,6186,3481433,M13
34,2012-02-21,6277,6294,5428,5610,2028400,M15
35,2012-02-22,5771,5888,5482,5620,841008,M05
36,2012-02-23,5546,5690,5438,5620,336029,P05
37,2012-02-24,5527,5635,5194,5249,612279,M05
38,2012-02-27,5248,5248,4877,4906,730851,M01
39,2012-02-28,4959,5058,4959,4987,323617,P04
40,2012-02-29,4986,5256,4923,5195,379145,P05
41,2012-03-02,5239,5239,5022,5032,225647,M01
42,2012-03-05,5022,5121,4751,4825,394741,M05
43,2012-03-06,4823,4823,4527,4690,392545,M01
44,2012-03-07,4535,4742,4527,4681,181390,P05
45,2012-03-08,4734,4778,4653,4690,127203,M05
46,2012-03-09,4688,5076,4688,5015,546052,P03
47,2012-03-12,5013,5013,4815,4835,189768,M01
48,2012-03-13,4833,4877,4724,4753,163326,M05
49,2012-03-14,4833,4833,4697,4744,120191,M01
50,2012-03-15,4697,4742,4581,4663,212980,M05
51,2012-03-16,4616,4661,4535,4599,171792,M05
52,2012-03-19,4643,4734,4625,4636,116907,M05
53,2012-03-20,4653,4688,4544,4599,99650,M05
54,2012-03-21,4508,4625,4508,4572,101246,P03
55,2012-03-22,4571,4751,4517,4753,213662,P01
56,2012-03-23,4734,4769,4589,4618,148323,M05
