,date,open,high,low,close,volume,pattern1,new_pat1
0,2012-01-02,4019,4044,4015,4038,229989,K01,
1,2012-01-03,4034,4050,4029,4045,174294,K01,K00
2,2012-01-04,4044,4059,4034,4063,204451,K01,K01
3,2012-01-05,4050,4083,4044,4086,133348,P01,P00
4,2012-01-06,4092,4099,4075,4095,311928,K01,K01
5,2012-01-09,4099,4108,4075,4095,278500,M05,M00
6,2012-01-10,4108,4108,4083,4095,186970,M01,M00
7,2012-01-11,4099,4099,4083,4086,99171,M01,M00
8,2012-01-12,4083,4099,4083,4086,131061,K02,K02
9,2012-01-13,4092,4092,4075,4086,120570,M01,M00
10,2012-01-16,4092,4092,4075,4086,110680,M01,M00
11,2012-01-17,4092,4092,4075,4095,185070,K01,K01
12,2012-01-18,4099,4099,4075,4086,223840,M01,M00
13,2012-01-19,4092,4092,4075,4086,146831,M01,M00
14,2012-01-20,4083,4092,4059,4077,312274,M05,M00
15,2012-01-25,4083,4092,4067,4086,103960,K01,K01
16,2012-01-26,4083,4092,4075,4086,95296,K00,K00
17,2012-01-27,4083,4108,4075,4102,260799,K01,K00
18,2012-01-30,4099,4108,4092,4095,118508,M05,M00
19,2012-01-31,4092,4099,4083,4102,375156,K01,K01
20,2012-02-01,4099,4116,4099,4118,384021,K01,K02
21,2012-02-02,4116,4164,4116,4158,309571,P03,P00
22,2012-02-03,4156,4204,4140,4175,203921,K00,K02
23,2012-02-06,4172,4204,4156,4199,372001,P05,P00
24,2012-02-07,4196,4246,4196,4222,265623,P03,P00
25,2012-02-08,4228,4228,4204,4216,197227,M01,M00
26,2012-02-09,4212,4212,4156,4191,245930,M01,M00
27,2012-02-10,4188,4236,4172,4216,258930,P05,P00
28,2012-02-13,4221,4261,4212,4264,346092,P01,P00
29,2012-02-14,4261,4349,4261,4328,701186,P03,P00
30,2012-02-15,4326,4342,4293,4328,285427,K00,K01
31,2012-02-16,4326,4326,4285,4296,146291,M01,M00
32,2012-02-17,4293,4333,4285,4313,294379,K00,K02
33,2012-02-20,4309,4439,4309,4345,931981,P04,P03
34,2012-02-21,4366,4366,4326,4361,212645,M02,M00
35,2012-02-22,4359,4359,4293,4336,280751,M01,M00
36,2012-02-23,4342,4342,4293,4313,169286,M01,M00
37,2012-02-24,4326,4349,4309,4328,919861,K00,K00
38,2012-02-27,4333,4359,4301,4352,140190,K01,K01
39,2012-02-28,4326,4359,4309,4345,256020,K00,K00
