,date,open,high,low,close,volume,pattern1,new_pat1
0,2016-02-04,39100,42000,35900,37750,2612375,M05,
1,2016-02-05,36550,37450,35400,36550,465928,K00,K00
2,2016-02-11,34950,37300,33800,36800,199653,P05,P01
3,2016-02-12,36550,37700,34800,37300,165476,P05,P01
4,2016-02-15,38200,38600,35900,35900,62750,M03,M00
5,2016-02-16,35900,38000,35550,37000,118808,P05,P03
6,2016-02-17,37500,41700,37250,39050,248271,P05,P04
7,2016-02-18,39950,40450,37550,38000,87713,M05,M00
8,2016-02-19,36900,37350,35500,36400,138887,M05,M01
9,2016-02-22,36000,36400,34100,34100,69668,M03,M00
10,2016-02-23,34750,34750,32400,34300,124845,M02,M01
11,2016-02-24,33850,35100,33300,34850,77360,P05,P00
12,2016-02-25,34500,36550,34500,35100,80900,P04,P03
13,2016-02-26,35500,35500,33800,34150,23787,M01,M00
14,2016-02-29,34600,35450,32100,35100,83215,P05,P02
15,2016-03-02,35200,35200,33700,34400,40906,M01,M00
16,2016-03-03,33850,34000,32000,32000,96669,M03,M00
17,2016-03-04,29900,30700,29600,30600,304640,P05,P00
18,2016-03-07,30300,30700,28800,28900,127456,M05,M00
19,2016-03-08,28800,30350,28600,29050,104929,P05,P03
20,2016-03-09,29300,30050,28700,30000,114687,P05,P01
21,2016-03-10,30250,30250,29250,29500,59755,M01,M00
22,2016-03-11,29300,29450,28750,29300,49900,K01,K01
23,2016-03-14,29200,29200,27850,28650,107471,M01,M01
24,2016-03-15,28250,28550,27250,27300,77601,M05,M00
25,2016-03-16,27300,30000,27000,29500,161033,P05,P00
26,2016-03-17,29450,29850,28700,29500,66773,K00,K01
27,2016-03-18,29350,29400,27150,27250,153764,M05,M00
28,2016-03-21,27350,27350,25550,26700,198085,M01,M01
29,2016-03-22,26500,27000,26050,26650,70638,P05,P00
30,2016-03-23,26350,27100,26100,26600,80663,P05,P00
31,2016-03-24,26950,28850,26800,27950,165918,P05,P03
32,2016-03-25,27950,28450,26800,28050,88563,K01,K01
33,2016-03-28,27600,27600,23350,23500,419453,M11,M10
34,2016-03-29,23900,24300,23350,24000,110969,K00,K01
35,2016-03-30,24300,24300,23600,24000,96181,M01,M00
36,2016-03-31,24100,24150,23350,23900,52002,M05,M01
37,2016-04-01,23800,24150,23350,23650,50331,M05,M00
38,2016-04-04,23450,23850,23200,23250,35801,M05,M00
39,2016-04-05,23300,23600,23000,23250,47383,M05,M00
40,2016-04-06,23150,24250,23100,24200,58368,P05,P00
41,2016-04-07,24000,24650,23750,24100,51820,K00,K02
42,2016-04-08,24100,24350,23500,24250,35552,P05,P01
43,2016-04-11,24500,25300,24350,24350,51987,M04,M03
44,2016-04-12,23800,24850,23700,24700,41253,P05,P00
45,2016-04-14,24750,25400,23300,24400,36120,M05,M05
46,2016-04-15,24450,24650,23750,23900,26020,M05,M00
47,2016-04-18,24200,24200,23400,24150,33742,M02,M01
48,2016-04-19,24300,24650,23800,24600,42213,P05,P01
49,2016-04-20,24900,25800,24700,25500,89680,P05,P00
50,2016-04-21,25700,25700,25000,25400,22242,M01,M00
51,2016-04-22,25400,25500,24600,24600,26962,M03,M00
52,2016-04-25,24500,24600,24150,24600,14160,K01,K01
