,date,open,high,low,close,volume,pattern1,new_pat1
0,2012-01-02,15750,16100,15750,16050,3570,P03,
1,2012-01-03,15900,16000,15500,15950,47050,K01,K01
2,2012-01-04,15750,15900,15550,15650,26114,M05,M00
3,2012-01-05,15650,15900,15600,15750,20072,P05,P00
4,2012-01-06,15900,15900,15400,15800,5840,M02,M01
5,2012-01-09,15800,15850,15200,15850,2540,K01,K01
6,2012-01-10,15500,15700,15500,15650,56175,P03,P00
7,2012-01-11,15550,15650,15350,15500,27100,M05,M00
8,2012-01-12,15350,15900,15300,15900,19250,P01,P00
9,2012-01-13,15750,15950,15650,15700,20500,M05,M00
10,2012-01-16,15700,16200,15450,15750,9790,K00,K02
11,2012-01-17,15750,15750,15500,15750,8740,K01,K01
12,2012-01-18,15550,15650,15550,15650,3100,P00,P00
13,2012-01-19,15600,15650,15400,15650,49650,K01,K01
14,2012-01-20,15400,16050,15350,16000,31260,P05,P00
15,2012-01-25,16100,16100,15600,16050,12450,M02,M01
16,2012-01-26,15750,16050,15700,15950,15530,P05,P00
17,2012-01-27,15950,16100,15900,16100,4910,P01,P00
18,2012-01-30,16200,16200,15800,15900,10800,M01,M00
19,2012-01-31,15950,16000,15700,15900,32900,M05,M00
20,2012-02-01,15900,16250,15750,16200,12547,P05,P00
21,2012-02-02,16200,16200,15650,16000,57510,M01,M01
22,2012-02-03,15900,16100,15800,16050,13691,P05,P00
23,2012-02-06,16250,16250,16050,16150,8580,M01,M00
24,2012-02-07,15900,16050,15800,15950,29293,K00,K00
25,2012-02-08,16000,16700,15850,16600,31470,P05,P00
26,2012-02-09,16350,16700,16100,16650,33210,P05,P00
27,2012-02-10,16750,16850,16350,16600,31150,M05,M00
28,2012-02-13,16400,16900,16300,16800,50520,P05,P00
29,2012-02-14,16800,17000,16650,16900,23452,P05,P00
30,2012-02-15,16750,17400,16650,17350,51158,P05,P00
31,2012-02-16,17150,17500,17050,17400,36630,P05,P00
32,2012-02-17,17200,17350,17050,17300,29179,P05,P00
33,2012-02-20,17050,17500,17050,17400,51960,P03,P00
34,2012-02-21,17400,17600,17050,17500,35330,P05,P01
35,2012-02-22,17500,17650,17000,17000,32891,M03,M00
36,2012-02-23,17000,17100,16800,16950,49040,M05,M00
37,2012-02-24,16800,17150,16750,17150,37764,P01,P00
38,2012-02-27,17600,18500,16650,16950,125428,M05,M04
39,2012-02-28,16800,16900,16600,16700,34170,M05,M00
40,2012-02-29,16700,16950,16650,16900,19383,P05,P00
41,2012-03-02,17000,17000,16700,16800,17000,M01,M00
42,2012-03-05,16700,16750,16350,16450,74992,M05,M00
43,2012-03-06,16450,16550,16250,16500,32810,K01,K01
44,2012-03-07,16400,16550,16250,16500,17240,P05,P00
45,2012-03-08,16550,16650,16300,16650,18200,P02,P00
46,2012-03-09,16650,16900,16600,16800,11650,P05,P00
47,2012-03-12,16600,16750,16550,16650,3326,K00,K02
48,2012-03-13,16550,16800,16550,16650,14981,P03,P00
49,2012-03-14,16600,16700,16350,16700,58700,P02,P00
50,2012-03-15,16700,16700,16350,16500,17259,M01,M00
51,2012-03-16,16550,16650,16450,16600,7840,K00,K01
52,2012-03-19,16650,16650,16350,16400,20350,M01,M00
53,2012-03-20,16200,16450,15850,15950,30860,M05,M00
54,2012-03-21,15950,16200,15800,16200,15008,P01,P00
55,2012-03-22,16200,16250,15900,16050,16920,M05,M00
56,2012-03-23,15900,16000,15700,15950,20380,K01,K01
57,2012-03-26,16000,16150,15900,16100,2810,P05,P00
58,2012-03-27,16150,16400,16000,16400,2670,P01,P00
59,2012-03-28,16300,16400,16100,16150,7549,M05,M00
60,2012-03-29,15950,16150,15850,15900,8789,M05,M00
61,2012-03-30,15950,16050,15750,16000,8347,K01,K01
62,2012-04-02,16000,16000,15650,15650,13350,M00,M00
63,2012-04-03,15650,15750,15350,15400,30320,M05,M00
64,2012-04-04,15350,15400,15100,15400,18561,K01,K01
65,2012-04-05,15400,15400,15050,15300,28900,M02,M00
66,2012-04-06,15150,15450,15100,15450,11684,P01,P00
67,2012-04-09,15200,15450,15050,15250,15291,K00,K00
68,2012-04-10,15200,15250,15050,15200,11975,K00,K01
69,2012-04-12,15150,15350,15100,15350,7141,P01,P00
70,2012-04-13,15150,15500,15150,15500,10013,P00,P00
71,2012-04-16,15400,15400,15050,15250,26681,M01,M00
72,2012-04-17,15100,15250,15000,15150,32341,K00,K00
73,2012-04-18,15200,15400,15000,15100,21760,M05,M00
74,2012-04-19,15100,15100,14800,15000,12021,M02,M00
75,2012-04-20,14900,15000,14800,14900,10491,K00,K00
76,2012-04-23,14700,14900,14650,14800,21551,P05,P00
77,2012-04-24,14550,14850,14550,14800,14061,P03,P00
78,2012-04-25,14700,14800,14650,14750,13021,K00,K00
79,2012-04-26,14600,14700,14200,14200,59827,M03,M00
80,2012-04-27,14350,14500,14150,14500,27174,P01,P00
81,2012-04-30,14550,15150,14500,15150,10583,P01,P00
82,2012-05-02,15150,15150,14800,15150,9900,K01,K01
83,2012-05-03,15100,15100,14700,14750,17150,M01,M00
84,2012-05-04,14750,14750,14350,14450,14900,M01,M00
