,date,open,high,low,close,volume,pattern1
0,2012-01-02,163500,163500,152000,154500,1720,M01
1,2012-01-03,153500,158000,153500,156500,1238,P03
2,2012-01-04,158000,158500,149000,149000,6330,M03
3,2012-01-05,150000,152000,148000,149000,1048,M05
4,2012-01-06,149000,151000,147000,148500,604,M05
5,2012-01-09,148000,148500,145500,146500,684,M05
6,2012-01-10,149000,149500,147000,149500,586,K01
7,2012-01-11,149500,150000,147000,149000,420,M05
8,2012-01-12,148000,149000,144000,148500,831,K01
9,2012-01-13,147000,149500,147000,148500,345,P03
10,2012-01-16,146000,148500,146000,148000,311,P03
11,2012-01-17,149500,152500,149500,151500,616,P03
12,2012-01-18,148000,151500,148000,149000,1990,P04
13,2012-01-19,150500,151500,148500,149500,1441,M05
14,2012-01-20,149000,154500,149000,154000,1647,P03
15,2012-01-25,154000,155000,149500,149500,7135,M03
16,2012-01-26,149500,154000,149500,153000,1674,P03
17,2012-01-27,153000,160000,152000,160000,2794,P01
18,2012-01-30,160000,170000,154500,168500,3447,P05
19,2012-01-31,165000,180000,163500,178000,13503,P05
20,2012-02-01,177000,177000,155000,155000,28930,M10
21,2012-02-02,156500,157500,154500,156000,5558,M05
22,2012-02-03,155000,156000,154000,154000,2667,M03
23,2012-02-06,154500,156000,151000,156000,2562,P02
24,2012-02-07,154000,157500,154000,156000,1270,P03
25,2012-02-08,157000,159000,155500,158000,891,P05
26,2012-02-09,158000,158000,154500,157500,1517,M02
27,2012-02-10,155500,158000,155000,156000,1256,K00
28,2012-02-13,156000,157500,155000,157000,1650,P05
29,2012-02-14,156000,157500,155000,156000,1621,K00
30,2012-02-15,155500,157500,153000,156000,1835,K00
31,2012-02-16,155000,155500,152500,154500,1614,M05
32,2012-02-17,155000,155000,152500,153500,1172,M01
33,2012-02-20,153500,156000,153500,156000,1995,P00
34,2012-02-21,156000,158000,154500,156000,947,K00
35,2012-02-22,154500,157000,154500,157000,794,P00
36,2012-02-23,155500,158000,155000,157000,937,P05
37,2012-02-24,157000,163000,156000,162000,4856,P05
38,2012-02-27,163000,163500,156000,162000,5350,M05
39,2012-02-28,160000,163500,159500,163000,3066,P05
40,2012-02-29,163000,166000,162500,166000,5125,P01
41,2012-03-02,164500,166500,157500,157500,4877,M03
42,2012-03-05,157500,157500,154000,156000,2285,M01
43,2012-03-06,155000,157000,153000,154500,1763,M05
44,2012-03-07,152500,154500,152000,153000,1380,K00
45,2012-03-08,153500,153500,151500,152000,1764,M01
46,2012-03-09,152500,153000,152000,153000,641,K01
47,2012-03-12,153500,154000,152500,153500,188,K00
