,date,open,high,low,close,volume,pattern1,new_pat1
0,2017-05-10,57899,63666,52477,55362,477084,M05,
1,2017-05-11,54438,58244,54092,55477,164695,P05,P03
2,2017-05-12,55592,57668,54208,55823,101028,K00,K00
3,2017-05-15,54669,55246,52593,53055,73184,M05,M00
4,2017-05-16,51555,55015,50632,53055,164490,P05,P03
5,2017-05-17,53746,64127,53516,61359,210669,P15,P14
6,2017-05-18,60436,72200,59628,66434,210288,P05,P04
7,2017-05-19,65741,68048,64357,65165,97736,M05,M03
8,2017-05-22,64934,66664,63435,64473,54188,M05,M03
9,2017-05-23,64357,69317,64357,67011,71875,P03,P03
10,2017-05-24,68279,74968,66203,73585,54602,P05,P05
11,2017-05-25,75776,76237,70816,71739,67439,M05,M00
12,2017-05-26,71162,73469,70585,71739,40807,P05,P03
13,2017-05-29,72431,75199,71508,73816,42947,P05,P00
14,2017-05-30,73815,74622,70701,71048,43903,M05,M00
15,2017-05-31,71508,71854,68163,69664,51224,M05,M01
16,2017-06-01,70470,72200,69663,70356,29835,M05,M03
17,2017-06-02,70585,72085,68394,69087,37749,M05,M03
18,2017-06-05,69432,70470,68510,70010,34132,P05,P00
19,2017-06-07,69778,70931,68163,69894,25670,K00,K00
20,2017-06-08,71277,75429,69893,75430,61856,P01,P00
21,2017-06-09,75199,81427,73815,79583,60820,P05,P03
22,2017-06-12,78890,82004,76814,81544,71722,P05,P01
23,2017-06-13,79582,81427,77506,80390,97428,P05,P01
24,2017-06-14,79697,83964,79236,81658,50097,P05,P03
25,2017-06-15,81658,82696,79928,80736,23266,M05,M00
26,2017-06-16,80620,80735,78198,79583,30776,M05,M00
27,2017-06-19,80504,85810,78659,83850,39639,P05,P05
28,2017-06-20,83964,84195,80620,82350,27196,M05,M01
29,2017-06-21,81543,81543,79351,79352,22314,M01,M00
30,2017-06-22,78774,81658,74046,80274,76660,P05,P01
31,2017-06-23,80273,81888,78774,79929,21180,M05,M03
32,2017-06-26,80043,80043,76583,77506,31317,M01,M00
33,2017-06-27,76698,78774,75776,76469,32549,M05,M03
34,2017-06-28,75776,78082,74968,76007,19055,K00,K02
35,2017-06-29,76237,77160,75199,76930,19617,P05,P00
36,2017-06-30,76352,80273,75429,79352,42685,P05,P00
37,2017-07-03,79582,80966,78774,79121,21502,M05,M00
38,2017-07-04,79812,80158,76237,76583,16108,M05,M00
39,2017-07-05,76583,80504,76122,78429,36401,P05,P03
40,2017-07-06,78082,84311,77621,82928,41679,P05,P00
41,2017-07-07,82004,87655,81658,87656,44139,P01,P00
42,2017-07-10,87771,87771,84080,84427,22828,M01,M00
43,2017-07-11,84656,88117,84195,87887,28269,P05,P00
44,2017-07-12,88578,89270,84311,85349,30004,M05,M00
45,2017-07-13,85464,87771,83388,87541,15159,P05,P01
46,2017-07-14,86502,87655,85695,86503,9489,K00,K00
47,2017-07-17,86848,87425,86156,87080,10691,K00,K01
48,2017-07-18,86502,87079,83503,84081,17852,M05,M00
49,2017-07-19,83734,84887,81427,83504,28708,M05,M01
50,2017-07-20,83042,85348,82004,84657,19159,P05,P00
51,2017-07-21,83964,86502,83503,83504,21356,M05,M03
52,2017-07-24,83503,84887,80504,82350,28567,M05,M01
53,2017-07-25,82927,84541,81312,82812,16207,M05,M00
