,date,open,high,low,close,volume,pattern1
0,2016-09-07,2231,2428,2114,2115,2018724,M05
1,2016-09-08,2130,2146,2114,2126,235182,M05
2,2016-09-09,2125,2157,2114,2115,248390,M05
3,2016-09-12,2125,2130,2120,2126,26932,K00
4,2016-09-13,2136,2141,2125,2126,8713,M05
5,2016-09-19,2173,2173,2125,2136,52980,M01
6,2016-09-20,2146,2146,2120,2126,14972,M01
7,2016-09-21,2120,2136,2120,2131,40982,P03
8,2016-09-22,2130,2141,2125,2126,15822,M05
9,2016-09-23,2125,2130,2125,2131,5834,K01
10,2016-09-26,2125,2125,2120,2126,4642,K01
11,2016-09-27,2125,2125,2120,2120,9551,M00
12,2016-09-28,2120,2130,2120,2131,11261,P00
13,2016-09-29,2120,2130,2120,2126,12061,K00
14,2016-09-30,2125,2125,2120,2126,12843,K01
15,2016-10-04,2120,2125,2114,2126,2655,K01
16,2016-10-05,2125,2125,2114,2126,7527,K01
17,2016-10-06,2120,2120,2109,2120,16807,K01
18,2016-10-07,2120,2120,2114,2115,3981,M01
19,2016-10-10,2120,2125,2120,2126,2015,K01
20,2016-10-11,2189,2189,2125,2126,8012,M01
21,2016-10-12,2130,2130,2130,2131,99,K01
22,2016-10-13,2152,2152,2130,2131,4550,M01
23,2016-10-14,2168,2168,2130,2147,3529,M01
24,2016-10-17,2146,2146,2136,2147,8179,K01
25,2016-10-18,2146,2146,2130,2147,5502,K01
26,2016-10-19,2152,2152,2120,2126,6274,M01
27,2016-10-20,2120,2141,2120,2142,204,P00
28,2016-10-21,2125,2125,2120,2120,1094,M00
29,2016-10-24,2125,2130,2114,2126,10174,K00
30,2016-10-25,2146,2146,2125,2147,12670,K01
31,2016-10-26,2157,2157,2125,2126,3,M01
32,2016-10-27,2125,2146,2104,2142,14819,P05
33,2016-10-28,2152,2152,2109,2131,16603,M01
34,2016-10-31,2141,2141,2120,2142,16698,K01
35,2016-11-01,2125,2125,2099,2126,10563,K01
36,2016-11-02,2125,2200,2120,2120,4844,M04
37,2016-11-03,2136,2136,2120,2120,11,M00
38,2016-11-04,2114,2130,2114,2131,1239,P00
39,2016-11-07,2120,2136,2120,2136,50,P00
40,2016-11-08,2162,2162,2114,2120,4525,M01
41,2016-11-09,2120,2125,2099,2115,27103,M05
42,2016-11-10,2114,2120,2114,2120,25670,K01
43,2016-11-11,2114,2125,2114,2120,31576,K00
44,2016-11-14,2114,2125,2114,2115,6154,K02
45,2016-11-15,2114,2120,2109,2110,24960,M05
46,2016-11-16,2114,2168,2114,2120,3662,K02
47,2016-11-17,2120,2125,2114,2126,2101,K01
48,2016-11-18,2125,2125,2114,2115,2411,M01
49,2016-11-21,2114,2136,2109,2115,5130,K02
50,2016-11-22,2125,2125,2114,2115,3875,M01
51,2016-11-23,2114,2125,2114,2115,4001,K02
52,2016-11-24,2109,2109,2104,2104,5996,M00
53,2016-11-25,2130,2130,2109,2115,12503,M01
54,2016-11-28,2104,2120,2104,2115,27757,P03
55,2016-11-29,2099,2120,2093,2120,489,P01
56,2016-11-30,2120,2120,2099,2115,3,M02
57,2016-12-01,2125,2125,2104,2110,2553,M01
58,2016-12-02,2093,2114,2093,2094,228,K02
59,2016-12-05,2093,2120,2088,2104,14105,P05
60,2016-12-06,2088,2114,2083,2115,5462,P01
61,2016-12-07,2088,2114,2088,2115,18557,P00
62,2016-12-08,2093,2114,2093,2094,245,K02
63,2016-12-09,2093,2104,2088,2088,5246,M04
64,2016-12-12,2109,2109,2109,2110,1,K01
65,2016-12-13,2099,2109,2099,2110,9612,P00
66,2016-12-14,2109,2114,2099,2115,4900,K01
67,2016-12-15,2109,2109,2109,2110,2,K01
68,2016-12-16,2109,2109,2088,2088,967,M00
69,2016-12-19,2109,2109,2093,2094,479,M01
70,2016-12-20,2120,2125,2099,2126,10553,K01
71,2016-12-21,2109,2114,2109,2115,2,K01
72,2016-12-22,2088,2114,2088,2110,3909,P03
73,2016-12-23,2109,2109,2109,2110,1000,K01
74,2016-12-26,2109,2109,2109,2110,364,K01
75,2016-12-27,2088,2120,2088,2120,10101,P00
76,2016-12-28,2125,2125,2114,2115,20001,M01
77,2016-12-29,2114,2114,2114,2115,58,K01
78,2017-01-02,2114,2114,2114,2115,0,K01
79,2017-01-03,2083,2120,2083,2115,2979,P03
80,2017-01-04,2104,2109,2099,2110,4994,K01
81,2017-01-05,2114,2114,2109,2110,1001,M01
82,2017-01-06,2099,2109,2099,2099,2166,K02
83,2017-01-09,2093,2099,2093,2099,1687,K01
84,2017-01-10,2099,2120,2099,2099,730,K02
85,2017-01-11,2099,2099,2099,2099,31,K00
86,2017-01-12,2088,2099,2088,2099,479,P00
87,2017-01-13,2093,2099,2093,2094,21494,K02
88,2017-01-16,2099,2099,2093,2099,13463,K01
89,2017-01-17,2088,2088,2088,2088,959,K00
90,2017-01-18,2093,2093,2083,2083,3934,M00
91,2017-01-19,2088,2104,2088,2088,2677,K02
92,2017-01-20,2083,2104,2083,2104,324,P00
93,2017-01-23,2104,2104,2104,2104,335,K00
94,2017-01-24,2104,2104,2083,2104,545,K01
95,2017-01-25,2104,2104,2083,2083,1037,M00
96,2017-01-26,2083,2083,2077,2083,7991,K01
97,2017-01-31,2077,2083,2077,2078,5297,K02
98,2017-02-01,2083,2083,2077,2083,9372,K01
99,2017-02-02,2083,2083,2083,2083,1005,K00
100,2017-02-03,2077,2125,2072,2104,5062,P05
101,2017-02-06,2072,2104,2067,2104,1953,P01
102,2017-02-07,2072,2114,2072,2115,2888,P00
103,2017-02-08,2083,2120,2072,2120,8353,P01
104,2017-02-09,2083,2109,2083,2083,2526,K02
105,2017-02-10,2083,2104,2083,2104,2488,P00
