,date,open,high,low,close,volume,pattern1
0,2019-07-04,25990,27357,22646,23148,243335,M15
1,2019-07-05,23147,25822,23102,24896,143706,P05
2,2019-07-08,24667,24895,22813,23072,40169,M05
3,2019-07-09,23208,23953,22874,23087,19065,M05
4,2019-07-10,23330,24090,22859,23665,20307,P05
5,2019-07-11,23421,24120,23421,23695,24324,P03
6,2019-07-12,23831,23953,22965,23285,14368,M05
7,2019-07-15,23330,24622,20822,21613,123214,M05
8,2019-07-16,22281,22691,21415,22464,39073,P05
9,2019-07-17,22205,22691,22190,22373,13604,P05
10,2019-07-18,22342,22600,21339,21385,24612,M05
11,2019-07-19,21703,21977,21278,21552,11811,M05
12,2019-07-22,21445,21612,21293,21370,8391,M05
13,2019-07-23,21339,21703,21308,21339,8289,K02
14,2019-07-24,21582,22418,21354,22054,26543,P05
15,2019-07-25,22114,22600,21703,22023,14100,M05
16,2019-07-26,21673,21977,21141,21674,20458,K00
17,2019-07-29,21886,22311,21400,21400,19367,M03
18,2019-07-30,27800,27800,20200,20350,886776,M11
19,2019-07-31,20350,20500,18800,19550,94928,M05
20,2019-08-01,19550,20500,19200,19350,99396,M05
21,2019-08-02,19000,19350,18650,18750,50686,M05
22,2019-08-05,18700,18750,16750,16850,63967,M05
23,2019-08-06,16200,16550,15400,15600,58489,M05
24,2019-08-07,15700,16150,15650,15900,31329,P05
25,2019-08-08,15900,19150,15900,17550,166677,P13
26,2019-08-09,17450,22800,17450,22800,464722,P10
27,2019-08-12,24000,25200,21950,22550,182100,M05
28,2019-08-13,22200,22850,21150,22550,123411,P05
29,2019-08-14,22550,23000,21400,21400,72804,M03
30,2019-08-16,21050,21850,19150,19150,65919,M03
31,2019-08-19,19300,19350,17250,17400,82731,M05
32,2019-08-20,17500,17700,16500,17050,146690,M05
33,2019-08-21,16950,18500,16900,17950,143274,P05
34,2019-08-22,17500,17650,16700,16850,248182,M05
35,2019-08-23,16700,17200,16250,16550,163444,M05
36,2019-08-26,16000,16150,15550,15600,100188,M05
37,2019-08-27,15800,16350,15600,15950,124652,P05
38,2019-08-28,15900,16000,15600,15950,75443,K01
39,2019-08-29,16000,16750,15900,16450,162296,P05
40,2019-08-30,16600,16900,16350,16600,113597,K00
41,2019-09-02,16550,16650,16100,16150,88865,M05
42,2019-09-03,16150,18000,15950,17300,374498,P05
43,2019-09-04,17450,18050,17050,17950,212346,P05
44,2019-09-05,17900,17900,17100,17350,121923,M01
45,2019-09-06,17450,17550,16750,16750,87595,M03
46,2019-09-09,17050,17300,16550,16650,64306,M05
47,2019-09-10,16700,17250,16550,16900,98587,P05
48,2019-09-11,16900,17700,16800,17550,121830,P05
49,2019-09-16,17700,17700,17150,17350,66765,M01
50,2019-09-17,17250,17300,16850,16900,79888,M05
51,2019-09-18,16900,17200,16850,17150,32529,P05
52,2019-09-19,17150,17250,16850,17100,39261,M05
53,2019-09-20,16950,17600,16850,17150,64223,P05
54,2019-09-23,17100,17300,16650,16750,57353,M05
55,2019-09-24,16750,16950,16600,16700,32251,M05
56,2019-09-25,16700,16700,16250,16250,46569,M00
57,2019-09-26,16400,16400,15700,16000,82960,M01
58,2019-09-27,15900,16450,15800,16150,67735,P05
59,2019-09-30,15950,16650,15750,16150,53767,P05
60,2019-10-01,16300,16300,15950,16100,41979,M01
61,2019-10-02,15950,16400,15900,16400,42155,P01
62,2019-10-04,16300,16400,15800,16100,53830,M05
63,2019-10-07,16000,16350,15850,16150,54117,P05
64,2019-10-08,16650,17100,16250,16850,224890,P05
65,2019-10-10,16850,16850,16250,16250,54604,M00
66,2019-10-11,16300,16600,16050,16100,33652,M05
67,2019-10-14,16150,16550,16150,16450,38093,P03
68,2019-10-15,16500,16500,16200,16300,30715,M01
69,2019-10-16,16350,16400,16150,16200,40924,M05
70,2019-10-17,16250,16250,15550,15750,87515,M01
71,2019-10-18,15900,15900,15650,15750,26278,M01
72,2019-10-21,15800,15950,15600,15700,27588,M05
73,2019-10-22,15700,15800,15500,15600,52744,M05
74,2019-10-23,15650,15650,14500,14800,169192,M01
75,2019-10-24,14800,14950,14600,14800,51079,K00
76,2019-10-25,14750,14950,14650,14900,33758,P05
77,2019-10-28,14900,15150,14800,15000,32559,P05
78,2019-10-29,14900,15300,14850,15000,31243,P05
79,2019-10-30,15050,15850,14700,15650,88321,P05
80,2019-10-31,15650,16750,15500,16500,191631,P05
81,2019-11-01,16650,16750,16150,16500,108204,M05
82,2019-11-04,16500,16950,16400,16650,76416,P05
83,2019-11-05,16900,17500,16800,17350,187118,P05
84,2019-11-06,17700,21100,17650,20050,1761599,P15
85,2019-11-07,19950,20550,19550,20300,417688,P05
86,2019-11-08,20150,20300,18850,19000,309257,M05
87,2019-11-11,19000,19200,18250,18500,161016,M05
88,2019-11-12,18300,21350,18300,19900,681710,P03
89,2019-11-13,20050,20200,19350,19700,185602,M05
90,2019-11-14,19600,19950,18800,19900,169610,P05
91,2019-11-15,19650,19800,19200,19500,93351,M05
92,2019-11-18,19450,19500,18600,18750,103650,M05
93,2019-11-19,18750,19100,18100,18800,98369,K00
94,2019-11-20,18700,19000,17950,18300,77120,M05
95,2019-11-21,18150,18450,17900,18250,48213,P05
96,2019-11-22,18400,19500,18200,19000,107885,P05
97,2019-11-25,19000,20550,18800,20150,230643,P05
98,2019-11-26,20150,21000,20050,20250,165465,K02
99,2019-11-27,20450,21100,20000,20250,115835,M05
100,2019-11-28,20350,20350,19550,19700,65715,M01
101,2019-11-29,20150,20950,19850,20400,143819,P05
102,2019-12-02,20750,21000,19950,20200,90021,M05
103,2019-12-03,20200,20200,18800,19150,108196,M01
104,2019-12-04,19150,19350,18300,19100,75897,M05
105,2019-12-05,19200,19200,18000,18100,92022,M01
106,2019-12-06,18100,18250,17400,17550,104012,M05
107,2019-12-09,17800,17850,17050,17650,33094,M05
108,2019-12-10,17450,18050,17450,17900,33315,P03
109,2019-12-11,17950,18750,17700,18600,45217,P05
110,2019-12-12,18600,18900,18300,18750,31621,P05
111,2019-12-13,18650,19600,18650,19200,89668,P03
112,2019-12-16,19500,19500,18250,18250,50560,M00
113,2019-12-17,18450,18450,17900,17950,43168,M01
114,2019-12-18,18000,18300,17800,18100,32414,P05
115,2019-12-19,18150,18150,17700,18100,25908,M02
116,2019-12-20,18300,18400,18100,18350,16102,K01
117,2019-12-23,18600,18800,18000,18350,22303,M05
118,2019-12-24,18250,18450,17950,18300,26214,K00
119,2019-12-26,18300,18950,18200,18800,30256,P05
120,2019-12-27,18500,18800,18200,18300,45888,M05
121,2019-12-30,18150,18700,18150,18400,24595,P03
122,2020-01-02,18350,18600,17950,18250,23728,M05
123,2020-01-03,18300,19350,18300,19250,98878,P03
124,2020-01-06,19200,19200,18500,19000,51371,M02
125,2020-01-07,19250,20150,19100,19850,159119,P05
126,2020-01-08,19800,20350,19200,19350,110630,M05
127,2020-01-09,19750,20300,19400,19650,74089,M05
128,2020-01-10,19900,20100,19150,19150,53293,M03
129,2020-01-13,19200,21050,19000,20300,298248,P05
130,2020-01-14,20600,21450,19650,20100,263845,M05
131,2020-01-15,20650,20750,20100,20250,107708,M05
132,2020-01-16,20450,20450,19500,19700,140251,M01
133,2020-01-17,19800,19900,19550,19650,64132,M05
134,2020-01-20,19500,20150,18650,18800,168819,M05
135,2020-01-21,18950,18950,18050,18300,117659,M01
136,2020-01-22,18100,18550,18050,18350,104898,P05
137,2020-01-23,18300,18350,17600,17850,111732,M05
138,2020-01-28,16800,16800,15400,15500,370096,M01
139,2020-01-29,15800,16200,15550,15750,109378,M05
140,2020-01-30,15500,15900,15350,15400,126062,M05
141,2020-01-31,15500,15900,15250,15550,87086,K00
142,2020-02-03,15350,16000,15050,15900,95759,P05
143,2020-02-04,15750,16550,15700,16250,78876,P05
144,2020-02-05,16150,16450,15900,16100,92010,M05
145,2020-02-06,16200,17600,15950,16550,136224,P05
146,2020-02-07,16450,16600,15850,15950,80063,M05
147,2020-02-10,15900,16300,15750,16250,29348,P05
148,2020-02-11,16300,16550,16150,16400,62682,P05
149,2020-02-12,16400,16600,16200,16450,54136,K00
150,2020-02-13,16600,17050,16300,16450,55651,M05
151,2020-02-14,16600,16650,16100,16200,67798,M05
152,2020-02-17,16200,16450,16150,16250,53639,K00
153,2020-02-18,16250,16350,16000,16300,56977,K01
154,2020-02-19,16450,16450,16050,16150,33814,M01
155,2020-02-20,16150,16300,16000,16200,53937,K00
156,2020-02-21,16150,16150,15800,16000,70589,M01
157,2020-02-24,15700,15700,14600,14750,159522,M01
158,2020-02-25,14500,15450,14350,15300,65370,P05
159,2020-02-26,14850,15000,14550,14650,101111,M05
160,2020-02-27,14750,14950,14150,14200,67738,M05
161,2020-02-28,14350,14350,13350,13750,58581,M01
162,2020-03-02,13750,14050,13350,13850,44145,P05
163,2020-03-03,14250,15000,14250,14650,85355,P03
164,2020-03-04,14700,15150,14650,15000,79711,P05
165,2020-03-05,15300,16150,15100,15650,53961,P05
166,2020-03-06,15300,16050,15150,16050,57742,P01
167,2020-03-09,15400,15950,15250,15300,63902,M05
168,2020-03-10,14800,15300,14550,15250,84005,P05
169,2020-03-11,15200,15200,13800,14250,86396,M01
170,2020-03-12,13850,14100,12900,12900,95531,M03
171,2020-03-13,11100,12000,10350,11450,140520,P05
172,2020-03-16,11600,11900,10850,10850,91601,M03
173,2020-03-17,10200,11250,10000,10900,83500,P05
174,2020-03-18,11000,11750,10500,10500,114710,M03
175,2020-03-19,10950,11150,8710,9290,120589,M15
176,2020-03-20,9400,10600,9400,10600,127890,P10
177,2020-03-23,9930,9990,9370,9450,62883,M05
178,2020-03-24,9770,10050,9540,9840,132352,P05
179,2020-03-25,10150,11150,10150,10650,145249,P03
180,2020-03-26,10900,11900,10450,11300,148630,P05
181,2020-03-27,11700,11800,10900,11400,98065,M05
182,2020-03-30,11200,11600,10800,11500,44405,P05
183,2020-03-31,11900,12150,11600,11900,87292,K00
184,2020-04-01,11800,13300,11700,12100,135334,P05
185,2020-04-02,12200,12850,11900,12500,79724,P05
186,2020-04-03,12600,13000,12300,12550,100804,M05
187,2020-04-06,12900,13200,12800,13150,106386,P05
188,2020-04-07,13500,13850,13050,13800,95169,P05
189,2020-04-08,13750,14000,13400,13550,69197,M05
190,2020-04-09,13750,14000,13550,13650,37021,M05
191,2020-04-10,13700,13900,13050,13600,58227,M05
192,2020-04-13,13450,14200,13100,14200,110625,P01
193,2020-04-14,14200,14450,14000,14200,66985,K00
