,date,open,high,low,close,volume,pattern1
0,2012-01-02,74000,75200,74000,75200,72,P00
1,2012-01-03,75400,76000,75000,75600,179,K00
2,2012-01-04,76000,76300,75600,76000,8,K00
3,2012-01-05,76000,76200,75000,75100,324,M05
4,2012-01-06,75400,75400,74500,74600,639,M01
5,2012-01-09,74400,75600,74300,75600,227,P01
6,2012-01-10,74800,83000,74600,77000,287,P05
7,2012-01-11,75100,76100,75100,76100,65,P00
8,2012-01-12,75000,75900,74200,75900,262,P01
9,2012-01-13,76000,76000,74800,75700,687,M02
10,2012-01-16,74900,74900,73900,74100,281,M01
11,2012-01-17,74100,75500,73500,74000,293,M05
12,2012-01-18,74500,75000,73300,73900,354,M05
13,2012-01-19,74000,75000,73400,74000,253,K00
14,2012-01-20,73500,74200,73500,74200,296,P00
15,2012-01-25,75500,75500,74000,74300,155,M01
16,2012-01-26,74400,75200,74400,75100,98,P03
17,2012-01-27,74300,75000,74100,75000,128,P01
18,2012-01-30,74100,75000,74100,74200,71,K02
19,2012-01-31,74000,74900,74000,74500,60,P03
20,2012-02-01,74600,78800,74100,75900,903,P05
21,2012-02-02,76500,76500,75000,75800,275,M01
22,2012-02-03,75800,76400,75000,75600,176,M05
23,2012-02-06,75600,76700,75600,76700,134,P00
24,2012-02-07,76700,88000,76700,81900,2346,P03
25,2012-02-08,84000,84600,80900,82900,880,M05
26,2012-02-09,81200,83000,81200,83000,277,P00
27,2012-02-10,84400,84400,80100,83000,343,M02
28,2012-02-13,80700,82700,80700,82200,270,P03
29,2012-02-14,82000,84300,81600,83500,237,P05
30,2012-02-15,82300,83400,82000,83400,456,P01
31,2012-02-16,82500,84500,81500,84000,248,P05
32,2012-02-17,84000,87400,83400,86300,876,P05
33,2012-02-20,86300,89500,86300,89200,784,P03
34,2012-02-21,89000,92400,89000,91100,433,P03
35,2012-02-22,91000,92000,78500,89400,740,M05
36,2012-02-23,88300,89400,85000,87000,322,M05
37,2012-02-24,88000,92900,88000,90900,1675,P03
38,2012-02-27,90900,92900,89500,90400,568,M05
39,2012-02-28,90900,90900,89500,90000,186,M01
40,2012-02-29,90900,90900,89500,90400,211,M01
41,2012-03-02,90000,90800,89200,89200,178,M03
42,2012-03-05,90000,90000,86000,87500,520,M01
43,2012-03-06,86000,86000,82000,82900,908,M01
44,2012-03-07,82800,83900,81700,83100,216,K00
45,2012-03-08,83100,83400,81800,82600,396,M05
46,2012-03-09,82600,83000,82200,82900,276,K01
47,2012-03-12,84200,84200,81300,81500,348,M01
48,2012-03-13,87000,87000,81300,81600,401,M01
49,2012-03-14,81900,83500,81400,81400,315,M04
50,2012-03-15,81800,82700,81800,82400,43,P03
51,2012-03-16,81800,82300,81400,81400,52,M03
52,2012-03-19,80700,82800,80600,82700,127,P05
53,2012-03-20,82700,82700,81300,81400,742,M01
54,2012-03-21,81400,81400,78700,80100,703,M01
55,2012-03-22,80000,80800,79000,79700,96,M05
56,2012-03-23,78700,79600,78000,78000,123,M03
57,2012-03-26,78000,78600,74000,74800,1363,M05
58,2012-03-27,75800,76600,75000,75400,324,M05
59,2012-03-28,75000,75700,74700,75400,336,P05
60,2012-03-29,74700,75000,73900,73900,451,M03
61,2012-03-30,74500,75500,73400,75500,545,P01
62,2012-04-02,76000,76000,74900,74900,64,M00
63,2012-04-03,76000,76000,74300,74300,478,M00
64,2012-04-04,74400,74400,71900,72000,718,M01
65,2012-04-05,72000,73000,70700,72500,390,P05
66,2012-04-06,73700,73700,70200,70400,437,M01
67,2012-04-09,70700,70800,69400,69500,823,M05
68,2012-04-10,69900,71100,69900,71000,132,P03
69,2012-04-12,71000,71000,68500,68500,1750,M00
70,2012-04-13,69200,69300,68000,68900,929,M05
71,2012-04-16,68600,68800,68000,68500,148,M05
72,2012-04-17,70500,70500,68500,68800,478,M01
73,2012-04-18,68800,69900,68800,69900,18,P00
74,2012-04-19,69100,72300,69000,69900,224,P05
75,2012-04-20,69300,69300,67500,67800,1503,M01
76,2012-04-23,67000,68000,65500,66000,779,M05
77,2012-04-24,65900,65900,64500,64900,785,M01
78,2012-04-25,64800,64800,63100,63400,775,M01
79,2012-04-26,63500,63500,62900,63000,241,M01
80,2012-04-27,62700,72300,62700,65800,989,P04
81,2012-04-30,67300,67300,65300,65800,129,M01
82,2012-05-02,66500,67000,66000,66200,442,M05
83,2012-05-03,65900,66000,65500,65700,721,M05
84,2012-05-04,65300,66000,65300,65600,583,K00
85,2012-05-07,65600,65900,65300,65300,168,M03
86,2012-05-08,65100,67900,65000,65200,1001,K02
87,2012-05-09,65100,65700,65000,65500,435,P05
88,2012-05-10,65500,65800,65200,65600,675,K00
89,2012-05-11,65500,65500,65100,65300,453,M01
90,2012-05-14,66500,66500,64300,65100,152,M01
91,2012-05-15,63100,63900,63100,63200,201,K02
92,2012-05-16,63500,63500,61700,61700,800,M00
93,2012-05-17,61700,61700,61200,61500,364,M01
94,2012-05-18,60700,60700,58000,58400,1315,M01
95,2012-05-21,58800,58800,57500,57500,830,M00
96,2012-05-22,57800,59000,57800,58100,332,P04
97,2012-05-23,58100,61900,57800,59500,1711,P05
98,2012-05-24,58900,59800,58900,58900,212,K02
99,2012-05-25,58000,60000,57900,58900,2596,P05
100,2012-05-29,58900,60000,58900,59200,378,P04
101,2012-05-30,59400,59800,58800,59700,963,P05
102,2012-05-31,58800,59700,58000,59500,469,P05
103,2012-06-01,60000,60900,58000,60000,891,K00
104,2012-06-04,59500,61300,57000,59900,768,P05
105,2012-06-05,59900,61700,57800,60000,880,K00
106,2012-06-07,60000,61500,59900,61400,1637,P05
107,2012-06-08,61400,61900,59800,61800,773,P05
108,2012-06-11,61800,62800,60500,62700,614,P05
109,2012-06-12,62700,64800,62000,63900,886,P05
110,2012-06-13,64700,64800,61600,62500,1010,M05
111,2012-06-14,63000,63000,61100,62700,1033,M02
112,2012-06-15,62700,62700,60700,61000,619,M01
113,2012-06-18,62000,62000,60500,60700,615,M01
114,2012-06-19,60700,63000,60400,61000,60,K02
115,2012-06-20,62100,62200,61300,61600,243,M05
