,date,open,high,low,close,volume,pattern1,new_pat1
0,2017-07-20,16279,17180,15227,16530,2899067,P05,
1,2017-07-21,16028,16980,15603,16530,809523,P05,P05
2,2017-07-24,17456,19860,17331,18934,2214737,P05,P04
3,2017-07-25,19284,19985,18057,18057,728969,M03,M03
4,2017-07-26,17781,17957,16103,16805,595184,M05,M01
5,2017-07-27,17531,17781,16053,16755,598424,M05,M01
6,2017-07-28,16354,16479,15578,15678,356276,M05,M00
7,2017-07-31,15327,15628,14476,15353,285393,K01,K01
8,2017-08-01,15027,15102,14476,14476,323216,M03,M00
9,2017-08-02,14325,15628,14175,14676,492985,P05,P04
10,2017-08-03,14776,14976,13374,13524,226245,M05,M00
11,2017-08-04,13524,14050,13449,13474,149427,M05,M03
12,2017-08-07,13449,14000,13173,13725,214170,P05,P05
13,2017-08-08,13950,14551,13824,14526,276367,P05,P00
14,2017-08-09,14325,14551,14075,14075,78622,M03,M00
15,2017-08-10,14025,14225,13298,13574,96603,M05,M00
16,2017-08-11,13148,13900,13073,13424,107565,P05,P03
17,2017-08-14,14501,14776,13424,13424,321052,M03,M03
18,2017-08-16,13599,14125,13298,13725,142421,P05,P05
19,2017-08-17,13849,13900,13198,13675,139737,M05,M01
20,2017-08-18,13424,14075,13424,13625,118554,P04,P03
21,2017-08-21,13449,13749,13323,13399,117898,M05,M03
22,2017-08-22,13524,13549,13273,13349,88344,M05,M00
23,2017-08-23,13574,13824,13323,13349,163992,M05,M00
24,2017-08-24,13399,13424,12547,12623,185355,M05,M00
25,2017-08-25,12572,12772,12171,12723,249275,P05,P01
26,2017-08-28,12948,13273,12823,13023,195419,P05,P00
27,2017-08-29,12948,12998,12672,12698,94484,M05,M00
28,2017-08-30,12823,13123,12772,12923,100819,P05,P00
29,2017-08-31,12923,13073,12747,12948,50141,K00,K00
30,2017-09-01,12998,13073,12747,12748,85932,M05,M00
31,2017-09-04,12272,12622,12247,12297,87344,K02,K02
32,2017-09-05,12297,12522,11996,12172,80760,M05,M00
33,2017-09-06,12121,12146,11595,11621,125453,M05,M00
34,2017-09-07,11620,11821,11545,11546,78594,M05,M00
35,2017-09-08,11520,11771,11445,11446,60623,M05,M03
36,2017-09-11,11445,12121,11345,11621,114743,P05,P03
37,2017-09-12,11721,12171,11570,11997,116772,P05,P00
38,2017-09-13,12121,12347,12021,12197,116497,P05,P00
39,2017-09-14,12221,12272,11971,12147,47444,M05,M00
40,2017-09-15,12121,13023,12021,12748,166242,P05,P03
41,2017-09-18,12722,13073,12597,12723,80073,K00,K02
42,2017-09-19,12722,12823,12422,12548,50531,M05,M00
43,2017-09-20,12021,12196,11670,11671,233616,M05,M00
44,2017-09-21,11670,11696,11445,11471,85632,M05,M00
45,2017-09-22,11420,11570,11019,11095,76018,M05,M00
46,2017-09-25,11145,11195,10493,10544,74040,M05,M00
47,2017-09-26,10243,10644,10168,10444,56163,P05,P00
48,2017-09-27,10518,10919,10468,10669,57138,P05,P03
49,2017-09-28,10719,11170,10644,10719,59622,K02,K02
50,2017-09-29,10669,10769,10418,10619,44633,M05,M00
51,2017-10-10,10669,10819,10468,10819,29946,P01,P00
52,2017-10-11,10769,10994,10769,10845,26862,P03,P00
53,2017-10-12,10969,11696,10844,11245,124506,P05,P03
54,2017-10-13,11245,11370,10769,10870,53742,M05,M00
55,2017-10-16,10794,10869,10018,10268,73058,M05,M01
56,2017-10-17,10268,10569,10118,10319,41737,K00,K00
57,2017-10-18,10318,10443,10193,10419,27002,P05,P00
58,2017-10-19,10468,10644,10368,10369,34213,M05,M00
59,2017-10-20,10368,10569,10193,10344,41844,M05,M00
60,2017-10-23,10418,10819,10343,10669,40647,P05,P00
61,2017-10-24,10669,11019,10619,10769,45288,P05,P03
62,2017-10-25,10819,10894,10518,10870,31592,K01,K01
63,2017-10-26,10719,11094,10719,10769,51659,K02,K02
64,2017-10-27,10744,11295,10719,11170,59338,P05,P00
65,2017-10-30,11295,11345,10844,10920,43329,M05,M00
66,2017-10-31,10869,10944,10644,10845,42979,M05,M00
67,2017-11-01,10919,11796,10894,11746,252484,P05,P00
68,2017-11-02,11846,11971,11470,11621,110876,M05,M00
69,2017-11-03,11620,12247,11570,11921,173318,P05,P03
70,2017-11-06,12046,12372,11620,11696,170843,M05,M03
71,2017-11-07,11821,11821,11320,11395,106244,M01,M00
72,2017-11-08,11395,11645,11370,11546,55968,P05,P00
73,2017-11-09,11696,12622,11620,12247,222625,P05,P03
74,2017-11-10,12196,12572,12021,12497,135307,P05,P00
75,2017-11-13,12622,13273,12422,12948,269216,P05,P03
76,2017-11-14,12948,12998,12497,12898,134258,M05,M01
77,2017-11-15,12998,13223,12447,12573,197515,M05,M00
78,2017-11-16,12772,13073,12672,12998,80855,P05,P00
79,2017-11-17,13098,13349,13048,13249,98712,P05,P00
80,2017-11-20,13323,13424,13048,13324,71044,K00,K01
81,2017-11-21,13449,13474,12973,13249,103141,M05,M01
82,2017-11-22,13298,14075,13298,13524,264425,P04,P03
83,2017-11-23,13824,14000,13399,13750,103454,M05,M01
84,2017-11-24,13849,14751,13524,14501,353596,P05,P01
85,2017-11-27,14851,15127,13925,14551,249153,M05,M01
86,2017-11-28,14826,14901,14025,14201,145267,M05,M00
87,2017-11-29,14275,14300,13323,13524,221125,M05,M00
88,2017-11-30,13474,13649,13098,13424,122564,M05,M01
89,2017-12-01,13298,13574,13123,13524,113653,P05,P00
90,2017-12-04,13724,13799,13098,13099,76348,M05,M00
91,2017-12-05,13248,13248,12422,12698,100674,M01,M01
92,2017-12-06,12522,12848,12221,12673,107282,P05,P01
93,2017-12-07,12772,12873,12347,12497,77397,M05,M00
94,2017-12-08,12522,12798,12372,12497,46137,M05,M03
95,2017-12-11,12697,12697,12322,12673,43454,M02,M01
96,2017-12-12,12823,13273,12647,13274,89835,P01,P00
97,2017-12-13,13273,13699,13098,13524,80534,P05,P00
98,2017-12-14,13624,13799,13374,13625,55335,K00,K00
99,2017-12-15,13774,13799,12823,12948,104975,M05,M00
100,2017-12-18,12898,12948,12397,12422,83100,M05,M00
101,2017-12-19,12422,12472,12046,12072,76938,M05,M00
102,2017-12-20,11896,12372,11896,12147,36919,P03,P00
103,2017-12-21,12247,12322,11721,11746,63187,M05,M00
104,2017-12-22,11821,12021,11320,12022,59108,P02,P01
105,2017-12-26,12021,12021,11771,11821,34625,M01,M00
106,2017-12-27,11821,11996,11620,11796,46955,M05,M00
107,2017-12-28,11871,12071,11821,11997,50542,P05,P00
108,2018-01-02,11971,11971,11470,11796,64519,M01,M01
109,2018-01-03,11796,11896,11721,11821,43605,K00,K00
110,2018-01-04,11871,11996,11721,11721,44689,M03,M00
111,2018-01-05,11570,11721,11245,11471,74859,M05,M00
112,2018-01-08,11370,11445,10844,10870,103475,M05,M00
113,2018-01-09,11019,11545,10894,11245,78746,P05,P03
114,2018-01-10,11145,11370,10869,11045,59078,M05,M03
115,2018-01-11,11220,11696,11069,11596,63747,P05,P00
116,2018-01-12,11771,11796,11320,11521,56246,M05,M00
117,2018-01-15,11620,11645,11019,11120,45092,M05,M00
118,2018-01-16,11069,11395,11019,11320,40653,P05,P00
119,2018-01-17,11420,12121,11345,12072,121023,P05,P00
120,2018-01-18,12372,12447,11896,11972,83994,M05,M00
121,2018-01-19,12146,12297,11746,11821,61815,M05,M00
122,2018-01-22,11921,11921,11295,11471,91566,M01,M00
123,2018-01-23,11495,11645,11270,11621,61729,P05,P00
124,2018-01-24,11721,11721,11445,11496,51011,M01,M00
125,2018-01-25,11520,11595,11445,11546,40547,K00,K00
126,2018-01-26,11570,12146,11520,12047,150190,P05,P00
127,2018-01-29,12071,12247,11896,11972,73016,M05,M00
128,2018-01-30,11996,12071,11570,11771,87381,M05,M00
129,2018-01-31,11746,11846,11220,11320,133894,M05,M00
130,2018-02-01,11445,11470,11220,11270,56958,M05,M00
131,2018-02-02,11320,11345,11120,11295,62077,M05,M00
