,date,open,high,low,close,volume,pattern1,new_pat1
0,2012-01-02,5951,5951,5770,5891,293377,M02,
1,2012-01-03,5889,5944,5744,5842,262024,M05,M00
2,2012-01-04,5877,6136,5707,5721,423300,M05,M03
3,2012-01-05,5743,6135,5743,6139,886339,P00,P00
4,2012-01-06,6166,6166,5834,5920,323735,M01,M00
5,2012-01-09,6045,6742,6005,6200,1343208,P05,P04
6,2012-01-10,6258,6258,6021,6108,397697,M01,M00
7,2012-01-11,6197,6226,5568,5806,795076,M05,M01
8,2012-01-12,5877,5912,5562,5679,280495,M05,M01
9,2012-01-13,5678,6168,5678,6079,706984,P03,P00
10,2012-01-16,6022,6288,5919,5940,429031,M05,M03
11,2012-01-17,6022,6077,5787,6079,377262,P02,P01
12,2012-01-18,6040,6379,5949,6229,514936,P05,P03
13,2012-01-19,6289,6289,6034,6036,209081,M01,M00
14,2012-01-20,6106,6106,5720,6048,347446,M02,M01
15,2012-01-25,6045,6076,5930,5933,111225,M05,M00
16,2012-01-26,5956,5956,5792,5837,204120,M01,M00
17,2012-01-27,5889,6680,5865,6592,1471100,P15,P10
18,2012-01-30,6621,7194,6439,6865,1276481,P05,P05
19,2012-01-31,6952,7074,6711,6955,429940,K00,K01
20,2012-02-01,6952,7315,6771,7197,475947,P05,P01
21,2012-02-02,7195,7377,6893,6986,376575,M05,M03
22,2012-02-03,7074,7194,6742,6955,197871,M05,M01
23,2012-02-06,6984,7076,6470,6744,390530,M05,M01
24,2012-02-07,6803,7135,6469,7136,359629,P01,P01
25,2012-02-08,7165,7497,6952,6986,483054,M05,M03
26,2012-02-09,7165,7648,7074,7228,539194,P05,P04
27,2012-02-10,7376,7376,7104,7257,220491,M01,M01
28,2012-02-13,7195,7226,6923,7076,231997,M05,M01
29,2012-02-14,7075,7315,7015,7015,185843,M04,M03
30,2012-02-15,7134,7377,7014,7349,292054,P05,P00
31,2012-02-16,7256,7407,7165,7197,200306,M05,M03
32,2012-02-17,7346,8253,7256,7983,814298,P05,P03
33,2012-02-20,8041,8041,7708,7983,286933,M02,M01
34,2012-02-21,7982,8434,7770,8437,350497,P01,P01
35,2012-02-22,8314,8980,8223,8890,513480,P05,P00
36,2012-02-23,8617,8737,8164,8165,1092053,M05,M00
37,2012-02-24,8071,8585,7890,7923,437351,M05,M04
38,2012-02-27,7921,8103,7588,7923,295747,K00,K01
39,2012-02-28,7981,8919,7709,8498,966528,P05,P05
40,2012-02-29,8403,8707,7981,7983,487037,M05,M03
41,2012-03-02,8041,8194,7801,7802,178697,M05,M00
42,2012-03-05,7890,8343,7648,8285,394447,P05,P01
43,2012-03-06,8313,8495,8072,8225,346003,M05,M03
44,2012-03-07,8041,8434,7921,8377,177691,P05,P00
45,2012-03-08,8496,8828,8374,8709,387196,P05,P00
46,2012-03-09,8767,8767,8404,8467,244003,M01,M00
47,2012-03-12,8404,8556,8072,8074,291707,M05,M00
48,2012-03-13,8163,8284,8103,8225,157340,P05,P00
49,2012-03-14,8223,8284,7741,7741,406846,M03,M00
50,2012-03-15,7741,8012,7678,7832,202659,P05,P03
51,2012-03-16,7860,7949,7224,7591,575770,M05,M01
52,2012-03-19,7678,7739,7074,7318,456691,M05,M01
53,2012-03-20,7346,7589,7165,7530,311305,P05,P01
54,2012-03-21,7468,7528,7166,7167,247578,M05,M00
55,2012-03-22,7285,7799,7285,7560,436948,P03,P03
56,2012-03-23,7436,7617,7345,7560,175005,P05,P00
57,2012-03-26,7678,7740,7377,7409,257218,M05,M00
58,2012-03-27,7619,7709,7105,7107,277053,M05,M00
59,2012-03-28,7105,7286,6530,6653,377213,M05,M03
60,2012-03-29,6530,6621,6197,6471,476049,M05,M01
61,2012-03-30,6379,6589,6318,6471,219382,P05,P00
62,2012-04-02,6742,6892,6226,6229,812228,M05,M03
63,2012-04-03,6226,6379,6045,6139,411396,M05,M03
64,2012-04-04,6197,6197,5762,5837,442053,M01,M00
65,2012-04-05,5773,6004,5749,5951,395207,P05,P00
66,2012-04-06,6046,6258,5949,5976,560966,M05,M03
67,2012-04-09,5997,6106,5502,5503,374048,M05,M00
68,2012-04-10,5519,5701,5261,5346,330535,M05,M03
69,2012-04-12,5297,5429,5152,5328,253669,P05,P01
70,2012-04-13,5453,5653,5380,5503,388540,P05,P03
71,2012-04-16,5423,5623,5350,5600,203956,P05,P00
72,2012-04-17,5714,5882,5653,5721,447265,K00,K02
73,2012-04-18,5859,5859,5664,5679,146694,M01,M00
74,2012-04-19,5653,5706,5496,5522,306795,M05,M00
75,2012-04-20,5519,5555,5338,5552,271355,P05,P01
76,2012-04-23,5200,5381,4721,4724,917374,M05,M03
77,2012-04-24,4444,4589,4366,4554,501074,P05,P00
78,2012-04-25,4564,4606,4400,4421,200403,M05,M00
79,2012-04-26,4418,4594,4280,4390,253215,M05,M05
80,2012-04-27,4395,4606,4395,4578,173734,P03,P00
81,2012-04-30,4576,4811,4509,4778,245365,P05,P00
82,2012-05-02,4770,4818,4685,4809,132995,P05,P00
83,2012-05-03,4823,5011,4811,4941,183403,P05,P00
84,2012-05-04,4915,5417,4908,5232,583111,P05,P03
85,2012-05-07,5103,5465,5091,5346,480722,P05,P03
86,2012-05-08,5380,5460,4999,5080,380543,M05,M00
87,2012-05-09,4956,5017,4672,4706,340708,M05,M00
88,2012-05-10,4716,4916,4704,4899,189603,P05,P00
89,2012-05-11,4963,4963,4624,4657,182843,M01,M00
90,2012-05-14,4654,4763,4557,4688,217378,P05,P01
91,2012-05-15,4492,4637,4323,4536,281897,P05,P05
92,2012-05-16,4543,5215,4543,4636,743051,P04,P04
93,2012-05-17,4579,4661,4380,4446,230554,M05,M00
94,2012-05-18,4266,4284,4067,4105,217316,M05,M00
95,2012-05-21,4103,4299,4090,4300,120114,P01,P00
96,2012-05-22,4435,4834,4362,4717,165819,P05,P03
97,2012-05-23,4807,5160,4688,4717,212040,M05,M04
98,2012-05-24,4807,4807,4461,4464,127091,M01,M00
99,2012-05-25,4308,4448,4262,4268,336432,M05,M03
100,2012-05-29,4317,4317,4113,4268,172446,M02,M01
101,2012-05-30,4321,4321,4166,4209,96501,M01,M00
102,2012-05-31,4166,4385,4108,4354,157125,P05,P00
103,2012-06-01,4358,4472,4281,4440,234202,P05,P00
104,2012-06-04,4235,4354,4085,4155,176498,M05,M03
105,2012-06-05,4276,4348,4190,4241,157833,M05,M00
106,2012-06-07,4380,4489,4240,4354,213049,M05,M05
107,2012-06-08,4254,4254,3790,3983,701591,M01,M01
108,2012-06-11,3991,4149,3910,3951,396438,M05,M03
109,2012-06-12,3863,3991,3854,3856,277677,M05,M03
110,2012-06-13,3909,4429,3859,4432,2639638,P11,P10
111,2012-06-14,5070,5088,4871,5090,4707837,K01,K01
112,2012-06-15,5024,5097,4493,4496,5456510,M15,M10
113,2012-06-18,4652,4771,4543,4600,1813621,M05,M03
114,2012-06-19,4689,4988,4358,4382,2915519,M05,M04
115,2012-06-20,4607,4698,4476,4590,1193183,M05,M05
116,2012-06-21,4625,4625,4476,4554,727301,M01,M00
117,2012-06-22,4429,4498,4362,4364,633812,M05,M00
118,2012-06-25,4444,4530,4385,4427,612427,M05,M00
119,2012-06-26,4439,4525,4412,4527,475149,P01,P00
120,2012-06-27,4572,4589,4381,4409,512569,M05,M00
121,2012-06-28,4508,4544,4416,4486,388447,M05,M00
122,2012-06-29,4508,4522,4372,4409,283239,M05,M00
123,2012-07-02,4497,4497,4389,4400,230846,M01,M00
124,2012-07-03,4439,5006,4439,4827,2973231,P03,P03
125,2012-07-04,4951,4960,4716,4890,1501845,M05,M01
126,2012-07-05,4923,4987,4752,4753,755902,M05,M00
127,2012-07-06,4834,4988,4760,4827,1227202,M05,M03
128,2012-07-09,4743,4887,4707,4781,510940,P05,P03
129,2012-07-10,4823,4942,4734,4753,568030,M05,M03
130,2012-07-11,4716,5024,4490,4618,1895254,M05,M05
131,2012-07-12,4535,4625,4262,4305,1140660,M05,M00
132,2012-07-13,4276,4403,4084,4336,557256,P05,P01
133,2012-07-16,4394,4394,4290,4300,194735,M01,M00
134,2012-07-17,4254,4340,4159,4173,304201,M05,M03
135,2012-07-18,4216,4307,3931,4010,252799,M05,M03
136,2012-07-19,4081,4108,3976,4010,257195,M05,M00
