,date,open,high,low,close,volume,pattern1
0,2012-01-02,9958,10151,9716,9862,43323,M05
1,2012-01-03,9813,10296,9619,10007,103862,P05
2,2012-01-04,10296,10490,9958,10393,107201,P05
3,2012-01-05,10393,10538,9088,10152,85296,M05
4,2012-01-06,10151,10248,9764,9765,49803,M05
5,2012-01-09,9958,10006,9571,9765,47020,M05
6,2012-01-10,9668,9909,9668,9862,36599,P03
7,2012-01-11,9909,9958,9764,9813,35440,M05
8,2012-01-12,9813,9861,9668,9862,64511,K01
9,2012-01-13,9909,10103,9764,9813,59246,M05
10,2012-01-16,9909,10780,9813,10490,266928,P05
11,2012-01-17,10586,10586,10200,10393,75815,M01
12,2012-01-18,10248,10393,9764,9910,100647,M05
13,2012-01-19,10006,10103,9861,9862,58782,M05
14,2012-01-20,9909,10054,9813,9958,80988,K00
15,2012-01-25,9861,10151,9813,9862,44333,K02
16,2012-01-26,9861,10054,9813,9958,47006,P05
17,2012-01-27,10151,10151,9813,10007,37694,M01
18,2012-01-30,9861,10103,9813,9813,41840,M04
19,2012-01-31,9909,9909,9716,9862,68470,M02
20,2012-02-01,9958,10054,9668,10055,64435,P02
21,2012-02-02,10151,10151,9861,10007,49901,M01
22,2012-02-03,10103,10103,9813,9910,38666,M01
23,2012-02-06,9909,10006,9716,9765,57576,M05
24,2012-02-07,9764,9861,9629,9668,98357,M05
25,2012-02-08,9764,9861,9474,9668,50424,M05
26,2012-02-09,9813,9909,9474,9572,93658,M05
27,2012-02-10,9571,9861,9503,9813,38880,P05
28,2012-02-13,9861,9958,9716,9765,36248,M05
29,2012-02-14,9861,9861,9619,9668,70401,M01
30,2012-02-15,9668,9716,9581,9668,40143,K00
31,2012-02-16,9716,9716,9552,9649,39842,M01
32,2012-02-17,9668,9764,9474,9765,59179,P02
33,2012-02-20,9958,10103,9668,9717,84466,M05
34,2012-02-21,9716,9861,9513,9630,79948,M05
35,2012-02-22,9668,9668,9465,9475,56477,M01
36,2012-02-23,9523,9668,9136,9649,67083,P05
37,2012-02-24,9668,10151,9658,10007,136837,P05
38,2012-02-27,9813,10006,9542,9543,62793,M05
39,2012-02-28,9764,9764,9416,9543,37137,M01
40,2012-02-29,9484,9639,9455,9514,34523,K00
41,2012-03-02,9513,9648,9436,9620,45847,P05
42,2012-03-05,9619,9639,9465,9523,41298,M05
43,2012-03-06,9523,9532,9281,9369,40261,M05
44,2012-03-07,9320,9358,9126,9204,58895,M05
45,2012-03-08,9184,9716,9184,9639,65372,P03
46,2012-03-09,9764,9764,9484,9620,38293,M01
47,2012-03-12,9658,9658,9358,9378,33761,M01
48,2012-03-13,9513,9861,9494,9717,54571,P05
49,2012-03-14,9764,9764,9474,9562,41324,M01
50,2012-03-15,9474,9648,9378,9456,26159,M05
51,2012-03-16,9523,9523,9175,9262,47994,M01
52,2012-03-19,9262,9407,8856,8991,95538,M05
53,2012-03-20,8991,9068,8575,8682,55810,M05
54,2012-03-21,8556,8798,8411,8663,44518,P05
55,2012-03-22,8653,8904,8411,8663,32186,K00
56,2012-03-23,8769,9001,8662,8895,27339,P05
57,2012-03-26,8894,8981,8807,8808,29489,M05
58,2012-03-27,8807,8894,8459,8508,49390,M05
59,2012-03-28,8508,8701,8508,8518,34381,K02
60,2012-03-29,8508,8798,8508,8759,58400,P03
61,2012-03-30,8759,8933,8701,8904,25293,P05
62,2012-04-02,8885,8991,8856,8933,18646,P05
63,2012-04-03,8972,9030,8701,8721,18572,M05
64,2012-04-04,8875,8875,8508,8518,11018,M01
65,2012-04-05,8604,8701,8469,8508,20689,M05
66,2012-04-06,8488,8604,8218,8489,39652,K00
67,2012-04-09,8798,8798,7831,7928,53494,M01
68,2012-04-10,7831,8208,7753,7938,19788,P05
69,2012-04-12,7985,8256,7802,7889,24161,M05
70,2012-04-13,8653,8653,7918,7928,7430,M01
71,2012-04-16,7927,7927,7686,7822,25880,M01
72,2012-04-17,7927,7927,7589,7590,35343,M01
73,2012-04-18,7734,7734,7541,7590,28269,M01
74,2012-04-19,7618,7995,7618,7725,50016,P04
75,2012-04-20,7637,7782,7347,7445,51774,M05
76,2012-04-23,7599,7599,7164,7164,25630,M00
77,2012-04-24,7164,7164,6671,6710,116092,M01
78,2012-04-25,6671,6864,6535,6536,64539,M05
79,2012-04-26,6545,6738,6255,6410,74120,M05
80,2012-04-27,6468,6574,6245,6526,67015,P05
81,2012-04-30,6429,7009,6429,6913,50139,P03
82,2012-05-02,6912,7251,6874,7048,32811,P05
83,2012-05-03,7048,7106,6922,7038,15286,M05
84,2012-05-04,7193,7231,6961,7213,13206,K01
85,2012-05-07,7212,7879,7202,7706,60621,P05
86,2012-05-08,7831,8024,7686,7735,28552,M05
87,2012-05-09,7734,7840,7550,7696,29308,M05
88,2012-05-10,7695,7956,7560,7889,20267,P05
89,2012-05-11,7908,8024,7821,7947,27188,K00
90,2012-05-14,7831,8005,7831,7938,20775,P03
91,2012-05-15,7976,7976,7541,7918,34816,M02
92,2012-05-16,7995,7995,7782,7880,17632,M01
93,2012-05-17,7985,7985,7734,7860,16145,M01
94,2012-05-18,7734,7898,7637,7744,32046,K00
95,2012-05-21,7782,7927,7570,7619,26622,M05
96,2012-05-22,7666,7715,7541,7590,24225,M05
97,2012-05-23,7463,7589,7347,7348,20275,M05
98,2012-05-24,7280,7444,7057,7145,24718,M05
99,2012-05-25,7241,7637,7106,7599,17291,P05
100,2012-05-29,7734,8014,7608,7735,34093,K00
101,2012-05-30,7744,7879,7637,7812,16567,P05
102,2012-05-31,7782,7782,7541,7725,12407,M02
103,2012-06-01,7744,7821,7579,7648,11580,M05
104,2012-06-04,7589,7589,7251,7445,12407,M01
105,2012-06-05,7541,7628,7106,7242,17917,M05
106,2012-06-07,7338,7357,7154,7232,14001,M05
107,2012-06-08,7241,7734,6912,7348,25978,P05
108,2012-06-11,7347,7463,7048,7067,24725,M05
109,2012-06-12,7067,7067,6767,6961,13007,M01
110,2012-06-13,6961,7048,6661,6690,26186,M05
111,2012-06-14,6767,6854,6719,6826,12730,P05
112,2012-06-15,6719,6912,6671,6826,5242,P05
113,2012-06-18,6845,7096,6767,6922,12671,P05
114,2012-06-19,6922,7028,6864,6922,17960,K00
115,2012-06-20,6864,6990,6806,6845,10105,M05
116,2012-06-21,6845,6961,6709,6729,23407,M05
117,2012-06-22,6729,6816,6671,6777,3876,P05
118,2012-06-25,6825,6961,6690,6855,14065,K00
119,2012-06-26,6854,6903,6680,6719,29086,M05
120,2012-06-27,6864,6864,6671,6719,25290,M01
121,2012-06-28,6767,7106,6767,6835,15657,P04
122,2012-06-29,7028,7028,6825,7029,10162,K01
123,2012-07-02,7057,7067,6941,6990,12500,M05
124,2012-07-03,7019,7154,6922,7116,21479,P05
125,2012-07-04,7212,8121,7115,7909,73391,P05
126,2012-07-05,8014,8150,7927,7986,63584,M05
127,2012-07-06,8111,8121,7637,7802,31773,M05
128,2012-07-09,7734,8024,7686,8005,35893,P05
129,2012-07-10,8005,8111,7560,7561,42643,M05
130,2012-07-11,7637,7840,7376,7667,36028,K00
131,2012-07-12,7734,7734,7502,7609,16881,M01
132,2012-07-13,7599,7599,7251,7551,48199,M02
133,2012-07-16,7550,7589,7396,7445,13362,M05
134,2012-07-17,7444,7541,7241,7329,15624,M05
135,2012-07-18,7396,7396,6961,7058,215785,M01
136,2012-07-19,6980,7173,6980,7087,10758,P03
137,2012-07-20,7086,7106,6980,7058,11587,M05
138,2012-07-23,7057,7057,6806,6903,22980,M01
139,2012-07-24,6951,6951,6661,6903,18792,M02
140,2012-07-25,6767,6835,6680,6681,9387,M05
141,2012-07-26,6690,6922,6680,6710,14511,K02
142,2012-07-27,6816,7202,6719,7145,31308,P05
143,2012-07-30,7144,7328,6980,7145,2089,K00
144,2012-07-31,7260,7541,7115,7280,17589,K00
145,2012-08-01,7251,7434,7202,7213,2041,M05
146,2012-08-02,7251,7338,6961,7058,10123,M05
147,2012-08-03,7212,7212,6970,7087,1000,M01
148,2012-08-06,7193,7193,6767,7038,34787,M01
149,2012-08-07,7086,7106,6796,6864,16838,M05
150,2012-08-08,6961,7251,6912,7019,22289,P05
151,2012-08-09,7057,7057,6864,6990,9285,M01
152,2012-08-10,7057,7164,6893,6932,27039,M05
153,2012-08-13,6932,7038,6767,6903,21914,M05
154,2012-08-14,6932,6932,6748,6864,23708,M01
155,2012-08-16,6999,6999,6758,6961,38461,M02
156,2012-08-17,6864,6961,6709,6884,36111,K00
157,2012-08-20,6893,6893,6632,6748,37132,M01
158,2012-08-21,6651,6796,6429,6526,48710,M05
159,2012-08-22,6622,6622,6381,6478,28024,M01
160,2012-08-23,6468,6468,6042,6207,147525,M01
161,2012-08-24,6284,6313,5800,5859,154291,M05
162,2012-08-27,5878,5984,5713,5898,56038,K00
163,2012-08-28,5945,6032,5800,5898,50449,M05
164,2012-08-29,5955,5955,5704,5946,58830,M02
165,2012-08-30,5974,6216,5800,6168,48572,P05
166,2012-08-31,6168,6265,6110,6168,30784,K00
167,2012-09-03,6245,7086,6245,6797,139287,P03
168,2012-09-04,6796,6893,6680,6797,27068,K00
169,2012-09-05,6825,6941,5897,6478,22240,M05
170,2012-09-06,6661,6671,6477,6497,10100,M05
171,2012-09-07,6767,6835,6516,6661,6765,M05
172,2012-09-10,6729,6729,6448,6449,7202,M01
173,2012-09-11,6526,6767,6274,6768,37104,P01
174,2012-09-12,6816,6883,6603,6632,26542,M05
175,2012-09-13,6661,6758,6555,6584,15168,M05
176,2012-09-14,6671,6729,6574,6661,15242,M05
177,2012-09-17,6738,6738,6526,6613,7938,M01
178,2012-09-18,6622,6632,6439,6526,14719,M05
179,2012-09-19,6661,6661,6400,6555,36676,M01
180,2012-09-20,6632,6632,6419,6420,9819,M01
181,2012-09-21,6545,6545,6178,6304,32618,M01
182,2012-09-24,6303,6516,6236,6304,16391,K02
183,2012-09-25,6342,6439,6207,6284,9726,M05
184,2012-09-26,6323,6419,5994,6033,54297,M05
185,2012-09-27,6139,6381,5800,6381,79662,P01
186,2012-09-28,6207,6574,6187,6574,35634,P01
187,2012-10-02,6574,6700,6477,6526,11710,M05
188,2012-10-04,6419,6564,6284,6555,13054,P05
189,2012-10-05,6661,6661,6487,6574,9651,M01
190,2012-10-08,6477,6574,6410,6516,14888,P05
191,2012-10-09,6593,6593,6352,6516,16160,M02
192,2012-10-10,6526,6526,6332,6468,26815,M02
193,2012-10-11,6303,6622,6303,6623,30241,P00
194,2012-10-12,6622,6671,6332,6652,30033,K01
195,2012-10-15,6661,6912,6574,6758,27294,P05
196,2012-10-16,6758,6796,6603,6748,26836,M05
197,2012-10-17,6767,6864,6651,6787,39880,K00
198,2012-10-18,6787,7251,6787,6835,107854,P04
199,2012-10-19,6700,6903,6603,6719,29404,K00
200,2012-10-22,6806,6806,6274,6284,62822,M01
201,2012-10-23,6294,6506,6100,6420,42345,P05
202,2012-10-24,6255,6381,6139,6362,29622,P05
203,2012-10-25,6236,6477,6236,6468,22345,P03
204,2012-10-26,6468,6497,6313,6313,5838,M03
205,2012-10-29,6323,6458,6158,6159,7955,M05
206,2012-10-30,6090,6439,6090,6362,22580,P03
207,2012-10-31,6400,6419,6197,6381,19770,M05
208,2012-11-01,6410,6526,6129,6526,26721,P02
209,2012-11-02,6429,6603,6245,6246,15179,M05
210,2012-11-05,6168,6429,6090,6429,49663,P01
211,2012-11-06,6439,6603,6323,6603,28163,P01
212,2012-11-07,6603,6603,6410,6487,18391,M01
213,2012-11-08,6313,6593,6303,6594,37465,P01
214,2012-11-09,6593,6593,6448,6574,36175,M02
215,2012-11-12,6429,6545,6371,6526,27322,P05
216,2012-11-13,6526,6555,6371,6536,49081,K01
217,2012-11-14,6526,6574,6284,6574,56220,P02
218,2012-11-15,6410,6564,6332,6468,21410,P05
219,2012-11-16,6381,6526,6303,6468,38474,P05
220,2012-11-19,6477,6622,6439,6613,60086,P05
221,2012-11-20,6622,6651,6381,6391,41530,M05
222,2012-11-21,6303,6487,6284,6487,29097,P01
223,2012-11-22,6555,6758,6390,6507,34921,M05
224,2012-11-23,6603,6603,6342,6381,21960,M01
225,2012-11-26,6390,6516,6236,6420,41223,K00
226,2012-11-27,6419,6477,6187,6468,41407,P05
227,2012-11-28,6477,6477,6284,6458,21223,M02
228,2012-11-29,6468,6468,6342,6449,24456,M02
229,2012-11-30,6400,6477,6303,6468,36670,P05
230,2012-12-03,6390,6477,6303,6458,31949,P05
231,2012-12-04,6477,6477,6342,6342,9679,M00
232,2012-12-05,6439,6439,6245,6265,38305,M01
233,2012-12-06,6207,6361,6158,6333,35940,P05
234,2012-12-07,6381,6468,6294,6333,9654,M05
235,2012-12-10,6381,6419,6149,6149,20116,M03
236,2012-12-11,6178,6439,6100,6275,28224,P05
237,2012-12-12,6303,6303,6187,6284,42644,M02
238,2012-12-13,6284,6381,6090,6275,47957,M05
239,2012-12-14,6274,6361,6187,6284,48784,K00
240,2012-12-17,6226,6381,6207,6294,24685,P05
241,2012-12-18,6294,6361,6216,6284,22397,M05
242,2012-12-20,6245,6352,6139,6139,21375,M03
243,2012-12-21,6255,6255,6003,6004,16232,M01
244,2012-12-24,6168,6168,5820,6033,26638,M01
245,2012-12-26,6061,6081,5878,6033,13695,M05
246,2012-12-27,6032,6032,5916,6023,12487,M02
