,date,open,high,low,close,volume,pattern1,new_pat1
0,2012-01-02,5870,5870,5700,5840,105519,M02,
1,2012-01-03,5890,6030,5840,6030,169237,P01,P00
2,2012-01-04,6050,6460,6030,6330,405229,P05,P03
3,2012-01-05,6400,6400,6120,6270,185387,M01,M01
4,2012-01-06,6300,6300,5950,6000,169392,M01,M00
5,2012-01-09,6000,6320,5950,6310,211705,P05,P00
6,2012-01-10,6250,6370,6240,6300,90378,P05,P00
7,2012-01-11,6370,6520,6230,6300,122863,M05,M03
8,2012-01-12,6400,6400,6130,6300,93099,M01,M01
9,2012-01-13,6280,6700,6210,6700,231087,P01,P00
10,2012-01-16,6650,6680,6480,6540,124357,M05,M00
11,2012-01-17,6630,6630,6400,6560,107659,M02,M01
12,2012-01-18,6520,6560,6420,6480,58168,M05,M00
13,2012-01-19,6480,6480,6290,6370,80111,M01,M00
14,2012-01-20,6360,6360,6100,6150,105300,M01,M00
15,2012-01-25,6220,6490,6100,6180,252759,M05,M03
16,2012-01-26,6140,6410,6140,6300,80375,P03,P00
17,2012-01-27,6240,6350,6210,6290,53207,P05,P00
18,2012-01-30,6770,7230,6760,7230,1992637,P01,P00
19,2012-01-31,7300,7300,6810,6920,993112,M01,M00
20,2012-02-01,7050,7950,7000,7770,1873965,P15,P13
21,2012-02-02,7700,8230,7510,7740,859010,P05,P05
22,2012-02-03,7740,8080,7660,7870,430946,P05,P03
23,2012-02-06,7850,8030,7720,7720,406444,M03,M03
24,2012-02-07,7610,7720,7200,7340,530379,M05,M00
25,2012-02-08,7480,7560,7290,7450,281666,M05,M01
26,2012-02-09,7430,7490,7140,7200,239317,M05,M00
27,2012-02-10,7300,7410,7180,7300,179343,K00,K00
28,2012-02-13,7300,7580,7220,7550,283625,P05,P00
29,2012-02-14,7590,7590,7370,7390,151285,M01,M00
30,2012-02-15,7390,7510,7230,7300,158175,M05,M00
31,2012-02-16,7290,7410,7260,7270,138004,M05,M00
32,2012-02-17,7330,7360,7200,7280,116765,M05,M00
33,2012-02-20,7300,7470,7200,7340,164596,P05,P00
34,2012-02-21,7400,7590,7390,7560,231309,P05,P00
35,2012-02-22,7570,7590,7380,7450,141891,M05,M00
36,2012-02-23,7450,7450,7140,7140,140143,M00,M00
37,2012-02-24,7130,7320,6980,7250,161241,P05,P01
38,2012-02-27,7250,7250,7130,7200,59180,M01,M00
39,2012-02-28,7300,7300,7110,7240,73581,M02,M00
40,2012-02-29,7250,7570,7250,7300,327683,P04,P03
41,2012-03-02,7440,7440,7220,7310,73337,M01,M00
42,2012-03-05,7310,7400,7110,7130,96913,M05,M00
43,2012-03-06,7160,7250,6990,7010,74980,M05,M00
44,2012-03-07,6950,6990,6780,6830,97160,M05,M00
45,2012-03-08,6830,6970,6830,6860,86302,K02,K02
46,2012-03-09,6840,7000,6830,6930,54928,P05,P00
47,2012-03-12,7000,7000,6890,6920,39280,M01,M00
48,2012-03-13,6830,7030,6800,6960,62789,P05,P00
49,2012-03-14,7050,7050,6930,6930,39417,M00,M00
50,2012-03-15,6930,6980,6850,6930,43609,K00,K00
51,2012-03-16,6930,7080,6900,7050,49435,P05,P00
52,2012-03-19,6950,7090,6950,7050,39332,P03,P00
53,2012-03-20,7050,7060,6920,7000,41723,M05,M00
54,2012-03-21,6990,7050,6850,7000,75798,K00,K01
55,2012-03-22,7030,7040,6830,6900,55280,M05,M00
56,2012-03-23,6800,6890,6700,6860,82791,P05,P00
57,2012-03-26,6820,6890,6650,6660,56243,M05,M00
58,2012-03-27,6680,6730,6500,6610,89384,M05,M00
59,2012-03-28,6510,6610,6510,6530,22134,K02,K02
60,2012-03-29,6530,6550,6400,6490,47372,M05,M00
61,2012-03-30,6490,6700,6480,6700,18510,P01,P00
62,2012-04-02,6700,6740,6670,6700,23374,K00,K00
63,2012-04-03,6750,6760,6630,6640,40375,M05,M00
64,2012-04-04,6690,6690,6400,6560,45181,M01,M01
65,2012-04-05,6450,6630,6450,6580,24974,P03,P00
66,2012-04-06,6590,6600,6430,6560,58655,M05,M00
67,2012-04-09,6560,6560,6370,6400,58404,M01,M00
68,2012-04-10,6370,6470,6370,6430,28241,P03,P00
69,2012-04-12,6420,6450,6290,6430,34149,K01,K01
70,2012-04-13,6410,6610,6400,6550,31401,P05,P00
71,2012-04-16,6450,6590,6450,6590,17642,P00,P00
72,2012-04-17,6590,6640,6460,6600,15228,K01,K01
73,2012-04-18,6610,6650,6600,6630,17704,K00,K02
74,2012-04-19,6650,6770,6650,6750,25976,P03,P00
75,2012-04-20,6660,6770,6570,6620,28815,M05,M00
76,2012-04-23,6600,6650,6480,6520,32942,M05,M00
77,2012-04-24,6500,6530,6420,6530,39340,K01,K01
78,2012-04-25,6620,6620,6420,6530,36329,M01,M00
79,2012-04-26,6530,6600,6460,6490,20681,M05,M00
80,2012-04-27,6440,6500,6400,6470,33905,K00,K00
81,2012-04-30,6560,6600,6470,6580,23949,K01,K01
82,2012-05-02,6520,6840,6520,6800,62402,P03,P00
83,2012-05-03,6790,6790,6670,6760,41051,M02,M00
84,2012-05-04,6700,6770,6630,6660,22924,M05,M00
85,2012-05-07,6610,6800,6560,6670,41593,P05,P00
86,2012-05-08,6700,6910,6640,6910,51254,P01,P00
87,2012-05-09,6930,6930,6840,6890,24449,M01,M00
88,2012-05-10,6750,7000,6750,6990,58813,P03,P00
89,2012-05-11,7000,7050,6820,6880,30391,M05,M00
90,2012-05-14,6870,6930,6670,6800,35094,M05,M00
91,2012-05-15,6630,6700,6570,6630,48882,K00,K00
92,2012-05-16,6580,6680,6350,6370,57240,M05,M00
93,2012-05-17,6370,6460,6230,6340,52875,M05,M00
94,2012-05-18,6130,6280,5890,6000,87034,M05,M03
95,2012-05-21,6030,6100,5900,6080,27136,P05,P01
96,2012-05-22,6100,6210,6100,6200,22426,P03,P00
97,2012-05-23,6140,6230,6080,6140,18465,K00,K00
98,2012-05-24,6100,6220,6050,6130,17803,K00,K02
99,2012-05-25,6160,6380,6160,6380,19646,P00,P00
100,2012-05-29,6400,6410,6310,6400,32442,K01,K01
101,2012-05-30,6400,6410,6200,6370,21475,M05,M01
102,2012-05-31,6300,6340,6200,6320,12031,K01,K01
103,2012-06-01,6270,6360,6180,6220,25673,M05,M00
104,2012-06-04,6010,6100,5910,5960,45992,M05,M00
105,2012-06-05,5960,6040,5900,5980,27824,K00,K00
106,2012-06-07,6090,6140,6000,6000,34028,M03,M00
107,2012-06-08,5990,6050,5950,6000,24909,K00,K00
108,2012-06-11,6060,6140,6040,6070,12530,K00,K02
109,2012-06-12,5890,6020,5890,6020,17606,P00,P00
110,2012-06-13,6020,6120,5980,6060,39940,P05,P00
111,2012-06-14,6080,6090,6000,6030,12396,M05,M00
112,2012-06-15,6110,6340,6110,6190,40487,P03,P03
113,2012-06-18,6230,6300,6150,6190,20742,M05,M00
114,2012-06-19,6190,6220,6150,6210,21865,K01,K01
115,2012-06-20,6250,6380,6230,6230,32879,M04,M03
116,2012-06-21,6250,6310,6150,6220,25111,M05,M00
117,2012-06-22,6220,6220,6120,6170,18428,M01,M00
118,2012-06-25,6180,6400,6150,6370,66961,P05,P00
119,2012-06-26,6400,6500,6330,6380,38523,M05,M00
120,2012-06-27,6450,6500,6300,6440,28410,M05,M01
121,2012-06-28,6400,6500,6390,6490,20212,P05,P00
122,2012-06-29,6490,6680,6450,6580,64381,P05,P00
123,2012-07-02,6650,6820,6600,6660,73464,K00,K02
124,2012-07-03,6600,6750,6600,6630,32188,K02,K02
