,date,open,high,low,close,volume,pattern1
0,2012-01-02,318000,321000,313500,320000,187161,P05
1,2012-01-03,327000,332500,326000,330500,307332,P05
2,2012-01-04,335000,335000,323500,324500,263634,M01
3,2012-01-05,326500,333500,324500,331500,257462,P05
4,2012-01-06,329000,330000,319500,323500,280955,M05
5,2012-01-09,321000,321500,316500,319000,173946,M05
6,2012-01-10,324500,329500,322500,324000,247398,M05
7,2012-01-11,327500,332500,321500,323000,270622,M05
8,2012-01-12,325000,336000,323000,334000,461587,P05
9,2012-01-13,336000,345000,332000,344000,562036,P05
10,2012-01-16,343000,349500,339000,348500,346215,P05
11,2012-01-17,352500,359000,352000,358500,544928,P05
12,2012-01-18,360000,371000,353500,367500,642190,P05
13,2012-01-19,372000,378500,363500,378500,609032,P01
14,2012-01-20,379500,388500,377000,384000,501716,P05
15,2012-01-25,387000,389500,373500,377500,387350,M05
16,2012-01-26,378500,379500,373000,378000,320918,M05
17,2012-01-27,380000,385500,376000,382000,290099,P05
18,2012-01-30,385000,385000,364000,365000,438646,M01
19,2012-01-31,367000,380000,366500,374000,407077,P05
20,2012-02-01,375000,390000,373500,388000,419355,P05
21,2012-02-02,399000,412000,397000,411000,675298,P05
22,2012-02-03,412000,413000,402500,406500,340355,M05
23,2012-02-06,416500,419000,400000,405000,478620,M05
24,2012-02-07,405000,409000,401500,406500,232084,K00
25,2012-02-08,410000,420000,408000,420000,270383,P01
26,2012-02-09,429000,434000,420000,434000,386402,P01
27,2012-02-10,428000,432000,415000,418500,335150,M05
28,2012-02-13,420000,424000,408000,414000,287513,M05
29,2012-02-14,412000,419500,410000,416500,203871,P05
30,2012-02-15,413000,420000,408500,418000,226748,P05
31,2012-02-16,410000,412500,403500,403500,310347,M03
32,2012-02-17,412000,418500,409500,411500,291776,M05
33,2012-02-20,425000,428000,418000,421000,350830,M05
34,2012-02-21,419000,423500,412500,421000,180982,K01
35,2012-02-22,420000,422500,405500,409500,376178,M05
36,2012-02-23,408500,409000,401000,406000,256523,M05
37,2012-02-24,400000,409000,395500,405500,313336,P05
38,2012-02-27,404000,404500,385500,389000,460819,M05
39,2012-02-28,385000,395500,385000,395000,232396,P03
40,2012-02-29,401500,406500,398500,398500,265601,M03
41,2012-03-02,403000,408000,401000,404000,220223,K00
42,2012-03-05,398000,399500,384000,384500,566522,M05
43,2012-03-06,384000,388000,374000,382000,390609,M05
44,2012-03-07,372500,375500,370000,370500,542837,M05
45,2012-03-08,372500,381500,371000,380500,430799,P05
46,2012-03-09,384500,386000,377000,380500,259798,M05
47,2012-03-12,381500,382000,365500,367000,444762,M05
48,2012-03-13,370000,379000,370000,377500,321582,P03
49,2012-03-14,381000,384500,376000,377500,314796,M05
50,2012-03-15,372500,382000,366500,369000,386649,M05
51,2012-03-16,371500,373500,366000,373000,220842,K01
52,2012-03-19,373000,378000,370000,373000,178658,K00
53,2012-03-20,374500,378000,372000,373500,212729,M05
54,2012-03-21,370500,372000,367000,368000,267215,M05
55,2012-03-22,367000,370000,356500,359000,386919,M05
56,2012-03-23,355500,368000,352500,367500,335617,P05
57,2012-03-26,367500,368000,348500,348500,624971,M03
58,2012-03-27,354500,361500,352000,358000,334188,P05
59,2012-03-28,355500,362000,348500,360000,350807,P05
60,2012-03-29,355000,363000,355000,362000,223114,P03
61,2012-03-30,363500,375500,362000,370000,408227,P05
62,2012-04-02,374500,375000,363500,366500,274421,M05
63,2012-04-03,372000,373000,363000,369000,280535,M05
64,2012-04-04,368000,368500,356000,359500,251013,M05
65,2012-04-05,357500,358500,346500,350500,419644,M05
66,2012-04-06,350500,364500,349000,359500,301619,P05
67,2012-04-09,356000,365500,351000,351500,199828,M05
68,2012-04-10,353500,364000,353000,356000,404104,P05
69,2012-04-12,361000,371500,358000,368500,479150,P05
70,2012-04-13,373000,375000,363000,369500,402293,M05
71,2012-04-16,364000,366500,361000,362000,176794,M05
72,2012-04-17,368000,370500,353000,356000,414470,M05
73,2012-04-18,361500,362500,346000,347000,685717,M05
74,2012-04-19,347000,352500,341500,347500,358924,K00
75,2012-04-20,329000,332500,313000,315500,1560705,M05
76,2012-04-23,315000,320500,312000,313000,427437,M05
77,2012-04-24,309000,312500,303500,305000,501333,M05
78,2012-04-25,306000,310000,299000,304000,541943,M05
79,2012-04-26,308000,311500,303500,305500,399527,M05
80,2012-04-27,305500,308000,297000,298000,489577,M05
81,2012-04-30,298500,300000,277500,284500,1311924,M05
82,2012-05-02,287000,300000,285500,293500,3062946,P05
83,2012-05-03,295000,302000,292000,301500,1076240,P05
84,2012-05-04,301500,308000,296500,304000,824814,P05
85,2012-05-07,298000,301000,291000,294000,550454,M05
86,2012-05-08,298000,303000,295500,298000,403415,K00
87,2012-05-09,295000,296500,284000,286500,569330,M05
88,2012-05-10,284500,293000,277000,288000,459764,P05
89,2012-05-11,285000,288500,277500,278000,485101,M05
90,2012-05-14,281500,283000,271500,274500,427352,M05
91,2012-05-15,267000,271500,263500,269000,590874,P05
92,2012-05-16,265500,277500,265000,267000,444799,P05
93,2012-05-17,270500,283500,270000,282000,610179,P05
94,2012-05-18,276500,287000,275500,278500,768374,P05
95,2012-05-21,285000,286000,271000,280500,491904,M05
96,2012-05-22,286000,286000,278500,283000,396080,M01
97,2012-05-23,280000,281000,274000,275000,258994,M05
98,2012-05-24,274500,282000,271500,279000,356342,P05
99,2012-05-25,280500,294000,280500,292500,566911,P03
100,2012-05-29,292500,302000,289500,299000,574410,P05
101,2012-05-30,297000,299500,293000,298000,409335,K01
102,2012-05-31,292500,293000,285500,291000,399430,M05
103,2012-06-01,287000,289500,279500,282000,388904,M05
104,2012-06-04,268000,272500,261500,265500,637221,M05
105,2012-06-05,267500,269500,264000,267000,313786,M05
106,2012-06-07,276000,278500,271000,272500,314118,M05
107,2012-06-08,279500,282000,269000,270000,497102,M05
108,2012-06-11,277000,289500,274500,288000,533970,P05
109,2012-06-12,281000,289500,280000,287000,326913,P05
110,2012-06-13,291500,293000,279500,282000,372256,M05
111,2012-06-14,280000,288500,280000,288500,317545,P00
112,2012-06-15,289500,291500,286000,291000,307266,P05
113,2012-06-18,298500,300000,294500,296000,350382,M05
114,2012-06-19,295000,298000,290000,291500,271557,M05
115,2012-06-20,296000,297000,291500,294000,291724,M05
116,2012-06-21,291500,293500,286000,288500,300127,M05
