,date,open,high,low,close,volume,pattern1
0,2017-03-02,15200,16000,12050,12200,11610730,M15
1,2017-03-03,12650,12700,11350,11550,3201898,M05
2,2017-03-06,11550,12100,11200,11200,2348367,M03
3,2017-03-07,11000,11300,10400,10600,2322556,M05
4,2017-03-08,10700,10950,10500,10750,1679410,K00
5,2017-03-09,10700,10950,10100,10150,1794601,M05
6,2017-03-10,10400,11000,10000,10500,2868531,P05
7,2017-03-13,10900,11250,10750,10800,1760774,M05
8,2017-03-14,10800,10950,10450,10500,1018366,M05
9,2017-03-15,10550,10650,9970,10050,1723880,M05
10,2017-03-16,10150,10350,9960,10000,837923,M05
11,2017-03-17,10050,10650,9990,10650,1324659,P01
12,2017-03-20,10800,10800,10200,10250,799697,M01
13,2017-03-21,10250,10350,10050,10100,588345,M05
14,2017-03-22,10100,10350,10000,10100,581292,K00
15,2017-03-23,10200,10500,10050,10200,799936,K00
16,2017-03-24,10300,10700,10250,10300,1156953,K02
17,2017-03-27,10400,10450,10050,10100,479623,M05
18,2017-03-28,10200,10250,9990,10050,595923,M05
19,2017-03-29,10150,10150,10000,10050,335357,M01
20,2017-03-30,10150,10250,10000,10200,386441,K01
21,2017-03-31,10200,10350,10100,10150,373855,M05
22,2017-04-03,10250,10500,10200,10500,707264,P01
23,2017-04-04,10500,10900,10300,10500,923770,K00
24,2017-04-05,10650,11000,10600,10700,1101776,K00
25,2017-04-06,10700,10800,10350,10450,574929,M05
26,2017-04-07,10500,10650,10350,10450,532491,M05
27,2017-04-10,10400,10400,10050,10050,658385,M00
28,2017-04-11,10100,10300,9910,10050,492705,M05
29,2017-04-12,10100,10150,9910,10100,334387,K01
30,2017-04-13,10000,10200,10000,10150,293694,P03
31,2017-04-14,10100,10150,9980,10000,329539,M05
32,2017-04-17,10050,10500,10000,10500,906082,P01
33,2017-04-18,10500,10550,10300,10400,421057,M05
34,2017-04-19,10350,10500,10200,10300,398361,M05
35,2017-04-20,10300,10600,10150,10500,619547,P05
36,2017-04-21,10600,10650,10300,10350,427555,M05
37,2017-04-24,10300,10350,10000,10100,433810,M05
38,2017-04-25,10150,10200,10050,10100,316719,M05
39,2017-04-26,10150,10150,10000,10000,372732,M00
40,2017-04-27,10050,10050,9950,10000,361994,M01
41,2017-04-28,10050,10100,9950,10050,294828,K00
42,2017-05-02,10050,10100,9960,9960,238308,M03
43,2017-05-04,9990,10150,9980,10100,166351,P05
44,2017-05-08,10100,10200,10000,10200,312823,P01
45,2017-05-10,10300,10350,10050,10100,270111,M05
46,2017-05-11,10100,10200,10050,10200,155641,P01
47,2017-05-12,10250,10250,10050,10100,252672,M01
48,2017-05-15,10150,10250,10050,10150,255463,K00
49,2017-05-16,10100,10150,9970,9970,319280,M03
50,2017-05-17,10000,10300,9990,10250,465354,P05
