,date,open,high,low,close,volume,pattern1,new_pat1
0,2012-01-02,13100,13400,12950,13400,101264,P01,
1,2012-01-03,13350,13650,13250,13500,127050,P05,P00
2,2012-01-04,13700,13700,13300,13300,89782,M00,M00
3,2012-01-05,13300,13850,13200,13800,210801,P05,P00
4,2012-01-06,14000,14050,13500,13850,204047,M05,M01
5,2012-01-09,14100,14100,13700,13700,116620,M00,M00
6,2012-01-10,13750,13950,13500,13900,157716,P05,P00
7,2012-01-11,14000,14000,13400,13500,152068,M01,M00
8,2012-01-12,13550,13550,12950,13300,213056,M01,M01
9,2012-01-13,13250,13300,12950,13000,159506,M05,M00
10,2012-01-16,12750,13150,12750,12800,120857,K02,K02
11,2012-01-17,12850,12950,12450,12600,269191,M05,M00
12,2012-01-18,12600,12700,12050,12200,238211,M05,M00
13,2012-01-19,12250,12500,12200,12250,141332,K02,K02
14,2012-01-20,12300,12450,12200,12300,125391,K00,K00
15,2012-01-25,12400,12400,11900,12000,219600,M01,M00
16,2012-01-26,11950,12250,11900,12100,154198,P05,P00
17,2012-01-27,12000,12100,11900,12050,79341,K00,K01
18,2012-01-30,12150,12550,12100,12100,198317,M04,M03
19,2012-01-31,12150,12250,12050,12200,75120,K00,K01
20,2012-02-01,12300,12800,12250,12650,283825,P05,P00
21,2012-02-02,12700,12850,12350,12550,153119,M05,M00
22,2012-02-03,12650,12650,12300,12300,134282,M00,M00
23,2012-02-06,12400,12400,11950,12050,161579,M01,M00
24,2012-02-07,11950,12100,11700,11800,214522,M05,M00
25,2012-02-08,11900,11900,11500,11550,219809,M01,M00
26,2012-02-09,11550,11800,11350,11500,187346,M05,M03
27,2012-02-10,11500,11900,11500,11700,138962,P03,P00
28,2012-02-13,11950,11950,11700,11800,123130,M01,M00
29,2012-02-14,11800,11850,11600,11700,97032,M05,M00
30,2012-02-15,11850,11850,11550,11550,128957,M00,M00
31,2012-02-16,11500,12150,11500,11800,249736,P03,P03
32,2012-02-17,11900,11900,11600,11750,115960,M01,M00
33,2012-02-20,11700,11750,11500,11550,122249,M05,M00
34,2012-02-21,11500,11600,11400,11600,110023,P01,P00
35,2012-02-22,11550,11550,11400,11450,105817,M01,M00
36,2012-02-23,11400,11600,11300,11600,117391,P01,P00
37,2012-02-24,11550,11650,11400,11450,105751,M05,M00
38,2012-02-27,11400,11500,10950,11050,211884,M05,M00
39,2012-02-28,11000,11100,10750,10950,125379,M05,M00
40,2012-02-29,11150,11500,11000,11350,137290,P05,P00
41,2012-03-02,11450,11450,11100,11200,127165,M01,M00
42,2012-03-05,11200,11300,11050,11100,71176,M05,M00
43,2012-03-06,11050,11200,10800,10950,102578,M05,M00
44,2012-03-07,10850,11200,10800,10950,134479,P05,P03
45,2012-03-08,11100,11150,10900,10950,77275,M05,M00
46,2012-03-09,11450,12500,11400,11900,1134738,P05,P04
47,2012-03-12,12100,12500,11850,12000,346953,M05,M03
48,2012-03-13,12000,12150,11700,11950,147341,M05,M01
49,2012-03-14,12000,12100,11700,11750,158032,M05,M00
50,2012-03-15,11750,12150,11700,11900,202768,P05,P03
51,2012-03-16,11950,12300,11800,12150,151734,P05,P00
52,2012-03-19,12250,12250,11800,11800,96411,M00,M00
53,2012-03-20,11900,11950,11550,11700,141946,M05,M00
54,2012-03-21,11600,11700,11500,11500,100460,M03,M00
55,2012-03-22,11600,11900,11500,11750,128841,P05,P00
56,2012-03-23,11600,12100,11600,11800,149961,P03,P03
57,2012-03-26,11900,12150,11800,11800,144695,M04,M03
58,2012-03-27,11900,12300,11800,11850,217668,M05,M03
59,2012-03-28,11750,12050,11600,11700,153929,M05,M03
60,2012-03-29,11650,11750,11150,11250,141274,M05,M00
61,2012-03-30,11200,11300,10200,11000,162749,M05,M02
62,2012-04-02,11000,11150,10900,10900,103540,M03,M00
63,2012-04-03,11000,11250,10600,10950,195104,M05,M05
64,2012-04-04,11050,11050,10500,10650,100565,M01,M00
65,2012-04-05,10400,10700,10300,10550,70204,P05,P00
66,2012-04-06,10500,10800,10400,10500,84377,K00,K02
67,2012-04-09,10450,10600,10150,10300,69989,M05,M00
68,2012-04-10,10150,10450,9800,9940,194870,M05,M03
69,2012-04-12,9920,10250,9890,10100,113853,P05,P00
70,2012-04-13,10300,10650,10000,10300,172318,K00,K00
71,2012-04-16,10200,10450,10150,10350,57281,P05,P00
72,2012-04-17,10350,10450,10050,10200,79000,M05,M00
73,2012-04-18,10300,10400,10150,10350,63957,K01,K01
74,2012-04-19,10250,10550,10250,10500,58537,P03,P00
75,2012-04-20,10500,10550,10400,10500,56740,K00,K01
76,2012-04-23,10700,11000,10650,10900,199108,P05,P00
77,2012-04-24,10700,10900,10550,10650,75590,M05,M00
78,2012-04-25,10800,10900,10600,10600,82199,M03,M00
79,2012-04-26,10700,10800,10200,10300,85805,M05,M00
80,2012-04-27,10450,10450,10250,10300,44995,M01,M00
81,2012-04-30,10300,10900,10300,10850,111704,P03,P00
82,2012-05-02,10950,11150,10700,11100,88921,P05,P01
83,2012-05-03,11000,11250,11000,11100,79646,P03,P00
84,2012-05-04,11100,11650,11050,11350,149428,P05,P03
85,2012-05-07,11200,11700,11100,11700,189000,P01,P00
86,2012-05-08,11750,11850,11300,11600,227880,M05,M01
87,2012-05-09,11600,11850,11500,11750,119987,P05,P00
88,2012-05-10,11800,11850,11600,11750,74512,M05,M00
89,2012-05-11,11750,12100,11650,11950,264354,P05,P00
90,2012-05-14,11950,12350,11750,12000,247816,K00,K02
91,2012-05-15,11750,11900,11300,11700,202040,M05,M01
92,2012-05-16,11750,11850,11350,11450,125562,M05,M00
93,2012-05-17,11450,12050,11400,11800,170125,P05,P03
94,2012-05-18,11600,11900,11400,11750,181335,P05,P00
95,2012-05-21,11750,12100,11500,11700,163257,M05,M03
96,2012-05-22,11800,12400,11700,12300,387199,P05,P00
97,2012-05-23,12150,13200,11950,13000,757944,P05,P00
98,2012-05-24,13350,13350,12650,13100,633052,M01,M01
99,2012-05-25,12950,13150,12800,13000,314469,K00,K00
100,2012-05-29,13000,13450,12850,13000,301938,K00,K02
101,2012-05-30,13050,13450,13000,13050,199136,K02,K02
102,2012-05-31,12900,13000,12700,12850,125285,M05,M00
103,2012-06-01,12950,13600,12900,13150,484085,P05,P03
104,2012-06-04,12750,13100,12500,12700,280609,M05,M03
105,2012-06-05,12950,13150,12350,12500,314831,M05,M00
106,2012-06-07,12750,13050,12400,12850,334268,P05,P01
107,2012-06-08,13000,13400,12850,12850,238765,M04,M03
108,2012-06-11,12950,13200,12900,12950,116328,K02,K02
109,2012-06-12,12800,13000,12600,12650,175831,M05,M00
110,2012-06-13,12700,12850,12500,12550,180513,M05,M00
111,2012-06-14,12500,13100,12500,13000,369948,P03,P00
112,2012-06-15,12950,12950,12150,12300,483913,M01,M00
113,2012-06-18,12350,12550,12150,12300,293141,M05,M00
114,2012-06-19,12500,12750,12300,12400,218361,M05,M03
115,2012-06-20,12500,12650,12300,12400,131698,M05,M00
116,2012-06-21,12350,12550,12200,12300,103246,M05,M00
117,2012-06-22,12100,12650,12050,12500,176191,P05,P00
118,2012-06-25,12600,13350,12500,13200,451780,P05,P00
119,2012-06-26,13250,13600,13150,13550,520633,P05,P00
120,2012-06-27,13700,14150,13400,13450,572082,M05,M03
121,2012-06-28,13750,13800,13200,13250,334367,M05,M00
122,2012-06-29,13300,13800,13250,13350,251942,K02,K02
123,2012-07-02,13350,13800,13250,13650,188382,P05,P00
124,2012-07-03,13750,13800,13000,13150,313012,M05,M00
125,2012-07-04,13150,13800,13050,13750,373471,P05,P00
126,2012-07-05,13700,14100,13550,14000,425947,P05,P00
127,2012-07-06,14000,14150,13700,13850,271388,M05,M00
128,2012-07-09,13950,14300,13800,13950,283403,K00,K02
129,2012-07-10,14050,14050,13300,13450,192058,M01,M00
130,2012-07-11,13700,13750,13200,13450,173499,M05,M00
131,2012-07-12,13550,13900,13300,13500,215186,M05,M03
132,2012-07-13,13500,13750,12650,13400,269590,M05,M01
133,2012-07-16,13450,14150,13300,14100,344568,P05,P00
134,2012-07-17,14150,14300,13850,14050,216702,M05,M00
135,2012-07-18,14050,14200,13550,13850,281305,M05,M01
136,2012-07-19,14050,14300,13900,14300,326984,P01,P00
137,2012-07-20,14350,14450,13900,14000,219606,M05,M00
