날짜,시가,고가,저가,종가,거래량
2012-01-02,56149,56400,54896,54896,80421
2012-01-03,55648,57402,55648,56901,95707
2012-01-04,57402,58906,56901,58155,84129
2012-01-05,58656,58656,56399,57152,61801
2012-01-06,56399,57151,55146,55397,112281
2012-01-09,55146,55146,53893,54144,64582
2012-01-10,54394,56149,54394,55397,69888
2012-01-11,55648,55898,54645,54896,81757
2012-01-12,54645,56400,54394,56149,77734
2012-01-13,56400,58405,56149,57403,95449
2012-01-16,56901,57152,55397,56149,77997
2012-01-17,57152,59658,56901,59659,128655
2012-01-18,60160,62165,58906,59909,182449
2012-01-19,60661,61413,59909,60912,214313
2012-01-20,62666,62917,61664,62667,170334
2012-01-25,63168,64170,61413,62165,98429
2012-01-26,62416,62416,60410,60912,72621
2012-01-27,61664,62165,60661,61163,69207
2012-01-30,60661,62165,60410,61413,60062
2012-01-31,61914,63418,60911,63168,70079
2012-02-01,63168,64421,62666,63419,117076
2012-02-02,64170,67930,64170,65675,162887
2012-02-03,66426,66426,63418,65675,105345
2012-02-06,66426,67178,63418,64672,85459
2012-02-07,64170,64671,61664,62917,151615
2012-02-08,62666,67178,62165,66176,207971
2012-02-09,65925,69685,65674,69435,235558
2012-02-10,70688,72693,68682,69936,251229
2012-02-13,70186,71941,68432,68933,98841
2012-02-14,68933,72693,68181,71440,144211
2012-02-15,72693,74197,71189,71691,146171
2012-02-16,69936,71440,68181,68432,151814
2012-02-17,70186,72442,69685,71941,170346
2012-02-20,73445,74698,70688,71941,113086
2012-02-21,72442,72693,69184,69936,81075
2012-02-22,70688,71690,69434,71189,112724
2012-02-23,71941,73696,69935,73195,124403
2012-02-24,72944,74197,70437,71440,114851
2012-02-27,72693,75200,71440,72192,178267
2012-02-28,72944,77456,72192,76453,258104
2012-02-29,75952,80714,75952,78208,210384
2012-03-02,80213,80213,78709,79211,110358
2012-03-05,80965,81466,77706,80213,154399
2012-03-06,80714,80714,75952,78960,166404
2012-03-07,75701,79962,75701,78208,143560
2012-03-08,78709,80965,77456,79461,122779
2012-03-09,80714,82970,79712,82469,180180
2012-03-12,83221,83722,80213,81216,126805
2012-03-13,82218,83472,79210,80464,152602
2012-03-14,81216,82970,79962,80464,153204
2012-03-15,80464,82720,79461,80213,136538
2012-03-16,80965,80965,77205,78459,166583
2012-03-19,78458,78960,75952,78208,161250
2012-03-20,77957,80965,77456,78709,96502
2012-03-21,77706,78458,75952,76704,137878
2012-03-22,76954,76954,72693,72693,229225
2012-03-23,72693,73946,71690,72944,168243
2012-03-26,71690,72944,69434,72192,297320
2012-03-27,72944,73194,71189,72443,171934
2012-03-28,72693,74448,71440,72944,156344
2012-03-29,72944,72944,68181,69435,235360
2012-03-30,68682,68933,66677,68181,283358
2012-04-02,68181,68682,67680,67931,199025
2012-04-03,68181,69936,67930,68933,175281
2012-04-04,67930,68181,64170,65424,250999
2012-04-05,64421,65424,64170,64923,108576
2012-04-06,65173,67429,64421,65925,179272
2012-04-09,64672,65925,62666,64421,129316
2012-04-10,64922,67178,63669,64421,177136
2012-04-12,64170,65674,63168,64923,97844
2012-04-13,66176,67680,65925,67429,119958
2012-04-16,66426,66677,65173,65675,116159
2012-04-17,65674,65925,63168,63669,226263
2012-04-18,65423,66677,64421,65675,169688
2012-04-19,65173,66426,64922,65424,91252
2012-04-20,64922,65173,62165,63168,219041
2012-04-23,63418,63920,62165,62667,104095
2012-04-24,61914,63418,61914,62917,96202
2012-04-25,63418,63919,59909,60661,154852
2012-04-26,61162,61162,58154,59157,252947
2012-04-27,59658,61914,59408,60661,181192
2012-04-30,61413,62165,60661,61664,97011
2012-05-02,62165,65173,61664,64171,169695
2012-05-03,63669,63669,62165,62416,117685
2012-05-04,62416,63167,61664,62917,103327
2012-05-07,61162,61664,59909,61163,151738
2012-05-08,61664,61914,60410,60912,54808
2012-05-09,59909,60661,57904,58155,182687
2012-05-10,57653,59407,56399,59157,147434
2012-05-11,59658,59658,57653,58656,94726
2012-05-14,58405,58656,55146,56651,204461
2012-05-15,55397,56650,53642,55899,259278
2012-05-16,54896,56400,54645,55147,108977
2012-05-17,55898,57152,55397,56149,131697
2012-05-18,54645,55146,53141,53643,111251
2012-05-21,54394,55146,51888,52891,160291
2012-05-22,53893,55647,53141,54645,164041
2012-05-23,54394,54896,53141,54144,90160
2012-05-24,54144,55898,53642,54144,104463
2012-05-25,54144,57152,53642,56651,150514
2012-05-29,56650,60160,56149,58907,183401
2012-05-30,58906,59909,58154,58656,103509
2012-05-31,57152,59157,57152,59157,115155
2012-06-01,59408,59658,56149,56400,161457
2012-06-04,53893,55397,52890,54144,141037
2012-06-05,54645,56400,54394,55648,116078
2012-06-07,57402,58656,56901,57152,86876
2012-06-08,56901,57402,56399,57152,48002
2012-06-11,58405,59658,58154,59659,97630
2012-06-12,58154,59407,58154,58405,53354
2012-06-13,58906,59157,57402,57904,51007
2012-06-14,57151,59408,57151,59408,76113
2012-06-15,59157,59408,58154,58907,45368
2012-06-18,60661,61914,60160,61163,135179
2012-06-19,61162,62165,60160,61413,59355
2012-06-20,62666,62666,61413,62165,71273
2012-06-21,61664,62917,60912,61163,68665
2012-06-22,59909,60410,59157,60160,81114
2012-06-25,60410,60661,58405,58656,66814
2012-06-26,58405,59658,57653,58155,77654
2012-06-27,58405,59157,57402,57904,81083
2012-06-28,58154,58656,57152,57904,62250
2012-06-29,57653,59909,57402,59157,88097
2012-07-02,60661,61162,59408,59408,72851
2012-07-03,59658,62165,59658,61413,119561
2012-07-04,61413,64672,61413,64171,211060
2012-07-05,64170,64421,62917,63419,91816
2012-07-06,63167,64170,61914,63920,54596
2012-07-09,63168,63418,61914,62165,74081
2012-07-10,61914,62416,60160,60411,96813
2012-07-11,60410,60911,59157,60661,83426
2012-07-12,60160,61162,58906,58907,58975
2012-07-13,59157,59407,56901,59157,109414
2012-07-16,59658,60410,58656,58907,62654
2012-07-17,58405,60160,58405,59909,52802
2012-07-18,60160,60160,56901,56901,166150
2012-07-19,57904,59157,57653,58405,79828
2012-07-20,58906,60160,57904,58656,71543
2012-07-23,57653,58656,56901,57904,44803
2012-07-24,57151,58906,55648,56901,124426
2012-07-25,55648,56901,54144,55899,114893
2012-07-26,56149,56901,53642,54645,152426
2012-07-27,56149,56901,55397,56400,122675
2012-07-30,57152,57402,56149,56651,60096
2012-07-31,57151,61413,56149,59408,180094
2012-08-01,57904,60661,57904,59408,101175
2012-08-02,59408,61162,59408,59659,49516
2012-08-03,58405,59658,58154,59157,64099
2012-08-06,61162,61914,60661,60661,117723
