날짜,시가,고가,저가,종가,거래량
2012-01-02,48650,49600,48650,49000,17066
2012-01-03,49600,51500,49500,50900,22024
2012-01-04,51600,51600,50100,50800,14918
2012-01-05,50500,51300,49950,50100,23691
2012-01-06,50100,50700,49100,49300,21946
2012-01-09,50400,50400,48800,49350,14254
2012-01-10,49050,50000,49050,49400,16193
2012-01-11,48800,49300,48700,49100,10787
2012-01-12,49100,49300,48650,49150,14850
2012-01-13,49150,51500,48500,50200,31455
2012-01-16,50200,50200,48950,49200,9392
2012-01-17,50200,50200,49150,49550,12747
2012-01-18,50000,50200,49000,49400,22451
2012-01-19,49650,55000,49650,52600,135826
2012-01-20,52900,53100,49850,49850,59187
2012-01-25,50000,50900,49000,50500,18374
2012-01-26,50000,51100,50000,50500,17732
2012-01-27,55000,56900,51000,51000,183979
2012-01-30,51200,52500,50500,51000,32784
2012-01-31,50500,51800,50400,51100,25341
2012-02-01,51100,52100,51000,51800,19367
2012-02-02,52000,53000,51600,51900,23759
2012-02-03,52200,52600,51100,51100,14711
2012-02-06,51700,51900,50000,50200,23311
2012-02-07,49950,50500,49700,49850,14566
2012-02-08,49500,49950,49100,49550,28121
2012-02-09,49250,49500,48650,49500,30174
2012-02-10,50000,50700,49150,49650,12344
2012-02-13,49700,50300,49100,49750,13110
2012-02-14,50000,50100,48900,49000,28756
2012-02-15,49500,49900,48800,49300,25469
2012-02-16,49000,49550,48750,49100,15239
2012-02-17,49800,49800,48500,48500,25367
2012-02-20,48300,48750,47300,48000,25491
2012-02-21,47900,48650,47500,47650,13578
2012-02-22,47700,48200,47500,47600,15415
2012-02-23,47600,47850,46850,47000,15838
2012-02-24,46950,46950,45950,46300,17465
2012-02-27,46200,46900,46150,46150,11907
2012-02-28,46200,48950,46200,48050,29270
2012-02-29,48500,48550,47700,47900,12217
2012-03-02,49100,50300,48200,49400,36859
2012-03-05,49400,50200,48700,49500,16117
2012-03-06,49500,49900,48100,48800,12438
2012-03-07,47500,48300,45900,46000,36032
2012-03-08,46550,48000,43500,45400,29395
2012-03-09,45950,45950,45000,45150,9361
2012-03-12,45400,45400,43800,44300,25853
2012-03-13,43900,44350,43500,44200,18742
2012-03-14,44600,45000,43900,44000,16475
2012-03-15,44000,44300,43450,43800,16041
2012-03-16,43650,44000,43600,43900,6536
2012-03-19,43700,44700,43550,43550,10136
2012-03-20,43300,43750,42300,42650,16461
2012-03-21,42000,42550,41400,41400,24898
2012-03-22,41400,41950,41300,41450,8287
2012-03-23,41200,42000,41200,41850,8154
2012-03-26,42600,42600,41550,41950,4115
2012-03-27,42100,42950,41600,42450,9429
2012-03-28,42450,42450,41700,41800,3382
2012-03-29,41800,41800,40000,40800,14078
2012-03-30,40000,40850,40000,40800,6260
2012-04-02,41800,41800,40900,41300,3107
2012-04-03,41700,41700,40400,40550,6799
2012-04-04,40550,40800,39500,39650,12402
2012-04-05,39600,39650,38350,39100,12282
2012-04-06,40450,40450,38000,39500,5473
2012-04-09,38650,39600,38050,38050,7979
2012-04-10,37650,38500,37650,37700,10486
2012-04-12,36950,37800,36650,36750,9577
2012-04-13,36800,38050,36800,37750,7208
2012-04-16,37500,38450,37500,38250,5137
2012-04-17,38000,38600,38000,38200,4539
2012-04-18,38050,38800,38050,38200,4617
2012-04-19,38100,39450,38100,39400,10915
2012-04-20,39450,44400,39450,40600,52638
2012-04-23,41700,41700,40000,40400,9306
2012-04-24,40700,40700,38950,39450,10727
2012-04-25,39300,40000,37500,38150,8539
2012-04-26,38450,38900,37500,38050,6938
2012-04-27,38050,38350,36650,37950,5124
2012-04-30,38000,38000,37250,37250,9798
2012-05-02,36900,37950,36900,37900,11145
2012-05-03,38100,38800,37600,37650,8835
2012-05-04,37800,39300,37800,39200,11984
2012-05-07,39700,39900,38750,39050,4743
2012-05-08,38900,39900,38800,39050,3997
2012-05-09,38700,39300,37650,38500,7025
2012-05-10,38000,38350,37800,37850,3184
2012-05-11,37300,38100,37300,37750,4207
2012-05-14,37750,38100,37300,37900,4202
2012-05-15,37300,37800,36100,36950,7997
2012-05-16,36900,36950,35400,35450,9541
2012-05-17,35250,36150,34950,35100,6091
2012-05-18,34500,35050,33550,33850,9380
2012-05-21,33100,34850,33100,33900,4917
