날짜,시가,고가,저가,종가,거래량
2012-01-02,252847,252847,240117,243191,24223
2012-01-03,245824,247580,240995,243191,44971
2012-01-04,245824,252409,244507,248458,46780
2012-01-05,250653,255920,247580,253726,37031
2012-01-06,246702,252847,244068,245385,24597
2012-01-09,244068,248458,241434,244946,24572
2012-01-10,249336,253725,247141,252848,36449
2012-01-11,252847,254164,250214,252409,20056
2012-01-12,254603,263383,254603,263383,43110
2012-01-13,274796,293672,268650,269090,93290
2012-01-16,266895,277869,266456,266895,23549
2012-01-17,268650,288843,268650,288844,55912
2012-01-18,287087,298501,282259,287966,50933
2012-01-19,287965,291477,279186,283576,37163
2012-01-20,282259,288404,280503,287088,32210
2012-01-25,287965,290599,277869,280942,44960
2012-01-26,277869,279625,272162,273480,43417
2012-01-27,272601,279186,270845,276991,43338
2012-01-30,275674,275674,262944,262944,72588
2012-01-31,260310,273918,259871,266017,40118
2012-02-01,266895,273918,261627,262944,43130
2012-02-02,267773,276991,266017,273919,68235
2012-02-03,279186,303768,277430,291478,125924
2012-02-06,296745,308597,292355,302013,65775
2012-02-07,297184,307719,294550,298940,33457
2012-02-08,298501,303329,293672,298062,47867
2012-02-09,298062,306841,295867,306842,29965
2012-02-10,307280,307280,295428,302891,25710
2012-02-13,302890,305085,294989,295867,20594
2012-02-14,295867,307280,294989,304647,27574
2012-02-15,307280,311670,301134,307281,28692
2012-02-16,301134,304207,299379,302891,13147
2012-02-17,303768,308158,298940,301135,18709
2012-02-20,301134,309475,301134,305964,21574
2012-02-21,303329,310353,303329,306403,15460
2012-02-22,305085,309475,303768,306403,23307
2012-02-23,308158,308158,296745,300696,18880
2012-02-24,304646,311670,301573,306842,28955
2012-02-27,307280,308158,299818,305525,24014
2012-02-28,306841,312548,302012,309475,24660
2012-02-29,311670,319571,309475,315182,32308
2012-03-02,322205,326595,316498,325717,43036
2012-03-05,334057,334057,311231,311231,55020
2012-03-06,306841,314304,306402,308158,13442
2012-03-07,306402,306402,298501,299379,30788
2012-03-08,299818,300695,290160,292355,58034
2012-03-09,297623,299379,287965,287966,41285
2012-03-12,290160,296745,289282,289722,33708
2012-03-13,294111,296745,290599,292355,37663
2012-03-14,291916,301573,291916,299379,33922
2012-03-15,297623,302451,285331,287966,37615
2012-03-16,289721,291916,287087,287088,22562
2012-03-19,287087,289721,280942,281820,33766
2012-03-20,278747,285331,278747,284893,20146
2012-03-21,280942,283137,276552,278747,17732
2012-03-22,277430,277430,270406,272602,18069
2012-03-23,271284,279186,270406,273919,17105
2012-03-26,276552,279625,273918,276552,9889
2012-03-27,280503,291477,278747,289722,35297
2012-03-28,289721,289721,282259,282259,28219
2012-03-29,279186,285331,277430,281820,21610
2012-03-30,285770,291477,280064,286210,25986
2012-04-02,286648,292355,286209,287527,13638
2012-04-03,286648,291477,284892,285771,16870
2012-04-04,287965,291916,279186,284454,27614
2012-04-05,284015,284015,275674,275675,21804
2012-04-06,275674,279186,272601,274797,14099
2012-04-09,272601,278308,272162,277430,11993
2012-04-10,280064,284014,273479,273480,18909
2012-04-12,273479,276552,272162,274358,13921
2012-04-13,280503,284015,276991,283576,12550
2012-04-16,283576,286648,279186,280942,9389
2012-04-17,280064,284453,278308,284454,18699
2012-04-18,285770,287087,280503,283576,20255
2012-04-19,280942,284014,277869,279186,9808
2012-04-20,280942,282698,274796,278308,15043
2012-04-23,277869,280503,274796,276552,8656
2012-04-24,273918,278308,271284,277869,14887
2012-04-25,278308,278747,272601,275675,9122
2012-04-26,274796,277430,266017,270846,15250
2012-04-27,267773,270406,257237,262505,29068
2012-04-30,262944,264261,255481,255482,15949
2012-05-02,254603,263383,254603,257238,31170
2012-05-03,257237,259871,255481,256799,13752
2012-05-04,254603,262505,254603,262505,17252
2012-05-07,261627,261627,248897,248897,20850
2012-05-08,250653,264700,249775,264700,25057
2012-05-09,262505,262505,255042,258994,14814
2012-05-10,259432,260749,254603,255921,15455
2012-05-11,256359,260749,253725,256360,14864
2012-05-14,254603,258554,251970,256360,14051
2012-05-15,254603,258993,250653,256360,19902
2012-05-16,251970,256359,247580,247580,13908
2012-05-17,248458,249336,242312,242752,22086
2012-05-18,239678,239678,228704,229143,27201
2012-05-21,228265,231338,221680,222998,33603
2012-05-22,227387,236605,223436,235289,28750
2012-05-23,237044,237922,230460,230899,22969
2012-05-24,230021,243190,228704,242313,17744
2012-05-25,238800,244068,238800,241435,13407
2012-05-29,240117,249336,240117,249336,10225
2012-05-30,250214,250214,241434,250214,23541
2012-05-31,246702,262944,243629,259872,32400
2012-06-01,255481,258115,248897,250214,25644
2012-06-04,241873,252408,240995,244069,19594
2012-06-05,239678,247580,239678,243630,16962
2012-06-07,248458,252847,244946,244946,14355
2012-06-08,245385,251092,245385,249336,11119
2012-06-11,249336,255042,249336,255043,14359
2012-06-12,251092,255920,249775,253726,7588
2012-06-13,253725,258554,252847,256799,14792
2012-06-14,256798,262066,254164,262066,25771
2012-06-15,262066,262505,251092,251092,16548
2012-06-18,255920,258554,253725,256360,19202
2012-06-19,252847,261627,252847,259433,11334
2012-06-20,261188,269967,259871,266895,34360
2012-06-21,270406,270406,259871,260311,551508
2012-06-22,260310,263383,251531,253287,47526
2012-06-25,250653,256798,248458,255043,16340
2012-06-26,251531,256798,243629,243630,35755
2012-06-27,244507,246702,240995,246702,27550
2012-06-28,241873,248019,241873,242313,23077
2012-06-29,240995,245824,240556,244069,33702
2012-07-02,245824,247141,243190,247141,21611
2012-07-03,247141,254603,245824,254604,19360
2012-07-04,251970,262505,251970,257238,34654
2012-07-05,256359,266017,256359,262505,31118
2012-07-06,260749,266895,258115,260749,24189
2012-07-09,260749,265139,257676,265139,16971
2012-07-10,267334,267334,255920,258994,13949
2012-07-11,262066,262944,249336,250214,31162
2012-07-12,249336,251092,246263,246263,27556
2012-07-13,245824,248458,242751,246263,26247
