날짜,시가,고가,저가,종가,거래량
2012-01-02,4540,4540,4540,4540,140183
2012-01-03,5220,5220,5080,5220,2947443
2012-01-04,5720,6000,5720,6000,1111012
2012-01-05,6780,6900,6620,6900,588331
2012-01-06,7800,7930,6620,6900,8338140
2012-01-09,6460,7340,5900,6860,4104893
2012-01-10,6820,7430,6680,6950,3624662
2012-01-11,6840,6900,5910,5910,2127571
2012-01-12,6070,6140,5400,5850,1784923
2012-01-13,6380,6500,5730,6150,3151660
2012-01-16,6120,6270,5800,6010,735709
2012-01-17,6160,6590,6160,6590,2234242
2012-01-18,6590,6680,6000,6180,945140
2012-01-19,6330,7100,6300,6840,3029558
2012-01-20,6740,7150,6350,7060,3710194
2012-01-25,7230,7940,6910,7010,3507468
2012-01-26,7740,8040,7360,7650,4551255
2012-01-27,7740,7800,7000,7220,2051651
2012-01-30,7110,7180,6550,6560,1257283
2012-01-31,6560,6750,6200,6560,1454512
2012-02-01,6610,6950,6320,6380,1642532
2012-02-02,6320,6380,5910,6030,1583625
2012-02-03,6270,6610,6120,6200,2491004
2012-02-06,6110,6290,5900,6290,1059790
2012-02-07,6260,7150,6150,6610,4609186
2012-02-08,6660,6680,6060,6060,2422914
2012-02-09,6060,6590,5950,6390,2272845
2012-02-10,6390,6490,6000,6070,932997
2012-02-13,6140,6310,6020,6150,677844
2012-02-14,6120,6440,6080,6210,1296854
2012-02-15,6300,7140,6170,6550,6988873
2012-02-16,6780,7380,6700,7050,5380395
2012-02-17,6980,7650,6890,7300,3690302
2012-02-20,7390,7410,6910,7200,2088038
2012-02-21,7150,7430,6900,6900,3229516
2012-02-22,6850,7040,6630,6690,1476986
2012-02-23,6570,6610,6230,6370,1348881
2012-02-24,6430,6940,6270,6380,1524458
2012-02-27,6490,6550,6170,6190,594768
2012-02-28,6190,6400,6070,6260,647915
2012-02-29,6370,6560,6180,6380,821333
2012-03-02,6380,6380,6180,6260,460359
2012-03-05,6330,6410,6190,6240,408298
2012-03-06,6150,6250,5310,5380,1490073
2012-03-07,5120,5530,5070,5320,728612
2012-03-08,5360,5790,5110,5410,1903101
2012-03-09,5420,5570,5330,5330,402539
2012-03-12,5250,5470,5240,5250,376847
2012-03-13,5350,5380,5050,5130,548591
2012-03-14,5240,5790,5180,5590,1937436
2012-03-15,5590,5980,5400,5680,1519372
2012-03-16,5680,5840,5480,5510,674143
2012-03-19,5520,5820,5510,5640,679686
2012-03-20,5660,5780,5540,5640,655747
2012-03-21,5730,6250,5680,6010,2371035
2012-03-22,6010,6380,5890,6080,2082162
2012-03-23,6090,6500,6030,6380,2512424
2012-03-26,6500,7310,6440,6600,5779539
2012-03-27,6650,7160,5980,6080,4587549
2012-03-28,6180,6990,6110,6990,3762285
2012-03-29,7450,7940,7140,7300,7491709
2012-03-30,7410,7950,7110,7600,6763859
2012-04-02,7800,7960,7310,7540,4008928
2012-04-03,7500,7570,6420,6540,5325874
2012-04-04,6510,6590,5980,6290,2923530
2012-04-05,6330,6480,5540,5580,2655544
2012-04-06,5510,5790,5280,5280,1702490
2012-04-09,5200,5300,4490,4490,1841022
2012-04-10,4560,5090,4275,4610,3615813
2012-04-12,4590,4960,4355,4700,2409970
2012-04-13,4740,4950,4605,4850,1293794
2012-04-16,5320,5570,5300,5570,3126293
2012-04-17,5400,5540,5020,5220,2280000
2012-04-18,5330,5510,5170,5420,1506818
2012-04-19,5420,5650,5290,5340,1698388
2012-04-20,5410,5430,5050,5060,693403
2012-04-23,4950,5310,4950,5300,707733
2012-04-24,5200,5230,5000,5150,468581
2012-04-25,5150,5280,5030,5030,353841
2012-04-26,5050,5140,4585,4700,555547
2012-04-27,4750,5220,4750,4880,1357512
2012-04-30,5040,5460,5010,5320,1971542
2012-05-02,5300,5440,5220,5340,620101
2012-05-03,5420,5590,5300,5350,907297
2012-05-04,5430,5590,5380,5460,1194724
2012-05-07,5410,5530,5290,5340,528473
2012-05-08,5410,5660,5290,5470,1283082
2012-05-09,5490,5550,5360,5440,691772
