날짜,시가,고가,저가,종가,거래량
2012-01-02,38000,38000,36200,37200,490
2012-01-03,37200,38000,37200,37500,341
2012-01-04,38900,38900,37550,37700,260
2012-01-05,38850,38850,37750,38200,100
2012-01-06,38050,38050,36900,36900,370
2012-01-09,36900,37250,36600,37250,290
2012-01-10,39450,39450,32650,36500,552
2012-01-11,36900,37000,36600,36600,271
2012-01-12,36600,36600,36500,36600,70
2012-01-13,37350,37500,36700,36700,120
2012-01-16,36600,36600,34750,36150,170
2012-01-17,36500,36600,36150,36150,271
2012-01-18,36200,36200,36150,36150,160
2012-01-19,36150,37650,36150,37300,260
2012-01-20,37150,37200,36300,37200,90
2012-01-25,37200,38500,37200,37900,200
2012-01-26,38250,38250,37900,37900,30
2012-01-27,35850,37900,35850,37600,190
2012-01-30,37600,37600,37600,37600,10
2012-01-31,36350,37300,36350,37300,60
2012-02-01,36400,37900,36400,37700,421
2012-02-02,39500,39500,37600,38000,545
2012-02-03,38450,38450,37100,37100,170
2012-02-06,37300,38000,37300,37600,210
2012-02-07,37600,37800,37000,37700,460
2012-02-08,38250,38250,37350,37650,1100
2012-02-09,37700,38800,36500,38800,1053
2012-02-10,39400,39400,37350,37500,397
2012-02-13,37500,37500,37400,37400,45
2012-02-14,37400,37900,37000,37300,190
2012-02-15,37300,38000,37300,37400,850
2012-02-16,37350,37800,37200,37800,170
2012-02-17,37800,38900,37250,38000,453
2012-02-20,38300,38300,37800,38100,340
2012-02-21,37700,37700,37300,37400,335
2012-02-22,37400,38300,37300,37300,656
2012-02-23,37300,38000,37200,38000,654
2012-02-24,38500,38500,38000,38000,1040
2012-02-27,37500,37550,37500,37500,110
2012-02-28,38150,38150,38150,38150,14
2012-02-29,37350,39500,37350,39100,801
2012-03-02,39950,40000,39400,39500,511
2012-03-05,38050,40000,38050,40000,50
2012-03-06,40000,40900,39150,39300,201
2012-03-07,38600,39250,38500,39250,132
2012-03-08,38800,39950,38800,39950,50
2012-03-09,39950,40500,38050,39400,330
2012-03-12,39900,40000,39900,40000,90
2012-03-13,40200,41000,39500,40000,250
2012-03-14,40300,41050,40300,41000,471
2012-03-15,41000,41500,40400,40400,50
2012-03-16,40100,41000,40000,40800,94
2012-03-19,40800,40950,40800,40950,142
2012-03-20,39050,39400,39050,39400,50
2012-03-21,41250,41250,39500,39500,110
2012-03-22,39500,40000,39500,40000,90
2012-03-23,0,0,0,40000,0
2012-03-26,39000,39050,39000,39050,48
2012-03-27,39000,41000,39000,39600,643
2012-03-28,39350,39900,39000,39900,150
2012-03-29,39200,39200,39000,39000,34
2012-03-30,38500,38950,38500,38950,21
2012-04-02,39700,39700,39700,39700,62
2012-04-03,39650,39650,37800,39350,201
2012-04-04,39350,39350,38050,38050,47
2012-04-05,37200,37200,36600,37000,350
2012-04-06,37650,37650,36000,36550,311
2012-04-09,36050,36100,36050,36100,110
2012-04-10,37300,37300,37000,37000,22
2012-04-12,40000,40000,36150,36600,167
2012-04-13,36250,38000,36250,38000,256
2012-04-16,37500,38400,37150,37200,110
2012-04-17,0,0,0,37200,0
2012-04-18,37250,37500,36700,37500,320
2012-04-19,39400,39500,36500,38450,110
2012-04-20,36300,38200,36300,36550,51
2012-04-23,35150,36550,35150,36500,771
