날짜,시가,고가,저가,종가,거래량
2012-01-02,4875,5000,4860,4955,72403
2012-01-03,4980,5030,4910,5000,98154
2012-01-04,5010,5030,4920,4940,95845
2012-01-05,4950,5040,4880,4965,116869
2012-01-06,5000,5360,4980,5230,413401
2012-01-09,5300,5300,5020,5070,198790
2012-01-10,5200,5830,5190,5830,1233695
2012-01-11,5920,6070,5420,5600,1405209
2012-01-12,5660,5940,5380,5890,798082
2012-01-13,5960,5990,5750,5820,300648
2012-01-16,5660,5780,5580,5630,222705
2012-01-17,5730,6090,5550,5630,428388
2012-01-18,5620,6470,5450,5580,2495483
2012-01-19,5530,5840,5510,5530,468744
2012-01-20,5580,5580,5290,5400,225688
2012-01-25,5320,5640,5240,5380,109078
2012-01-26,5390,5510,5310,5380,126967
2012-01-27,5410,5710,5390,5520,295162
2012-01-30,5670,5890,5520,5520,319608
2012-01-31,5540,5770,5430,5750,228509
2012-02-01,5750,5800,5620,5670,151773
2012-02-02,5770,6430,5570,6100,2543628
2012-02-03,6150,6380,5840,5900,839493
2012-02-06,6000,6780,5910,6780,2333006
2012-02-07,7070,7790,6970,7790,1373347
2012-02-08,8940,8950,8650,8950,245193
2012-02-09,10250,10250,9300,10250,3197031
2012-02-10,10250,11400,8750,8750,2124410
2012-02-13,8750,9450,8330,8800,3284868
2012-02-14,8900,9490,8550,8790,2513697
2012-02-15,8550,8780,7900,8210,1614115
2012-02-16,8280,8470,8030,8340,956850
2012-02-17,8470,9590,8430,9590,3128783
2012-02-20,10000,11000,9810,11000,1894905
2012-02-21,11600,12500,9950,10350,2941848
2012-02-22,10200,10500,9360,9910,1807817
2012-02-23,9890,9910,9200,9220,950175
2012-02-24,9210,9370,8790,9270,602151
2012-02-27,9450,9640,8350,8630,909257
2012-02-28,8350,8500,7510,7610,849171
2012-02-29,8000,8380,7710,7760,834978
2012-03-02,7760,8400,7530,7980,730055
2012-03-05,7900,8580,7900,8090,545042
2012-03-06,8270,8330,7070,7250,589165
2012-03-07,6970,7400,6940,7130,267799
2012-03-08,7150,7270,6830,6890,234588
2012-03-09,6860,7310,6860,7120,229284
2012-03-12,7100,7200,6950,7000,201982
2012-03-13,7060,7920,6900,7400,677906
2012-03-14,7490,7980,7320,7670,672956
2012-03-15,7700,7870,7420,7430,362771
2012-03-16,7490,7780,7450,7570,240915
2012-03-19,7660,7680,7370,7370,283256
2012-03-20,7370,8170,7330,7890,768044
2012-03-21,7990,8330,7670,7740,792956
2012-03-22,7880,8150,7540,7580,508002
2012-03-23,7560,7680,7270,7270,364106
2012-03-26,7340,7540,7210,7310,234027
2012-03-27,7380,7780,7330,7650,595809
2012-03-28,7660,8090,7550,8000,714174
2012-03-29,8050,8100,7660,8020,520954
2012-03-30,7850,8510,7850,8340,1142947
2012-04-02,8420,8450,8140,8380,585051
2012-04-03,8500,8520,7670,7700,670920
2012-04-04,7760,7920,7290,7380,395092
2012-04-05,7300,7350,6680,6880,488246
2012-04-06,6870,7410,6750,7210,444505
2012-04-09,7120,7120,6450,6500,342125
2012-04-10,6360,6750,6120,6310,252048
