날짜,시가,고가,저가,종가,거래량
2016-07-25,6300,6450,6300,6450,511
2016-07-26,6450,6450,6450,6450,0
2016-07-27,6450,6450,6450,6450,0
2016-07-28,6450,6450,6450,6450,0
2016-07-29,6450,6450,6450,6450,0
2016-08-01,6450,6450,6450,6450,0
2016-08-02,6450,6450,6450,6450,0
2016-08-03,6450,6450,6450,6450,0
2016-08-04,6450,6450,6450,6450,0
2016-08-05,6450,6450,6450,6450,0
2016-08-08,6450,6450,6450,6450,0
2016-08-09,6450,6450,6450,6450,0
2016-08-10,6450,6450,6450,6450,0
2016-08-11,6450,6450,6450,6450,0
2016-08-12,6450,6450,6450,6450,0
2016-08-16,6450,6450,6450,6450,0
2016-08-17,6450,6450,6450,6450,0
2016-08-18,6450,6450,6450,6450,0
2016-08-19,6450,6450,6450,6450,0
2016-08-22,6450,6450,6450,6450,0
2016-08-23,6450,6450,6450,6450,0
2016-08-24,6450,6450,6450,6450,0
2016-08-25,6450,6450,6450,6450,0
2016-08-26,6450,6450,6450,6450,0
2016-08-29,6450,6450,6450,6450,0
2016-08-30,6450,6450,6450,6450,0
2016-08-31,6450,6450,6450,6450,0
2016-09-01,6450,6450,6450,6450,0
2016-09-02,6450,6450,6450,6450,0
2016-09-05,6450,6450,6450,6450,0
2016-09-06,6450,6450,6450,6450,0
2016-09-07,6450,6450,6450,6450,0
2016-09-08,6450,6450,6450,6450,0
2016-09-09,6450,6450,6450,6450,0
2016-09-12,6450,6450,6450,6450,0
2016-09-13,6450,6450,6450,6450,0
2016-09-19,6450,6450,6450,6450,0
2016-09-20,6450,6450,6450,6450,400
2016-09-21,6450,6450,6450,6450,0
2016-09-22,6450,6450,6450,6450,400
2016-09-23,6450,6450,6450,6450,0
2016-09-26,6450,6450,6450,6450,0
2016-09-27,6450,6450,6450,6450,0
2016-09-28,6450,6450,6450,6450,0
2016-09-29,6450,6450,6450,6450,0
2016-09-30,6450,6450,6450,6450,0
2016-10-04,6450,6450,6450,6450,0
2016-10-05,6450,6450,6450,6450,0
2016-10-06,6450,6450,6450,6450,0
2016-10-07,6450,6450,6450,6450,0
2016-10-10,6450,6450,6450,6450,0
2016-10-11,6450,6450,6450,6450,0
2016-10-12,6450,6450,6450,6450,0
2016-10-13,6450,6450,6450,6450,0
2016-10-14,6390,6390,6390,6390,99
2016-10-17,6390,6390,6390,6390,0
2016-10-18,6390,6390,6390,6390,0
2016-10-19,6390,6390,6390,6390,0
2016-10-20,6390,6390,6390,6390,0
2016-10-21,6390,6390,6390,6390,0
2016-10-24,6390,6390,6390,6390,0
2016-10-25,6390,6390,6390,6390,0
2016-10-26,6390,6390,6390,6390,0
2016-10-27,6390,6390,6390,6390,0
2016-10-28,6390,6390,6390,6390,0
2016-10-31,6390,6390,6390,6390,0
2016-11-01,6390,6390,6390,6390,0
2016-11-02,6390,6390,6390,6390,0
2016-11-03,6390,6390,6390,6390,0
2016-11-04,6390,6390,6390,6390,0
2016-11-07,6390,6390,6390,6390,0
2016-11-08,6390,6390,6390,6390,0
2016-11-09,6390,6390,6390,6390,0
2016-11-10,6390,6390,6390,6390,0
2016-11-11,6390,6390,6390,6390,0
2016-11-14,6390,6390,6390,6390,0
2016-11-15,6390,6390,6390,6390,0
2016-11-16,6390,6390,6390,6390,0
2016-11-17,6390,6390,6390,6390,0
2016-11-18,6390,6390,6390,6390,0
2016-11-21,6390,6390,6390,6390,0
2016-11-22,6390,6390,6390,6390,0
2016-11-23,6390,6390,6390,6390,0
2016-11-24,6390,6390,6390,6390,0
2016-11-25,6390,6390,6390,6390,0
2016-11-28,6390,6390,6390,6390,0
2016-11-29,6390,6390,6390,6390,0
2016-11-30,6390,6390,6390,6390,0
2016-12-01,6390,6390,6390,6390,0
2016-12-02,6390,6390,6390,6390,0
2016-12-05,6390,6390,6390,6390,0
2016-12-06,6390,6390,6390,6390,0
2016-12-07,6390,6390,6390,6390,1
2016-12-08,6000,6000,6000,6000,0
2016-12-09,6000,6000,6000,6000,0
2016-12-12,6000,6000,6000,6000,0
2016-12-13,6000,6000,6000,6000,0
2016-12-14,6000,6000,6000,6000,0
2016-12-15,6000,6000,6000,6000,0
2016-12-16,6000,6000,6000,6000,0
2016-12-19,5900,5900,5900,5900,0
2016-12-20,5900,5900,5900,5900,0
2016-12-21,5800,5800,5800,5800,0
2016-12-22,5800,5800,5800,5800,0
2016-12-23,5700,5700,5700,5700,0
2016-12-26,5000,5000,5000,5000,0
2016-12-27,5000,5000,5000,5000,0
2016-12-28,4500,4500,4500,4500,0
2016-12-29,4000,4000,4000,4000,98
2017-01-02,4000,4000,4000,4000,0
2017-01-03,4000,4000,4000,4000,0
2017-01-04,4000,4000,4000,4000,0
2017-01-05,4000,4000,4000,4000,0
2017-01-06,4000,4000,4000,4000,10
2017-01-09,4100,4100,4100,4100,60
2017-01-10,4100,4300,3485,4300,81
2017-01-11,4400,4400,4400,4400,0
2017-01-12,4500,4500,4500,4500,0
2017-01-13,4800,4800,4800,4800,17
2017-01-16,4900,4900,4900,4900,50
2017-01-17,4900,4900,4900,4900,15
2017-01-18,4900,4900,4900,4900,5
2017-01-19,4900,4900,4900,4900,0
2017-01-20,4900,4900,4900,4900,0
2017-01-23,4900,4900,4900,4900,0
2017-01-24,4900,4900,4900,4900,0
2017-01-25,4900,4900,4900,4900,0
2017-01-26,4900,4900,4900,4900,0
2017-01-31,4900,4900,4900,4900,0
2017-02-01,4900,4900,4900,4900,0
2017-02-02,4900,4900,4900,4900,0
2017-02-03,4900,4900,4900,4900,0
2017-02-06,4900,4900,4900,4900,0
2017-02-07,4900,4900,4900,4900,0
2017-02-08,4900,4900,4900,4900,0
2017-02-09,4900,4900,4900,4900,0
2017-02-10,4900,4900,4900,4900,0
2017-02-13,4900,4900,4900,4900,0
2017-02-14,4900,4900,4900,4900,0
2017-02-15,4900,4900,4900,4900,0
2017-02-16,4900,4900,4900,4900,0
