날짜,시가,고가,저가,종가,거래량
2012-01-02,3555,3715,3555,3690,50209
2012-01-03,3690,4090,3670,4030,185127
2012-01-04,4055,4095,3930,3930,113856
2012-01-05,3990,4285,3900,4200,146684
2012-01-06,4200,4220,4030,4095,53906
2012-01-09,4095,4145,4040,4130,63870
2012-01-10,4120,4365,4100,4300,104147
2012-01-11,4305,4385,4210,4210,84782
2012-01-12,4200,4350,4060,4275,88867
2012-01-13,4280,4340,4205,4245,33354
2012-01-16,4240,4290,4080,4230,52643
2012-01-17,4300,4300,4130,4230,60673
2012-01-18,4295,4295,4155,4155,32350
2012-01-19,4090,4240,4090,4140,43376
2012-01-20,4140,4270,4110,4140,45256
2012-01-25,4140,4220,4100,4120,42553
2012-01-26,4125,4220,4125,4150,29381
2012-01-27,4130,4230,4125,4130,29731
2012-01-30,4080,4220,4080,4135,22574
2012-01-31,4050,4290,4050,4255,51451
2012-02-01,4350,4890,4290,4890,261194
2012-02-02,4995,5100,4725,4950,333598
2012-02-03,4950,5030,4775,4790,110200
2012-02-06,4915,5010,4800,4855,195895
2012-02-07,4855,4970,4760,4955,108163
2012-02-08,5000,5020,4855,4855,77055
2012-02-09,4730,4870,4670,4710,124692
2012-02-10,4770,4780,4620,4635,57753
2012-02-13,4645,5180,4570,5000,200216
2012-02-14,5100,5100,4865,4975,82037
2012-02-15,4920,5040,4920,5000,94928
2012-02-16,4950,5090,4930,5000,82323
2012-02-17,5010,5150,4980,5050,68342
2012-02-20,5050,5290,4990,5100,109676
2012-02-21,5190,5300,5080,5250,80773
2012-02-22,5200,5350,5180,5280,81243
2012-02-23,5300,5370,5250,5370,71545
2012-02-24,5180,5300,4955,5250,177126
2012-02-27,5260,5280,5120,5260,30605
2012-02-28,5260,5270,5140,5220,53981
2012-02-29,5280,5300,5140,5280,47831
2012-03-02,5300,5340,5250,5310,40317
2012-03-05,5250,5370,5240,5290,31222
2012-03-06,5280,5280,5000,5110,73816
2012-03-07,4915,5040,4865,4990,77128
2012-03-08,4970,5050,4920,4980,53627
2012-03-09,5180,5180,4960,5000,30344
2012-03-12,5150,5150,4940,5000,40171
2012-03-13,5000,5090,4870,5010,30799
2012-03-14,5020,5200,4955,5180,95830
2012-03-15,5190,5290,5100,5200,56330
2012-03-16,5250,5250,5070,5130,39447
2012-03-19,5130,5190,5030,5190,33002
2012-03-20,5200,5240,5080,5170,33881
2012-03-21,5120,5200,5090,5130,30624
2012-03-22,5100,5180,4990,5080,38473
2012-03-23,5010,5130,4970,5070,27654
2012-03-26,5000,5110,4950,5020,52374
2012-03-27,5100,5100,4950,4950,29328
2012-03-28,4955,4980,4740,4750,74218
2012-03-29,4645,4860,4530,4840,55185
2012-03-30,4725,5140,4715,5100,36600
2012-04-02,5150,5150,5050,5070,22867
2012-04-03,5020,5090,4915,5000,16525
