날짜,시가,고가,저가,종가,거래량
2018-12-19,6644,6698,5653,5988,132813
2018-12-20,5933,6289,5933,6031,37389
2018-12-21,5976,6073,5966,6074,5310
2018-12-24,6138,6246,6030,6160,7623
2018-12-26,6127,6224,6020,6128,6513
2018-12-27,6149,6149,5815,5955,3291
2018-12-28,5955,5987,5815,5955,8628
2019-01-02,5923,5923,5761,5762,1789
2019-01-03,5761,5826,5707,5805,2982
2019-01-04,5675,5923,5675,5826,2528
2019-01-07,5847,5966,5815,5848,2743
2019-01-08,5912,5912,5836,5848,2465
2019-01-09,5966,5966,5912,5912,3092
2019-01-10,5966,5966,5826,5902,437
2019-01-11,5923,6084,5826,5826,8988
2019-01-14,5923,6084,5923,6063,3458
2019-01-15,6127,6138,6030,6063,2779
2019-01-16,6063,6106,5998,6106,1886
2019-01-17,6127,6127,5976,6031,2400
2019-01-18,6030,6084,5923,6063,3735
2019-01-21,6052,6181,6052,6085,6980
2019-01-22,6095,6138,6084,6138,1136
2019-01-23,6084,6224,6084,6192,2464
2019-01-24,6246,6246,6192,6214,3730
2019-01-25,6160,6278,6160,6246,4674
2019-01-28,6300,6300,6256,6268,5781
2019-01-29,6278,6321,6256,6300,4549
2019-01-30,6278,6332,6235,6300,5786
2019-01-31,6343,6343,6278,6300,2592
2019-02-01,6138,6300,6138,6300,1878
2019-02-07,6300,6343,6300,6343,1822
2019-02-08,6343,6343,6213,6311,3241
2019-02-11,6310,6310,6246,6246,326
2019-02-12,6321,6321,6192,6257,4838
2019-02-13,6289,6289,6095,6192,12636
2019-02-14,6160,6224,6116,6192,3394
2019-02-15,6192,6192,6106,6182,3755
2019-02-18,6192,6213,6127,6192,2184
2019-02-19,6246,6289,6192,6289,7783
2019-02-20,6289,6289,6224,6257,35699
2019-02-21,6256,6256,6192,6246,685
2019-02-22,6246,6353,6203,6246,3465
2019-02-25,6170,6353,6170,6300,3627
2019-02-26,6203,6332,6203,6214,4001
2019-02-27,6332,6332,6224,6235,1840
2019-02-28,6267,6278,6181,6246,1834
2019-03-04,6246,6407,6246,6408,5779
2019-03-05,6461,6461,6267,6365,2379
2019-03-06,6364,6364,6310,6354,1492
2019-03-07,6386,6386,6224,6225,2353
2019-03-08,6235,6267,6138,6246,4299
2019-03-11,6224,6224,6138,6171,1974
2019-03-12,6181,6246,6181,6246,317
2019-03-13,6278,6278,6235,6257,46
2019-03-14,6256,6256,6235,6235,2324
2019-03-15,6246,6256,6192,6246,2425
2019-03-18,6192,6246,6192,6214,3125
2019-03-19,6246,6246,6213,6225,4984
2019-03-20,6224,6224,6192,6192,1450
2019-03-21,6203,6246,6192,6225,1332
2019-03-22,6224,6235,6203,6235,1221
2019-03-25,6224,6224,6181,6182,3327
2019-03-26,6170,6192,6170,6192,1233
2019-03-27,6192,6192,6138,6192,6654
2019-03-28,6192,6192,6106,6149,3538
2019-03-29,6149,6192,6095,6138,3642
2019-04-01,6138,6149,6084,6138,14003
2019-04-02,6116,6138,6106,6138,3207
2019-04-03,6138,6138,6073,6138,17737
2019-04-04,6138,6149,6084,6138,12527
2019-04-05,6138,6192,6106,6171,10898
2019-04-08,6170,6181,6063,6106,33137
2019-04-09,6106,6138,6073,6117,5460
2019-04-10,6127,6160,6106,6149,4788
2019-04-11,6149,6170,6127,6171,3963
2019-04-12,6224,6353,6127,6289,85011
2019-04-15,6386,6407,6256,6343,19190
2019-04-16,6353,6353,6203,6332,10812
2019-04-17,6343,6440,6278,6397,19687
2019-04-18,6396,6461,6353,6375,8587
2019-04-19,6332,6461,6310,6386,9777
2019-04-22,6407,6450,6343,6429,13879
2019-04-23,6429,6504,6407,6494,27951
2019-04-24,6429,6547,6429,6494,21102
2019-04-25,6493,6558,6407,6515,25124
2019-04-26,6504,6504,6386,6494,26143
2019-04-29,6526,6666,6483,6634,41585
2019-04-30,6623,6644,6536,6634,18769
2019-05-02,6633,6676,6580,6666,22994
2019-05-03,6666,6892,6655,6688,34430
2019-05-07,6590,6676,6536,6634,14910
2019-05-08,6493,6698,6493,6688,12417
2019-05-09,6720,6720,6472,6558,38685
2019-05-10,6655,6655,6483,6569,7613
2019-05-13,6666,6666,6472,6569,11198
2019-05-14,6472,6569,6429,6569,15263
2019-05-15,6612,6612,6515,6602,12993
2019-05-16,6633,6633,6536,6548,6176
2019-05-17,6623,6644,6547,6569,5878
2019-05-20,6569,6655,6536,6645,23149
2019-05-21,6623,8130,6623,7172,527999
2019-05-22,7355,7420,7021,7108,104124
2019-05-23,7118,7430,7118,7183,169591
2019-05-24,7183,7441,6903,7000,188945
2019-05-27,7000,7107,6892,7011,35960
2019-05-28,6849,7032,6838,6989,30907
2019-05-29,6989,6989,6838,6892,30404
2019-05-30,6935,6935,6763,6935,42320
2019-05-31,6989,7032,6698,6914,11733
2019-06-03,6903,7086,6806,7065,20287
2019-06-04,6967,7086,6935,7075,24944
2019-06-05,7096,7107,7032,7065,16134
2019-06-07,7021,7215,7000,7108,40024
2019-06-10,7193,7193,7086,7140,16529
2019-06-11,7118,7118,7021,7108,19411
