날짜,시가,고가,저가,종가,거래량
2020-09-22,65000,69500,45500,45500,708165
2020-09-23,45000,47000,34250,39450,1705999
2020-09-24,37000,41450,36100,37150,570786
2020-09-25,38000,44850,35650,36050,725075
2020-09-28,37500,38850,35650,35700,117575
2020-09-29,36350,36800,33700,35800,182542
2020-10-05,35000,35450,34000,34500,107052
2020-10-06,34700,35600,33800,33950,111685
2020-10-07,33750,33850,33350,33500,56396
2020-10-08,33750,33950,31750,31750,119881
2020-10-12,31750,31800,29600,29950,148506
2020-10-13,30050,32800,28900,30450,346565
2020-10-14,30500,36950,30100,33250,678497
2020-10-15,32900,33000,30200,30200,182621
2020-10-16,29700,31450,27650,28650,133464
2020-10-19,29350,31600,28350,29650,108317
2020-10-20,29300,30500,28950,29700,58022
2020-10-21,29950,31150,29350,30200,44544
2020-10-22,30050,30950,29400,30100,57802
2020-10-23,30300,30550,29150,29150,52268
2020-10-26,29150,29200,26750,26900,63753
2020-10-27,26350,28350,26100,26700,73678
2020-10-27,26350,28350,26100,26700,73730
