날짜,시가,고가,저가,종가,거래량
2012-01-02,16028,16028,15637,15637,88663
2012-01-03,15637,15930,15441,15637,221775
2012-01-04,15832,16370,15783,16224,220554
2012-01-05,16321,16712,16223,16517,180263
2012-01-06,16614,16614,16077,16321,122263
2012-01-09,16321,16321,15930,16224,116500
2012-01-10,16126,16419,16126,16175,100960
2012-01-11,16321,16321,15930,16175,92222
2012-01-12,16223,16272,15881,15931,164488
2012-01-13,16028,16174,15832,15931,111521
2012-01-16,15832,15930,15441,15491,121230
2012-01-17,15588,16272,15588,15882,95767
2012-01-18,15979,15979,15637,15686,118152
2012-01-19,15783,16370,15783,16273,160357
2012-01-20,16126,16810,16077,16712,281417
2012-01-25,17103,17787,16663,16712,623016
2012-01-26,16859,16956,16272,16321,316871
2012-01-27,16419,16712,16272,16712,213342
2012-01-30,16810,16859,16223,16321,260723
2012-01-31,16419,17005,16419,16908,178977
2012-02-01,16858,17347,16712,17348,261676
2012-02-02,17103,17543,17103,17299,196094
2012-02-03,17298,17592,17152,17543,177997
2012-02-06,17543,17689,17103,17445,134622
2012-02-07,17347,18080,17298,17299,280612
2012-02-08,17494,18031,17347,17983,187790
2012-02-09,17885,18129,17689,17983,197300
2012-02-10,17885,18520,17836,18423,238972
2012-02-13,18325,18862,18227,18520,216423
2012-02-14,18764,19009,18422,18863,336935
2012-02-15,18960,19106,18520,18765,247775
2012-02-16,18764,19009,18276,18325,230754
2012-02-17,18520,18764,18373,18716,179010
2012-02-20,18911,18911,17982,18081,271184
2012-02-21,17885,18129,17689,17787,185034
2012-02-22,17885,18569,17836,18423,171990
2012-02-23,18471,18667,18129,18423,205210
2012-02-24,18471,18764,18227,18520,141753
2012-02-27,18422,18862,18373,18667,178949
2012-02-28,18862,18862,18227,18716,190162
2012-02-29,18764,19057,18276,18276,160811
2012-03-02,18520,18960,18373,18520,249919
2012-03-05,18520,18813,18325,18618,155604
2012-03-06,18471,18715,17592,17739,274881
2012-03-07,17396,17640,17201,17250,167481
2012-03-08,17298,17934,17298,17690,152451
2012-03-09,18031,18080,17494,17592,130124
2012-03-12,17592,17689,17396,17445,47499
2012-03-13,17445,17787,17249,17348,95351
2012-03-14,17640,17738,17249,17299,184817
2012-03-15,17445,17494,16468,16566,452651
2012-03-16,16761,16761,16321,16468,207421
2012-03-19,16614,17005,16565,16908,189022
2012-03-20,16907,17054,16663,16712,103532
2012-03-21,16565,17054,16565,16664,131430
2012-03-22,16614,16810,16028,16077,215618
2012-03-23,15979,16223,15686,15979,170216
2012-03-26,16077,16174,15539,15588,155581
2012-03-27,15735,15881,15686,15686,80180
