날짜,시가,고가,저가,종가,거래량
2018-12-20,2005,2005,2000,2005,670051
2018-12-21,2005,2005,2000,2005,39896
2018-12-24,2005,2020,2005,2020,92304
2018-12-26,2015,2020,2010,2010,48955
2018-12-27,2015,2015,2015,2015,2759
2018-12-28,2010,2015,2010,2010,10890
2019-01-02,2010,2010,2010,2010,0
2019-01-03,2005,2015,2005,2010,1910
2019-01-04,2015,2015,2010,2010,102
2019-01-07,2010,2010,2010,2010,3635
2019-01-08,2010,2015,2010,2010,34733
2019-01-09,2010,2015,2010,2015,5884
2019-01-10,2010,2015,2010,2015,3600
2019-01-11,2010,2015,2005,2010,32690
2019-01-14,2015,2015,2010,2010,1502
2019-01-15,2010,2010,2010,2010,0
2019-01-16,2015,2015,2015,2015,8239
2019-01-17,2015,2025,2015,2025,28050
2019-01-18,2025,2030,2025,2030,30001
2019-01-21,2030,2035,2025,2035,40505
2019-01-22,2020,2030,2020,2030,8458
2019-01-23,2030,2040,2030,2040,11610
2019-01-24,2035,2035,2035,2035,435
2019-01-25,2035,2035,2035,2035,900
2019-01-28,2030,2035,2025,2025,25040
2019-01-29,2035,2035,2035,2035,81
2019-01-30,2020,2025,2020,2020,456
2019-01-31,2035,2040,2030,2035,9817
2019-02-01,2035,2035,2035,2035,0
2019-02-07,2040,2040,2020,2020,1820
2019-02-08,2035,2035,2035,2035,1
2019-02-11,2035,2035,2035,2035,1
2019-02-12,2035,2035,2030,2030,478
2019-02-13,2035,2035,2020,2020,455
2019-02-14,2035,2035,2020,2020,9044
2019-02-15,2035,2035,2035,2035,1
2019-02-18,2035,2035,2025,2025,5001
2019-02-19,2035,2035,2030,2030,1401
2019-02-20,2030,2030,2030,2030,1
2019-02-21,2030,2030,2030,2030,1
2019-02-22,2030,2035,2030,2035,1937
2019-02-25,2040,2050,2040,2045,6207
2019-02-26,2050,2050,2050,2050,1
2019-02-27,2055,2055,2025,2025,3
2019-02-28,2050,2050,2030,2030,201
2019-03-04,2030,2060,2025,2060,3677
2019-03-05,2055,2055,2025,2025,203
2019-03-06,2065,2065,2050,2055,2375
2019-03-07,2065,2065,2050,2050,9537
2019-03-08,2065,2065,2065,2065,1
2019-03-11,2055,2055,2050,2050,102
2019-03-12,2055,2060,2035,2060,7296
2019-03-13,2060,2060,2040,2055,3078
2019-03-14,2065,2065,2065,2065,2
2019-03-15,2065,2080,2065,2065,5605
2019-03-18,2085,2085,2085,2085,2
2019-03-19,2065,2075,2050,2050,2602
2019-03-20,2085,2085,2050,2060,4211
2019-03-21,2085,2085,2085,2085,2
2019-03-22,2090,2090,2040,2040,4
2019-03-25,2085,2085,2085,2085,6
2019-03-26,2085,2085,2085,2085,2
2019-03-27,2085,2100,2080,2100,6846
2019-03-28,2095,2095,2085,2095,14920
2019-03-29,2100,2100,2045,2045,3115
2019-04-01,2085,2085,2085,2085,2
2019-04-02,2085,2085,2080,2080,694
2019-04-03,2080,2080,2080,2080,2
2019-04-04,2080,2080,2075,2080,755
2019-04-05,2080,2080,2080,2080,1759
2019-04-08,2080,2080,2080,2080,2
2019-04-09,2080,2080,2045,2045,910
2019-04-10,2080,2080,2080,2080,2
2019-04-11,2080,2085,2080,2085,507
2019-04-12,2100,2100,2090,2090,7
2019-04-15,2090,2090,2090,2090,705
2019-04-16,2090,2090,2050,2050,25
2019-04-17,2090,2090,2060,2060,14470
2019-04-18,2090,2090,2050,2090,2796
2019-04-19,2100,2100,2100,2100,1885
2019-04-22,2080,2100,2080,2085,6943
2019-04-23,2100,2100,2100,2100,5
2019-04-24,2100,2100,2100,2100,909
2019-04-25,2120,2120,2100,2100,2125
2019-04-26,2120,2120,2090,2100,15560
2019-04-29,2140,2140,2090,2120,6603
2019-04-30,2140,2140,2115,2120,12041
2019-05-02,2110,2120,2110,2115,14667
2019-05-03,2120,2120,2090,2090,30981
2019-05-07,2140,2140,2090,2105,1608
2019-05-08,2140,2140,2090,2100,4413
2019-05-09,2135,2160,2135,2150,26862
2019-05-10,2190,2190,2150,2150,11867
2019-05-13,2190,2220,2150,2150,15372
2019-05-14,2220,2220,2125,2125,7275
2019-05-15,2195,2195,2135,2180,240
2019-05-16,2220,2220,2170,2170,110
2019-05-17,2220,2220,2170,2170,58
2019-05-20,2225,2225,2225,2225,4
2019-05-21,2230,2230,2135,2135,7
2019-05-22,2215,2215,2110,2135,363
2019-05-23,2195,2195,2130,2175,1208
2019-05-24,2205,2205,2190,2190,104
2019-05-27,2190,2190,2120,2130,105
2019-05-28,2190,2190,2110,2125,130
2019-05-29,2150,2185,2120,2185,55327
2019-05-30,2190,2190,2190,2190,4
2019-05-31,2190,2190,2130,2140,1822
2019-06-03,2185,2185,2130,2170,29
2019-06-04,2190,2190,2190,2190,4
2019-06-05,2190,2190,2190,2190,4
2019-06-07,2190,2190,2190,2190,19
2019-06-10,2190,2190,2190,2190,4
2019-06-11,2190,2190,2190,2190,4
2019-06-12,2190,2190,2145,2145,1005
2019-06-13,2150,2180,2150,2180,3
2019-06-14,2190,2190,2150,2170,3321
2019-06-17,2190,2190,2190,2190,55
2019-06-18,2210,2230,2180,2215,31604
2019-06-19,2230,2230,2190,2190,3190
2019-06-20,2230,2230,2230,2230,4
2019-06-21,2235,2235,2235,2235,4
2019-06-24,2240,2240,2220,2220,1831
2019-06-25,2230,2230,2180,2180,8287
2019-06-26,2200,2200,2200,2200,4
2019-06-27,2195,2195,2195,2195,4
2019-06-28,2195,2195,2155,2160,53
2019-07-01,2195,2195,2165,2165,27
2019-07-02,2195,2195,2160,2195,1444
2019-07-03,2195,2195,2195,2195,9
2019-07-04,2190,2190,2135,2135,15720
2019-07-05,2185,2185,2135,2145,11505
2019-07-08,2140,2145,2135,2135,3406
2019-07-09,2145,2185,2145,2165,14829
2019-07-10,2195,2195,2195,2195,5
2019-07-11,2200,2200,2185,2185,54
2019-07-12,2210,2210,2165,2165,160
2019-07-15,2205,2205,2160,2160,4338
2019-07-16,2195,2195,2140,2140,6
2019-07-17,2190,2190,2140,2145,339
2019-07-18,2190,2190,2160,2160,454
2019-07-19,2195,2195,2140,2150,105
2019-07-22,2150,2185,2150,2185,506
2019-07-23,2185,2185,2155,2175,1660
2019-07-24,2130,2170,2130,2155,1196
2019-07-25,2185,2185,2160,2160,960
2019-07-26,2185,2185,2155,2185,6
2019-07-29,2195,2195,2130,2135,12772
2019-07-30,2150,2195,2130,2145,9927
2019-07-31,2165,2165,2165,2165,4
2019-08-01,2165,2165,2145,2145,236
2019-08-02,2145,2145,2140,2145,11300
2019-08-05,2140,2150,2115,2150,17519
2019-08-06,2110,2145,2110,2120,5905
2019-08-07,2115,2140,2115,2115,25507
2019-08-08,2140,2140,2140,2140,500
2019-08-09,2140,2140,2140,2140,0
2019-08-12,2140,2140,2130,2135,1700
2019-08-13,2135,2135,2130,2130,1090
2019-08-14,2120,2120,2120,2120,887
2019-08-16,2120,2120,2120,2120,8704
2019-08-19,2120,2120,2120,2120,46
2019-08-20,2140,2140,2140,2140,5
2019-08-21,2140,2140,2140,2140,71
2019-08-22,2140,2140,2140,2140,0
2019-08-23,2140,2140,2140,2140,16345
2019-08-26,2125,2140,2125,2140,10004
2019-08-27,2165,2165,2140,2140,2001
2019-08-28,2180,2180,2130,2140,568
2019-08-29,2150,2160,2150,2160,2076
2019-08-30,2155,2155,2155,2155,0
2019-09-02,2150,2165,2130,2130,11563
2019-09-03,2130,2135,2130,2130,1560
2019-09-04,2120,2155,2120,2155,812
2019-09-05,2130,2160,2130,2160,10426
2019-09-06,2140,2140,2140,2140,38
2019-09-09,2140,2140,2140,2140,42
2019-09-10,2150,2150,2150,2150,15
2019-09-11,2135,2135,2135,2135,1
2019-09-16,2135,2135,2135,2135,4
2019-09-17,2135,2170,2120,2170,20001
2019-09-18,2170,2170,2170,2170,0
2019-09-19,2170,2170,2170,2170,0
2019-09-20,2130,2130,2130,2130,2
