날짜,시가,고가,저가,종가,거래량
2020-09-24,48900,48900,40000,43700,1530069
2020-09-25,44700,45950,42050,42500,413052
2020-09-28,43550,44300,42700,42950,176768
2020-09-29,43600,44500,42650,43200,151368
2020-10-05,43200,43600,41900,42150,174625
2020-10-06,42600,44700,42550,43650,207886
2020-10-07,43300,46750,43200,46400,242581
2020-10-08,46850,49300,46850,47700,212696
2020-10-12,47700,48250,46300,46550,64584
2020-10-13,46950,47150,44500,45050,104983
2020-10-14,45000,45000,43000,43400,105212
2020-10-15,43900,43900,41900,43450,68459
2020-10-16,43550,45400,42650,44250,90388
2020-10-19,44650,44750,43400,43500,42836
2020-10-20,42900,44350,42550,44200,66028
2020-10-21,44400,44900,43950,44500,36143
2020-10-22,44300,45200,44050,44650,49944
2020-10-23,44800,45900,44300,45600,78090
