날짜,시가,고가,저가,종가,거래량
2019-07-24,8710,11300,8050,11300,21797462
2019-07-25,11100,14350,10600,13000,15752882
2019-07-26,13000,13450,9980,10550,4206990
2019-07-29,10400,10700,8640,8770,2458263
2019-07-30,8540,8700,7590,8000,1769929
2019-07-31,7930,10400,7780,10400,10223624
2019-08-01,10100,10250,8280,8390,2515002
2019-08-02,8180,10250,7850,8800,7570329
2019-08-05,8680,9140,8000,8080,1013817
2019-08-06,7960,9360,7530,8000,3302003
2019-08-07,8450,8840,8110,8360,1088431
2019-08-08,8270,9120,8270,8570,1545080
2019-08-09,8560,9120,8510,8720,1083620
2019-08-12,8810,8930,8560,8580,572350
2019-08-13,8500,8580,8040,8080,632177
2019-08-14,8770,9060,8020,8100,1611428
2019-08-16,8000,8080,7600,7680,422338
2019-08-19,7700,7950,7130,7200,439225
2019-08-20,7290,7620,7240,7300,406292
2019-08-21,7210,7420,7210,7280,211886
2019-08-22,7360,7460,6810,6900,258958
2019-08-23,6850,8000,6650,7090,1878212
2019-08-26,6810,6850,6330,6370,508661
2019-08-27,6500,6690,6130,6350,359510
2019-08-28,6500,6790,6350,6410,715748
2019-08-29,6480,7120,6440,6740,2209140
2019-08-30,6780,7230,6750,6770,1321873
2019-09-02,6690,7340,6580,6980,1347257
2019-09-03,6940,7330,6830,7170,1508196
2019-09-04,7170,7320,7050,7140,564143
2019-09-05,7150,7280,7020,7230,542298
2019-09-06,7220,7360,7070,7070,341288
2019-09-09,7200,8120,7090,7620,4535948
2019-09-10,7600,9850,7590,9240,13839929
2019-09-11,9340,11150,9240,9900,8867483
2019-09-16,10000,10500,9800,10000,2552184
2019-09-17,9720,10650,9450,9750,3022192
2019-09-18,9750,10250,9570,9590,1460829
2019-09-19,9620,9760,9250,9430,759929
2019-09-20,9610,10350,9500,10150,3137080
2019-09-23,10250,10650,9970,10650,1637259
2019-09-24,10350,10350,9750,9870,1100221
2019-09-25,9610,9760,8830,8890,879934
2019-09-26,9090,9700,9070,9510,2330917
2019-09-27,9280,9460,9110,9200,499066
2019-09-30,9300,9710,8990,9150,1240482
2019-10-01,9150,9350,8740,8750,529314
2019-10-02,9000,9300,8400,8400,874619
2019-10-04,8630,8790,8340,8470,373643
2019-10-07,8040,8140,7750,7870,370857
2019-10-08,7780,8420,7680,8160,466479
2019-10-10,8100,8120,7870,7880,208930
2019-10-11,8000,8090,7720,7770,237532
2019-10-14,7800,8170,7800,7920,253047
2019-10-15,7900,8420,7890,8270,588748
2019-10-16,8300,8300,8020,8170,203682
2019-10-17,8130,8650,8130,8440,749939
2019-10-18,8440,8760,8370,8500,540176
2019-10-21,8560,8750,8410,8420,194933
2019-10-22,8420,8560,8070,8160,266241
2019-10-23,8220,8290,7400,7660,429842
2019-10-24,7730,7760,7190,7400,337710
2019-10-25,7400,7530,7210,7210,201902
2019-10-28,7300,7450,7090,7130,178862
2019-10-29,7210,7370,7160,7220,125399
2019-10-30,7300,7300,7080,7130,93878
2019-10-31,7120,7280,7070,7090,97568
2019-11-01,7130,7220,7070,7090,107882
2019-11-04,7160,7290,7100,7240,162335
2019-11-05,7320,7330,7120,7200,146008
2019-11-06,7200,7320,7170,7260,160419
2019-11-07,7250,7300,7110,7140,106019
2019-11-08,7240,7290,7150,7150,129355
2019-11-11,7260,7260,7000,7060,120719
2019-11-12,7090,7130,7010,7070,85270
2019-11-13,7100,7180,6960,7090,128559
2019-11-14,7100,7120,7000,7010,85747
2019-11-15,7020,7020,6820,6880,144394
